Run Fondo;Nombre Fondo;FFM_6020100;FFM_6020200;FFM_6020300;FFM_6020400;FFM_6020500;FFM_6020600;FFM_6020700;FFM_6020800;FFM_6020900;FFM_6021000;FFM_tir_6021111;FFM_par_6021111;FFM_rel_6021111;FFM_6021112;FFM_6021113;FFM_6021114;FFM_6021200;FFM_6021300;FFM_6021400;FFM_6021511;FFM_6021512;FFM_6021513
8032;TARGET;IAJI;ISHARES MSCI ALL COUNTRY ASIA;US;ETFA;;1;NA;NA;12299;PROM;;;46203.97;3;0;NA;568263;PROM;US;0;0;1.182
8054;EMERGING;005930 KS;Samsung Electronics;KR;ACE;;1;NA;NA;310;KRW;;;1405256.54;3;0;NA;435630;KRW;KR;0;.001;1.757
8054;EMERGING;010130 KS;Korea Zinc Co Ltd;KR;ACE;;1;NA;NA;1110;KRW;;;287756.89;3;0;NA;319410;KRW;KR;0;.024;1.288
8054;EMERGING;012330 KS;Hyundai Mobis;KR;ACE;;1;NA;NA;300;KRW;;;143441.12;3;0;NA;43032;KRW;KR;0;.001;.174
8054;EMERGING;033780 KS;Kt & G Corp;KR;ACE;;1;NA;NA;1500;KRW;;;66472.72;3;0;NA;99709;KRW;KR;.026;.004;.402
8054;EMERGING;051910 KS;Lg Chem Ltd;KR;ACE;;1;NA;NA;1700;KRW;;;191254.83;3;0;NA;325133;KRW;KR;.002;7.358;1.311
8054;EMERGING;086790 KS;Hana Financial Group;KR;ACE;;1;NA;NA;4000;KRW;;;29737.79;3;0;NA;118951;KRW;KR;.047;0;.48
8054;EMERGING;1398 HK;Ind & Comm Bank China;CN;ACE;;1;NA;NA;739000;HKD;;;456.77;3;0;NA;337553;HKD;HK;.001;0;1.361
8054;EMERGING;2801 HK;Ishares Msci China Tracker;HK;ETFA;;1;NA;NA;353700;HKD;;;2108.48;3;0;NA;745769;HKD;HK;0;.403;3.008
8054;EMERGING;338 HK;Sinopec Shanghai Petrochemical;CN;ACE;;1;NA;NA;268400;HKD;;;370.76;3;0;NA;99512;HKD;HK;.012;.003;.401
8054;EMERGING;347 HK;Angang New Steel Co Ltd -H;HK;ACE;;1;NA;NA;218000;HKD;;;529.42;3;0;NA;115414;HKD;HK;.024;.085;.465
8054;EMERGING;576 HK;Zhejiang Expressway Co;HK;ACE;;1;NA;NA;420000;HKD;;;814.17;3;0;NA;341951;HKD;HK;.029;.016;1.379
8054;EMERGING;700 HK;Tencent Holdings Limited;CN;ACE;;1;NA;NA;46800;HKD;;;26170.26;3;0;NA;1224768;HKD;HK;.003;.128;4.939
8054;EMERGING;939 HK;China Construction Bank -H;HK;ACE;;1;NA;NA;414000;HKD;;;542.78;3;0;NA;224711;HKD;HK;0;0;.906
8054;EMERGING;998 HK;China Citic Bank;CN;ACE;;1;NA;NA;541000;HKD;;;423.37;3;0;NA;229043;HKD;HK;.004;0;.924
8054;EMERGING;BABA US;Alibaba Group Holding Ltd;CN;ADR;;1;NA;NA;1200;PROM;;;101063.04;3;0;NA;121276;PROM;US;0;.016;.489
8054;EMERGING;BOVA11 BZ;Ishares Ibovespa Fundo De Indi;BR;ETFA;;1;NA;NA;35500;BRL;;;13332.88;3;0;NA;473317;BRL;BR;0;.002;1.909
8054;EMERGING;BTI SJ;British American Tobacco Plc;GB;ACE;;1;NA;NA;5263;ZAR;;;40806.15;3;0;NA;214763;ZAR;ZA;0;.001;.866
8054;EMERGING;CHL US;China Mobile Hk Ltd;HK;ADR;;1;NA;NA;6600;PROM;;;34848.65;3;0;NA;230001;PROM;US;0;.001;.928
8054;EMERGING;EEM US;Ishares Msci Emerging Markets;US;ETFA;;1;NA;NA;40200;PROM;;;28567.67;3;0;NA;1148420;PROM;US;0;.044;4.631
8054;EMERGING;EEMV US;Ishares Msci Emerging Markets;US;ETFA;;1;NA;NA;6500;PROM;;;37242.33;3;0;NA;242075;PROM;US;0;.009;.976
8054;EMERGING;ERUS US;Ishares Msci Russia Capped Ind;RU;ETFA;;1;NA;NA;20950;PROM;;;19508.2;3;0;NA;408697;PROM;US;0;10.113;1.648
8054;EMERGING;EWM US;Ishares Msci Malaysia;US;ETFA;;1;NA;NA;9875;PROM;;;20669.17;3;0;NA;204108;PROM;US;0;.001;.823
8054;EMERGING;EWT US;Ishares Msci Taiwan Index Fd;US;ETFA;;1;NA;NA;75600;PROM;;;23871.62;3;0;NA;1804694;PROM;US;0;.018;7.278
8054;EMERGING;EWW US;Ishares Msci Mexico Capped Etf;US;ETFA;;1;NA;NA;9500;PROM;;;36720.55;3;0;NA;348845;PROM;US;0;.003;1.407
8054;EMERGING;EWY US;Ishares Msci South Korea Cap;US;ETFA;;1;NA;NA;48800;PROM;;;45460.43;3;0;NA;2218469;PROM;US;0;.079;8.947
8054;EMERGING;EWZ US;Ishares Msci Brazil Capped Etf;US;ETFA;;1;NA;NA;31660;PROM;;;24654.29;3;0;NA;780555;PROM;US;0;.053;3.148
8054;EMERGING;EZA US;Ishares South Africa;US;ETFA;;1;NA;NA;19700;PROM;;;39231.63;3;0;NA;772863;PROM;US;0;.239;3.117
8054;EMERGING;GMEXICOBMM;Grupo Mexico S A;MX;ACE;;1;NA;NA;73800;MXN;;;2119.3;3;0;NA;156404;MXN;MX;.001;.002;.631
8054;EMERGING;GXC US;Spdr S&P China Etf;US;ETFA;;1;NA;NA;19800;PROM;;;63122.82;3;0;NA;1249832;PROM;US;0;.192;5.04
8054;EMERGING;IDX US;Market Vectors Indonesia Index;US;ETFA;;1;NA;NA;31305;PROM;;;15575.25;3;0;NA;487583;PROM;US;0;.822;1.966
8054;EMERGING;INDA US;Ishares Msci India Etf;IN;ETFA;;1;NA;NA;36200;PROM;;;22410.62;3;0;NA;811264;PROM;US;0;0;3.272
8054;EMERGING;INDIA SP;Ishare Msci India Etf;SG;ETFA;;1;NA;NA;173800;PROM;;;5635.27;3;0;NA;979410;PROM;SG;0;3.603;3.95
8054;EMERGING;ITUB US;Itau Unibanco Holding Sa;BR;ADR;;1;NA;NA;14100;PROM;;;7768.06;3;0;NA;109530;PROM;US;0;0;.442
8054;EMERGING;KLBN4 BZ;Klabin S A;BR;ACE;;1;NA;NA;72000;BRL;;;589.14;3;0;NA;42418;BRL;BR;.008;.002;.171
8054;EMERGING;LCLTTIU LX;Lc Lux- Latam Tiger Fund;LU;CFME;;1;NA;NA;8125;PROM;;;58596.34;3;0;NA;476095;PROM;US;0;.049;1.92
8054;EMERGING;MCHI US;Ishares Msci China Index Fd;US;ETFA;;1;NA;NA;29100;PROM;;;38748.98;3;0;NA;1127595;PROM;US;0;0;4.547
8054;EMERGING;NAFTRAC MM;Ishares Naftrac;MX;ETFA;;1;NA;NA;102000;MXN;;;1864.4;3;0;NA;190169;MXN;MX;0;.008;.767
8054;EMERGING;OCCID CB;Banco De Occidente S A;CO;ACE;;1;NA;NA;9800;PROM;;;8412.13;3;0;NA;82439;PROM;CO;.007;.001;.332
8054;EMERGING;PBIINEY ID;Pinebridge Global Funds - Pine;IE;CFME;;1;NA;NA;1932.64;PROM;;;310707.57;3;0;NA;600486;PROM;US;0;.082;2.422
8054;EMERGING;REI SJ;Reinet Investments Sca;LU;ACE;;1;NA;NA;52798;ZAR;;;1377.64;3;0;NA;72737;ZAR;ZA;0;.001;.293
8054;EMERGING;REM SJ;Remgro Limited;ZA;ACE;;1;NA;NA;7500;ZAR;;;10569.68;3;0;NA;79273;ZAR;ZA;.002;.002;.32
8054;EMERGING;RSX US;Market Vectors Russia Etf Rsx;US;ETFA;;1;NA;NA;27800;PROM;;;13051.12;3;0;NA;362821;PROM;US;0;0;1.463
8054;EMERGING;SCHTWAC LX;Schroder International Selecti;LU;CFME;;1;NA;NA;47767.86;PROM;;;14215.61;3;0;NA;679049;PROM;LU;0;.007;2.738
8054;EMERGING;SNP US;China Petroleum & Chem-Adr;CN;ADR;;1;NA;NA;4440;PROM;;;49693.4;3;0;NA;220639;PROM;US;0;.001;.89
8054;EMERGING;THD US;Ishares Msci Thailand Capped I;US;ETFA;;1;NA;NA;15200;PROM;;;51591.39;3;0;NA;784189;PROM;US;0;1.279;3.162
8054;EMERGING;TSM US;Taiwan Semiconductor;TW;ADR;;1;NA;NA;23554;PROM;;;23454.19;3;0;NA;552440;PROM;US;0;.008;2.228
8054;EMERGING;000270 KS;Kia Motors Corporation;KR;ACE;;1;NA;NA;1552;KRW;;;21341.24;3;0;NA;33122;KRW;KR;0;0;.134
8054;EMERGING;005380 KS;Hyunday Motor Company;KR;ACE;;1;NA;NA;600;KRW;;;84548.63;3;0;NA;50729;KRW;KR;0;.274;.205
8058;GLOBAL EMERGENTE;EEM US;ISHARES MSCI EMERGING MARKETS;US;ETFA;;1;NA;NA;196500;CU;;;28567.67;3;0;NA;5613547;$$;US;0;0;9.583
8058;GLOBAL EMERGENTE;FIEMAAU LX;FIDELITY-EMERG MK-A USD ACC;LU;CFME;;1;NA;NA;131591.39;CU;;;11740.14;3;0;NA;1544901;$$;LU;0;0;2.637
8058;GLOBAL EMERGENTE;ABEMG2A LX;ABERDEEN GL - EMMKT EQTY-G2;LU;CFME;;1;NA;NA;227165.5;CU;;;6977.3;3;0;NA;1585002;$$;LU;0;0;2.706
8058;GLOBAL EMERGENTE;AXAFEFU LX;AXA WORLD FUNDS - FRAMLINGTON;LU;CFME;;1;NA;NA;33926.25;CU;;;69384.23;3;0;NA;2353947;$$;LU;0;0;4.018
8058;GLOBAL EMERGENTE;FSEMEUS ID;FSHER EMERGING MRKTS EQ-USD;IE;CFME;;1;NA;NA;53639.02;CU;;;77713.2;3;0;NA;4168460;$$;IE;0;0;7.116
8058;GLOBAL EMERGENTE;GMF US;SPDR S&P EMERGING ASIA PACIFIC;US;ETFA;;1;NA;NA;18990;CU;;;63077.16;3;0;NA;1197835;$$;US;0;0;2.045
8058;GLOBAL EMERGENTE;GSECSAI LX;GOLDMAN SACHS GROWTH & EMERGIN;LU;CFME;;1;NA;NA;443087.44;CU;;;11687.96;3;0;NA;5178788;$$;LU;0;0;8.841
8058;GLOBAL EMERGENTE;IEMEQYI LX;INVESTEC EMERGING MKTS EQY-I;LU;CFME;;1;NA;NA;163948.81;CU;;;14505.6;3;0;NA;2378176;$$;LU;0;0;4.06
8058;GLOBAL EMERGENTE;LATAEAI LX;CAAM FUNDS - LATIN AMERICA EQU;LU;CFME;;1;NA;NA;130.43;CU;;;3003310.44;3;0;NA;391722;$$;LU;0;0;.669
8058;GLOBAL EMERGENTE;RAEMECU ID;ACADIAN EM EQ UCIT II CUSDIA;IE;CFME;;1;NA;NA;473824.25;CU;;;11016.16;3;0;NA;5219724;$$;IE;0;0;8.911
8058;GLOBAL EMERGENTE;REMCEIU LX;ROBECO EMRGNG CONS EQYS-IUSD;LU;CFME;;1;NA;NA;31412.19;CU;;;81098.28;3;0;NA;2547475;$$;LU;0;0;4.349
8058;GLOBAL EMERGENTE;REMEUDD LX;ROBECO MERGING MKT EQY-D$;LU;CFME;;1;NA;NA;49041.88;CU;;;105948.24;3;0;NA;5195901;$$;US;0;0;8.87
8058;GLOBAL EMERGENTE;REYASEI LX;RAM LUX SYSTEMATIC FUND - EMER;LU;CFME;;1;NA;NA;25440.65;CU;;;116175.21;3;0;NA;2955573;$$;LU;0;0;5.045
8058;GLOBAL EMERGENTE;SCHECAC LX;SCHRODER INTERNATIONAL SELECTI;LU;CFME;;1;NA;NA;44804.49;CU;;;26210.58;3;0;NA;1174352;$$;LU;0;0;2.005
8058;GLOBAL EMERGENTE;SGEMCUA LX;SCHRODER-QEP GL EM MKT-CUSDA;LU;CFME;;1;NA;NA;67865.16;CU;;;76705.25;3;0;NA;5205614;$$;LU;0;0;8.886
8058;GLOBAL EMERGENTE;VANEMUI ID;VANGUARD-EM MK ST IND-USD IN;IE;CFME;;1;NA;NA;33705.92;CU;;;119654.27;3;0;NA;4033057;$$;IE;0;0;6.885
8058;GLOBAL EMERGENTE;VWO US;VANGUARD EMERGING MARKETS ETF;US;ETFA;;1;NA;NA;152200;CU;;;28052.41;3;0;NA;4269577;$$;US;0;0;7.289
8078;INVERSION USA;XLY US;Consumer Discretionary Select;US;ETFA;;1;NA;NA;57900;PROM;;;59587.73;3;0;NA;3450130;PROM;US;0;.006;4.737
8078;INVERSION USA;IDU US;Ishares Dj Us Utilities Sect;US;ETFA;;1;NA;NA;1500;PROM;;;86987.92;3;0;NA;130482;PROM;US;0;.049;.179
8078;INVERSION USA;IVV US;Ishares S&P 500 Index Fund;US;ETFA;;1;NA;NA;50400;PROM;;;162053.07;3;0;NA;8167475;PROM;US;0;.07;11.214
8078;INVERSION USA;IYR US;Ishares Dj Us Real Estate;US;ETFA;;1;NA;NA;23000;PROM;;;52608.87;3;0;NA;1210004;PROM;US;0;.096;1.661
8078;INVERSION USA;MA US;Mastercard Inc;US;ACE;;1;NA;NA;8500;PROM;;;83354.99;3;0;NA;708517;PROM;US;0;.018;.973
8078;INVERSION USA;USMV US;Ishares Msci Usa Minimum Volat;US;ETFA;;1;NA;NA;31900;PROM;;;32559.32;3;0;NA;1038642;PROM;US;0;.066;1.426
8078;INVERSION USA;V US;Visa Inc-Class A Shares;US;ACE;;1;NA;NA;10500;PROM;;;64936.02;3;0;NA;681828;PROM;US;0;0;.936
8078;INVERSION USA;VAW US;Vanguard Materials;US;ETFA;;1;NA;NA;8500;PROM;;;80465.62;3;0;NA;683958;PROM;US;0;.225;.939
8078;INVERSION USA;VCR US;Vanguard Consumer Discretonary;US;ETFA;;1;NA;NA;23400;PROM;;;94012.43;3;0;NA;2199891;PROM;US;0;.245;3.021
8078;INVERSION USA;VDC US;Vanguard Consumer Staples Inde;US;ETFA;;1;NA;NA;25850;PROM;;;92551.44;3;0;NA;2392455;PROM;US;0;.678;3.285
8078;INVERSION USA;VDE US;Vanguard Energy Index Fund;US;ETFA;;1;NA;NA;28721;PROM;;;59209.44;3;0;NA;1700554;PROM;US;0;.26;2.335
8078;INVERSION USA;VFH US;Vanguard Financial Vipers;US;ETFA;;1;NA;NA;90300;PROM;;;41442.69;3;0;NA;3742275;PROM;US;0;.417;5.138
8078;INVERSION USA;VGT US;Vanguard Information Technolog;US;ETFA;;1;NA;NA;25300;PROM;;;95656.05;3;0;NA;2420098;PROM;US;0;.27;3.323
8078;INVERSION USA;VHT US;Vanguard Health Care;US;ETFA;;1;NA;NA;39700;PROM;;;96693.1;3;0;NA;3838716;PROM;US;0;.428;5.271
8078;INVERSION USA;VIS US;Vanguard Industrial Vipers;US;ETFA;;1;NA;NA;40500;PROM;;;83909.39;3;0;NA;3398330;PROM;US;0;.379;4.666
8078;INVERSION USA;VONUVAJ LX;Vontobel Fund - Us Value Equit;LU;CFME;;1;NA;NA;39038.69;PROM;;;149230.22;3;0;NA;5825752;PROM;US;0;1.165;7.999
8078;INVERSION USA;VOO US;Vanguard S&P 500 Etf;US;ETFA;;1;NA;NA;59300;PROM;;;147821.41;3;0;NA;8765810;PROM;US;0;.013;12.036
8078;INVERSION USA;VOX US;Vanguard Telecommunication Ser;US;ETFA;;1;NA;NA;11500;PROM;;;61159.61;3;0;NA;703336;PROM;US;0;.641;.966
8078;INVERSION USA;VPU US;Vanguard Utilities Vipers;US;ETFA;;1;NA;NA;16100;PROM;;;76500.06;3;0;NA;1231651;PROM;US;0;.137;1.691
8078;INVERSION USA;XBI US;Spdr S&P Biotech Etf;US;ETFA;;1;NA;NA;7000;PROM;;;50984.82;3;0;NA;356894;PROM;US;0;.102;.49
8078;INVERSION USA;XHE US;Spdr S&P Health Care Equipme;US;ETFA;;1;NA;NA;38000;PROM;;;39499.05;3;0;NA;1500964;PROM;US;0;0;2.061
8078;INVERSION USA;XLB US;Materials Select Sector Index;US;ETFA;;1;NA;NA;16000;PROM;;;35637.85;3;0;NA;570206;PROM;US;0;.001;.783
8078;INVERSION USA;XLE US;Energy Select Sector Spdr Fund;US;ETFA;;1;NA;NA;39300;PROM;;;43451.56;3;0;NA;1707646;PROM;US;0;.003;2.345
8078;INVERSION USA;XLF US;Financial Select Sector Spdr F;US;ETFA;;1;NA;NA;192900;PROM;;;16364.45;3;0;NA;3156702;PROM;US;0;.006;4.334
8078;INVERSION USA;XLI US;Industrial Select Sector Spdr;US;ETFA;;1;NA;NA;39000;PROM;;;44553.83;3;0;NA;1737599;PROM;US;0;.003;2.386
8078;INVERSION USA;XLK US;Technology Select Sector Spdr;US;ETFA;;1;NA;NA;181000;PROM;;;37281.47;3;0;NA;6747946;PROM;US;0;.012;9.265
8078;INVERSION USA;XLP US;Consumer Stables Select Sector;US;ETFA;;1;NA;NA;30000;PROM;;;36081.36;3;0;NA;1082441;PROM;US;0;.002;1.486
8078;INVERSION USA;XLV US;Health Care Select Sector Spdr;US;ETFA;;1;NA;NA;13400;PROM;;;52106.65;3;0;NA;698229;PROM;US;0;.001;.959
8088;GLOBAL MID CAP ;DXJS US;Wisdomtree Jap Hedged S/C;US;ETFA;;1;NA;NA;39170;PROM;;;26108.77;3;0;NA;1022681;PROM;US;0;0;8.37
8088;GLOBAL MID CAP ;EZM US;Wisdomtree Midcap Earnings;US;ETFA;;1;NA;NA;13890;PROM;;;23571.66;3;0;NA;327410;PROM;US;0;.132;2.68
8088;GLOBAL MID CAP ;FCEUROS LX;F&C Portfolios Fund - F&C Euro;LU;CFME;;1;NA;NA;41372.57;ECU;;;21787.27;3;0;NA;901395;ECU;LU;0;5.119;7.377
8088;GLOBAL MID CAP ;GASMCOB LX;Gartmore Sicav - Pan European;LU;CFME;;1;NA;NA;75598.24;ECU;;;6350;3;0;NA;480049;ECU;US;0;.09;3.929
8088;GLOBAL MID CAP ;HEDJ US;Wisdomtree Intl Hedged Eq Fd;US;ETFA;;1;NA;NA;7817;PROM;;;40444.78;3;0;NA;316157;PROM;US;0;0;2.587
8088;GLOBAL MID CAP ;HENPCEU LX;Henderson Horizon Pan European;LU;CFME;;1;NA;NA;11441.44;ECU;;;43057.81;3;0;NA;492643;ECU;LU;0;.199;4.032
8088;GLOBAL MID CAP ;IJH US;Ishares S&P Midcap 400 Index F;US;ETFA;;1;NA;NA;12000;PROM;;;114459.84;3;0;NA;1373518;PROM;US;0;.044;11.241
8088;GLOBAL MID CAP ;INVEUDB ID;Invesco Continental European S;IE;CFME;;1;NA;NA;2393.21;PROM;;;203887.1;3;0;NA;487945;PROM;US;0;.004;3.993
8088;GLOBAL MID CAP ;IVOO US;Vanguard S&P Mid-Cap 400 Etf;US;ETFA;;1;NA;NA;25400;PROM;;;77361;3;0;NA;1964969;PROM;US;0;1.284;16.081
8088;GLOBAL MID CAP ;MDY US;Spdr S&P Midcap 400 Etf;US;ETFA;;1;NA;NA;8000;PROM;;;209039.72;3;0;NA;1672318;PROM;US;0;.002;13.686
8088;GLOBAL MID CAP ;MESCIE1 LX;Mfs Meridian Funds - European;LU;CFME;;1;NA;NA;1151.43;ECU;;;278661.06;3;0;NA;320859;ECU;US;0;.552;2.626
8088;GLOBAL MID CAP ;RUSOEIU LX;Robeco Us Select Opportunities;LU;CFME;;1;NA;NA;1887.63;PROM;;;163383.62;3;0;NA;308408;PROM;US;0;.26;2.524
8088;GLOBAL MID CAP ;SCHGLOC LX;Schroder International Selecti;LU;CFME;;1;NA;NA;3190.26;PROM;;;149729.05;3;0;NA;477675;PROM;LU;0;.434;3.909
8088;GLOBAL MID CAP ;SCHUMAC LX;Schroders International Select;LU;CFME;;1;NA;NA;1416.93;PROM;;;212398.24;3;0;NA;300953;PROM;US;0;.031;2.463
8088;GLOBAL MID CAP ;SCJ US;Ishares Msci Japan Sm Cap;US;ETFA;;1;NA;NA;312;PROM;;;46758.37;3;0;NA;14589;PROM;US;0;.014;.119
8088;GLOBAL MID CAP ;TEMANAU LX;Franklin Templeton Asian Small;LU;CFME;;1;NA;NA;44571.24;PROM;;;11166.18;3;0;NA;497690;PROM;LU;0;1.938;4.073
8088;GLOBAL MID CAP ;TEMFAIA LX;Franklin Templeon Asian Growth;LU;CFME;;1;NA;NA;17120.8;PROM;;;25071.72;3;0;NA;429248;PROM;LU;0;.011;3.513
8088;GLOBAL MID CAP ;VOMIJCC LX;Vontobel Fund European Mid And;LU;CFME;;1;NA;NA;1787.44;ECU;;;139276.55;3;0;NA;248948;ECU;LU;0;.135;2.037
8088;GLOBAL MID CAP ;AEMINIA LX;Aberdeen Global Emerging Marke;LU;CFME;;1;NA;NA;5249.78;PROM;;;13753.97;3;0;NA;72205;PROM;LU;0;.012;.591
8088;GLOBAL MID CAP ;AGASMI2 LX;Aberdeen Global Asian Smaller;LU;CFME;;1;NA;NA;4126.22;PROM;;;32292.36;3;0;NA;133245;PROM;LU;0;.011;1.09
8090;GLOBAL DESARROLLADO;BGAPD2U LX;BGF-ASIA PAC EQTY INC-D2USD;LU;CFME;;1;NA;NA;73473.19;CU;;;12451.07;3;0;NA;914820;$$;LU;0;0;1.29
8090;GLOBAL DESARROLLADO;BZWIUSA ID;BGI US INDEX SUB-FUND-IN-ACC;US;CFME;;1;NA;NA;500214.98;CU;;;12539.12;3;0;NA;6272256;$$;US;0;0;8.843
8090;GLOBAL DESARROLLADO;CAINAC5 LX;AMUNDI - IND MSCI NTH AM - AUC;LU;CFME;;1;NA;NA;41684.24;CU;;;151180.39;3;0;NA;6301840;$$;LU;0;0;8.885
8090;GLOBAL DESARROLLADO;EEM US;ISHARES MSCI EMERGING MARKETS;US;ETFA;;1;NA;NA;59500;CU;;;28567.67;3;0;NA;1699776;$$;US;0;0;2.396
8090;GLOBAL DESARROLLADO;EWJ US;ISHARES MSCI JAPAN INDEX FUND;US;ETFA;;1;NA;NA;14400;CU;;;35716.11;3;0;NA;514312;$$;US;.101;.088;.725
8090;GLOBAL DESARROLLADO;FFLRGCY LX;FIDELITY FNDS-EUROPE LG-Y AC;LU;CFME;;1;NA;NA;127374.48;CU;;;11329.37;3;0;NA;1443073;$$;LU;0;0;2.035
8090;GLOBAL DESARROLLADO;FSEMEUS ID;FSHER EMERGING MRKTS EQ-USD;IE;CFME;;1;NA;NA;12483.28;CU;;;77713.2;3;0;NA;970116;$$;IE;0;0;1.368
8090;GLOBAL DESARROLLADO;FSTAE3U ID;FIRST ST-ASIAN EQ PLUS-3 USD;IE;CFME;;1;NA;NA;137820.26;CU;;;9287.76;3;0;NA;1280041;$$;IE;0;0;1.805
8090;GLOBAL DESARROLLADO;GAPAEUB LX;HENDERSON GART-PAN EUROP-IEA;LU;CFME;;1;NA;NA;177688.38;CU;;;8162.93;3;0;NA;1450458;$$;LU;0;0;2.045
