Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8032;TARGET;PROM;FORWARD;$$;23/05/2017;$$;CL;V;315000;644.7;203081;209838
8032;TARGET;PROM;FORWARD;$$;24/05/2017;$$;CL;V;835000;643.35;537197;556263
8032;TARGET;PROM;FORWARD;$$;29/05/2017;$$;CL;V;680000;648.85;441218;453109
8032;TARGET;PROM;FORWARD;$$;29/05/2017;$$;CL;V;680000;648.85;441218;453109
8032;TARGET;PROM;FORWARD;$$;05/06/2017;$$;CL;V;690000;658.54;454393;459920
8032;TARGET;PROM;FORWARD;$$;12/06/2017;$$;CL;V;680000;663.34;451071;453399
8032;TARGET;PROM;FORWARD;$$;13/06/2017;$$;CL;V;360000;672.3;242028;240045
8032;TARGET;PROM;FORWARD;$$;03/07/2017;$$;CL;V;675000;665.48;449199;450491
8032;TARGET;PROM;FORWARD;$$;20/07/2017;$$;CL;V;1350000;651.95;880133;901664
8032;TARGET;YY;FORWARD;$$;25/07/2017;$$;CL;V;23000000;6.01;138336;138400
8032;TARGET;PROM;FORWARD;$$;23/06/2017;$$;CL;V;400000;667.23;266892;266838
8032;TARGET;PROM;FORWARD;$$;18/07/2017;$$;CL;V;100000;650.47;65047;66784
8048;CHECK;UF;FORWARD;$$;28/06/2017;$$;CL;V;40000;26508.68;1060347;1062598
8048;CHECK;UF;FORWARD;$$;13/07/2017;$$;CL;V;100000;26544.68;2654468;2656495
8048;CHECK;UF;FORWARD;$$;24/07/2017;$$;CL;V;150000;26580.5;3987075;3984743
8048;CHECK;UF;FORWARD;$$;14/08/2017;$$;CL;V;100000;26581.49;2658149;2656495
8048;CHECK;UF;FORWARD;$$;01/09/2017;$$;CL;V;50000;26459.28;1322964;1328248
8048;CHECK;UF;FORWARD;$$;01/08/2017;$$;CL;V;21000;26553.43;557622;557864
8048;CHECK;UF;FORWARD;$$;17/07/2017;$$;CL;V;40000;26556.15;1062246;1062598
8048;CHECK;UF;FORWARD;$$;13/09/2017;$$;CL;V;40000;26546.1;1061844;1062598
8048;CHECK;UF;FORWARD;$$;01/08/2017;$$;CL;V;50000;26550.64;1327532;1328248
8048;CHECK;UF;FORWARD;$$;21/08/2017;$$;CL;V;100000;26545.78;2654578;2656495
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;V;300000;27026;8107800;8090966
8055;FIRST;UF;FORWARD;$$;13/06/2017;$$;CL;V;30000;26659;799770;799864
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;V;400000;27160;10864000;10847776
8055;FIRST;UF;FORWARD;$$;09/05/2017;$$;CL;V;200000;26612;5322400;5318653
8055;FIRST;UF;FORWARD;$$;09/05/2017;$$;CL;V;200000;26612;5322400;5318653
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;C;300000;27003;8100900;8090859
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26525.53;795766;816007
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;70000;26525.53;1856787;1905144
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;85000;26525.52;2254669;2315444
8055;FIRST;UF;SWAP;$$;09/04/2019;$$;CL;V;40000;26525.53;1061021;1081758
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26525.53;795766;817458
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;35000;26682.06;933872;961241
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;20000;26682.05;533641;550505
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;86000;26682.07;2294658;2370410
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;140000;26682.06;3735489;3866715
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;16/06/2017;PROM;CL;V;2156770;712.6;1536914;1438673
8064;DE PERSONAS;UF;FORWARD UF;UF;16/06/2017;$$;CL;C;55430;26844;1487963;1478133
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;20/07/2017;PROM;CL;V;2246000;680.9;1529301;1500283
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;27/07/2017;PROM;CL;V;3000000;668.13;2004390;2004330
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;29/09/2017;PROM;CL;V;1600000;670.15;1072240;1071920
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;1500000;668.98;1003470;1003725
8064;DE PERSONAS;UF;FORWARD UF;UF;06/10/2017;$$;CL;C;200000;26881;5376200;5371658
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;06/10/2017;PROM;CL;V;2400000;662.25;1589400;1608120
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;15/09/2017;PROM;CL;V;210000;654.85;137519;140572
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;14/07/2017;PROM;CL;V;4600000;645.93;2971278;3070914
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;15/09/2017;PROM;CL;V;2400000;650.5;1561200;1606416
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;26/10/2017;PROM;CL;V;3000000;670.58;2011740;2012130
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;530000;659.97;349784;354602
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;420000;659.77;277103;281005
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;2900000;660.89;1916581;1940303
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;2800000;661.75;1852900;1873424
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;08/09/2017;PROM;CL;V;1610000;667.77;1075110;1077637
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;08/09/2017;PROM;CL;V;2600000;672.58;1748708;1740414
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;08/09/2017;PROM;CL;V;2150000;671.47;1443661;1439146
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;15/09/2017;PROM;CL;V;1060000;670.46;710688;709734
8064;DE PERSONAS;UF;FORWARD UF;UF;15/09/2017;$$;CL;C;200000;26843;5368600;5362664
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;15/09/2017;PROM;CL;V;2920000;675.37;1972080;1955290
8064;DE PERSONAS;UF;FORWARD UF;UF;15/09/2017;$$;CL;C;200000;26845;5369000;5362668
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;15/09/2017;PROM;CL;V;2600000;667.5;1735500;1740778
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;22/09/2017;PROM;CL;V;3000000;668;2004000;2009190
8105;FUTURO;$$;FORWARD;UF;06/10/2017;UF;CL;V;90000;26802;2412180;2407205
8105;FUTURO;$$;FORWARD;UF;06/10/2017;UF;CL;V;43000;26879;1155797;1156688
8105;FUTURO;$$;FORWARD;UF;06/10/2017;UF;CL;C;90000;26809;2412810;2417163
8105;FUTURO;$$;FORWARD;UF;09/06/2017;UF;CL;C;41000;26680;1093880;1092940
8106;BBVA FAMILIA;$$;FORWARD;UF;09/06/2017;UF;CL;C;95000;26680;2534600;2532422
8106;BBVA FAMILIA;$$;FORWARD;UF;06/10/2017;UF;CL;V;135000;26802;3618270;3610808
