Date,BUSG Index,BUHY Index,BUSC Index,BMBS Index,CRY Index,SPX Index,BGER Index,BERC Index,BEUH Index,DAX Index,BJPN Index,BJPY Index,NKY Index,BRIT Index,BGBP Index,BGBH Index,UKX Index,BAUS Index,BAUD Index,AS51 Index,BEMS Index,BIEM Index,BEAC Index,VEIEX US Equity,BCGB Index,SHSZ300 Index
10/6/2011,-0.004458781,0.004305559,-0.003750939,-0.001045921,0.019817722,0.018138219,-0.006688228,-0.002126368,0.004988165,0.03098209,-0.000182616,0.000136589,0.016449942,0.003494249,0.001633609,0.00320891,0.036390463,-0.002740432,-0.001531327,0.035869985,0.005567306,0.004926293,0.010741163,0.028924961,8.5417E-05,0
10/7/2011,-0.003021613,0.00360629,-0.001656987,-0.002565332,-0.004044262,-0.008196803,0.000543721,-0.000323148,0.003273451,0.00537942,-0.000144194,-0.000136589,0.009762076,-0.005179491,-0.003278648,0.001735475,0.002291722,-0.004202283,-0.002720402,0.022593518,0.001140608,0.002841939,0.008278223,0.002549938,-0.000265766,0
10/10/2011,-6.14027E-05,-0.000345003,0.000841987,0.000379795,0.016792841,0.033555598,-0.006173673,-0.000646609,0.005992634,0.029784402,0.000519001,0.000204877,0,-0.006058731,-0.005558863,0.00399939,0.017865627,-0.00050822,-8.73115E-06,0.009110645,0.002166143,0.000616746,0.004158764,0.033392084,0.002266231,-0.009446141
10/11/2011,-0.003972863,0.004810439,-0.002308385,-0.000687354,0.00597576,0.000543835,-0.000344102,0.001919587,0.008785633,0.003025881,-0.000682446,-0.000663564,0.019340852,-0.002812635,-0.000933896,0.003629803,-0.000611411,-0.001388153,-0.000672527,0.006311864,0.004871628,0.005402261,0.013640841,0.002869442,0.003743659,-0.00199175
10/12/2011,-0.002221831,0.008408827,0.000518315,0.00021711,0.002026865,0.00974708,-0.006516123,-0.000123427,0.010015026,0.02183319,-8.65405E-05,0.000195211,-0.003972007,-0.006475617,-0.003885901,0.006299248,0.008507548,-0.000181206,-0.000166018,-0.005526645,0.005559224,0.005434226,0.012700187,0.025061942,-0.003611068,0.035704553
10/13/2011,0.002397956,0.002685712,0.00315679,1.80904E-05,-0.000546527,-0.002978131,0.004254458,0.003790791,0.006291053,-0.01337293,-0.00123161,-0.00096667,0.009605959,0.009045807,0.009186942,0.00781631,-0.007085205,-0.005095806,-0.00231839,0.009516216,0.001023598,0.003123086,0.007143013,-0.000798722,0.003006981,0.006723897
10/14/2011,-0.002804062,0.003555304,-0.002191157,-0.000452358,0.019772992,0.017231013,-0.003206891,-0.002794317,0.003504671,0.008813358,5.77656E-05,-0.000136776,-0.008569753,-0.004726873,-0.003953338,0.001619952,0.011588263,0.000338217,0.000691705,-0.009207057,0.002406821,0.00165762,0.002985963,0.011914359,0.002828509,-0.003317672
10/17/2011,0.003965706,0.002729602,0.005940031,0.000868346,-0.008294599,-0.019559961,0.007038111,0.004986409,0.008172842,-0.018225476,-0.000568174,-0.000234517,0.014935981,0.004835563,0.006011664,0.008377974,-0.005440688,-0.005346793,-0.00190115,0.016460695,0.001896039,0.004205468,0.005034946,-0.018729378,-0.002856835,0.00495008
10/18/2011,-0.000413461,0.001815604,0.000636523,0.000542334,0.001112047,0.020213033,0.000651787,0.000858519,-0.001502685,0.003063859,4.81628E-05,5.86344E-05,-0.01562781,0.007570778,0.006262723,-0.003299701,-0.004858473,0.007581353,0.003693852,-0.020917062,3.36749E-05,6.04436E-05,-0.002031797,0.010802265,0.004935398,-0.028425464
10/19/2011,0.000246338,0.004042987,0.003150486,-0.000370563,-0.013169441,-0.012729819,0.000756949,-0.000641461,0.003889506,0.006126757,-0.000529919,-0.000518056,0.003497687,-0.000622487,-0.000365265,0.002001684,0.007391727,-0.002737592,-0.000804133,0.006380518,0.000732148,0.001001105,0.006143521,-0.012009752,-0.001720855,-0.003527535
10/20/2011,-0.001320376,0.002800665,-4.34475E-05,0.000713889,-0.010057161,0.004543832,-0.000272788,0.000754617,0.001733957,-0.025181103,0.000703286,0.000703709,-0.010357194,0.000323741,0.00037396,0.000821961,-0.012147628,0.001430374,0.000646853,-0.016462459,-0.002957124,-0.002374939,-0.000682674,-0.016650131,0.001786622,-0.024512882
10/21/2011,-0.001595579,0.00462195,-2.60694E-05,0,0.010989832,0.01863408,-0.002749627,-0.001821486,0.002495266,0.034845876,-0.000269695,-8.79366E-05,-0.000375554,-0.007648316,-0.005597908,0.003299718,0.019124439,-0.002037817,-0.001267876,-0.000724043,0.000818086,0.000371726,0.0032881,0.018259789,-0.003369034,-0.005033412
10/24/2011,-0.000317656,0.005611701,0.002889561,-0.001401149,0.023792117,0.012790853,-0.000715083,0.002094894,0.004618904,0.014021249,-0.000481779,-0.00066466,0.018843361,-8.36348E-06,0.000970106,0.003511448,0.010765993,-0.001468066,-0.000989185,0.026940142,0.002315683,0.002684426,0.004298752,0.033606642,-0.003493932,0.027060901
10/25/2011,0.006035828,0.004828554,0.009108458,0.000117591,0.004416263,-0.020248433,0.00524968,0.00274878,0.005300358,-0.00140803,0.000684057,0.000518082,-0.009277433,0.007133661,0.006087517,0.00679272,-0.004067337,0.00046932,0.00056912,-0.006389346,0.00307367,0.004746967,0.004886679,-0.011732634,-0.003098075,0.018745308
10/26/2011,-0.004386878,0.002540439,-0.003931644,0.002240634,-0.01207334,0.01048147,-0.001644166,0.002478712,0.002374678,-0.005086715,0.001222429,0.00114274,-0.001580741,0.00490396,0.004712128,0.002722592,0.005000561,0.005640652,0.003878886,0.003447302,0.002604375,0.001234642,0.00285589,0.019478606,0.002170607,0.009940054
10/27/2011,-0.007659281,0.006385825,-0.005220139,9.02429E-05,0.025391349,0.033716618,-0.009335782,-0.002177934,0.015051689,0.052103794,-0.001020192,-0.000634694,0.020150034,-0.013091979,-0.00631967,0.01655219,0.028506261,-0.005519012,-0.00319637,0.024609248,0.007473883,0.004462843,0.013033054,0.043041751,-0.002911017,0.002194711
10/28/2011,0.003040661,0.002192011,0.005685516,1.80476E-05,-0.003707484,0.000389154,0.001765977,0.001868431,0.004291928,0.001316616,-0.001532242,-0.001006572,0.013787828,-0.001986214,0.001694363,0.005783487,-0.002028722,-0.001391051,0.000253637,0.001172212,0.000199205,0.001900485,0.006382412,0.004792636,0.002541683,0.019208286
10/31/2011,0.009312473,0.000501312,0.010840377,0.003153326,-0.010048147,-0.025048682,0.012634307,0.004436423,-0.00276203,-0.032811673,-0.000106091,-0.000156452,-0.006882945,0.012910826,0.011531983,0.00031434,-0.028103136,0.00313582,0.00334374,-0.012761114,-0.000406752,0.002720859,-0.000818556,-0.029864108,-0.000530564,-0.005073726
11/1/2011,0.007635225,-0.003145709,0.007421657,-0.000494865,-0.01451834,-0.028340045,0.010122038,0.004779371,-0.016249222,-0.051252673,0.000829139,0.000361757,-0.017153784,0.017811006,0.012189292,-0.01672463,-0.022370502,0.004024777,0.002020027,-0.015285727,-0.001878185,-1.69824E-05,-0.008812552,-0.023774126,0.003509755,0.00082591
11/2/2011,-0.001855393,0.001231017,-0.001829067,0.000170981,0.002629538,0.015976368,-0.004656303,-0.003174384,0.001113066,0.02222438,0.001627355,0.000898938,-0.022328768,-0.006422965,-0.005918284,1.82622E-05,0.011467555,0.005470167,0.002198233,-0.011476217,0.002716411,0.001111738,0.001432074,0.024152985,0.001575851,0.016491781
11/3/2011,-0.002881368,0.0030751,-0.003336492,-0.000233981,0.012420176,0.018607608,-0.003427872,-0.000876825,0.001058059,0.02769871,0.000480959,0.000702953,0,-0.00583839,-0.005155951,-0.001078039,0.011159037,0.002908089,0.001136319,-0.003063523,0.003395505,0.001999713,0.002413033,0.005665738,0.005069254,0.000696595
11/4/2011,0.000970114,0.000934026,0.001240811,-7.20053E-05,0.001342806,-0.006299785,0.006071421,0.001669037,0.002881563,-0.027609871,0.000269236,0.000156145,0.018459607,0.003403713,0.0038417,0.006841324,-0.003337912,-0.005678197,-0.002004609,0.025862389,0.001156805,0.001497165,0.00257476,-0.00075358,0.000290773,0.007060608
11/7/2011,0.001117523,0.000225037,0.000543432,0.000260994,0.002462326,0.006275996,0.000859386,0.00049365,-0.001833575,-0.006301913,-4.80725E-05,3.90324E-05,-0.003905861,0.003465782,0.00249901,-0.000390453,-0.002960689,0.004135133,0.002585281,-0.001800223,0.000734702,0.001098186,-0.00108948,0.008258305,0.002135992,-0.009999367
11/8/2011,-0.002892411,0.000541547,-0.004696842,-0.000287998,0.004286786,0.011667272,-0.003860002,-0.000558867,0.002048017,0.005510471,0.000499841,0.000204895,-0.012808826,0.001512,0.001302466,0.001488352,0.010203949,0.003058093,0.002500834,0.004762358,0.001616095,-8.44299E-06,0.00258767,0.005591813,0.00237421,-0.00312521
11/9/2011,0.004618623,-0.003295473,0.002291615,7.20072E-05,-0.012947285,-0.037385293,0.012250016,0.000558867,-0.004629659,-0.022373968,-0.000605609,-0.00029272,0.011479109,0.008230834,0.005624498,-0.000172318,-0.019398997,-0.001189575,-0.000466809,0.012106769,-0.002549012,0,-0.001506566,-0.04446866,0.008756249,0.008739756
11/10/2011,-0.003070886,-0.001605781,-0.005298263,-0.001098674,0.001443409,0.008579154,-0.003931345,-0.002694753,-0.002795319,0.006543386,0.001326094,0.000458557,-0.029514945,-0.002384197,-0.004544653,-0.005329272,-0.002853686,0.008339919,0.004985305,-0.023749108,-0.000958591,-0.002984837,-0.001726971,0.000777001,0.000212838,-0.019103017
11/11/2011,9.61081E-05,-3.34812E-05,0.000607183,0.000117129,0.004005513,0.019301269,-0.005187798,-0.002496087,0.000521907,0.0317381,0.000163238,0.000458347,0.001606792,-0.006467506,-0.005513459,0.00130311,0.018300451,-0.002797799,-0.001661881,0.012270955,9.09403E-05,-0.000381144,0.000796789,0.018850337,0.005913547,-0.001700222
11/14/2011,0.001457962,-0.000200911,-0.000273614,0.000378324,-0.007146022,-0.009596079,0.006620735,0.002271974,0.002802833,-0.0119599,-0.000364921,-0.000477855,0.010425274,0.006167051,0.005224481,0.005177405,-0.004761217,-0.002797109,-0.001517909,0.001883481,0.000768528,0.00138836,0.001064191,-0.006883392,-0.001942723,0.020272872
11/15/2011,-0.000628322,-0.001373972,-0.00251734,-0.000306251,0.009236278,0.004805575,6.038E-05,0.000149414,-0.00477491,-0.008706097,0.000249697,0.000165812,-0.007205366,0.008580134,0.003538475,-0.003112313,-0.000289948,0.006452239,0.003162583,-0.004423653,-0.002605471,-0.001828975,-0.00309516,0.001150527,-0.003850545,-0.002007326
11/16/2011,0.001840216,-0.000788372,0.000394288,0.000918472,0.005098087,-0.016755779,-0.000862917,-0.003385966,-0.001939847,-0.003339386,0.000671953,0.000331542,-0.009264351,-0.001514969,-0.002850165,-0.001901184,-0.001527236,0.004047526,0.001745044,-0.008953535,-0.000820266,-0.000279721,-0.001530145,-0.018569199,-0.001416516,-0.027542575
11/17/2011,0.001480179,-0.001780316,3.42786E-05,-9.00054E-06,-0.025086476,-0.016942648,-0.002619194,-0.004761578,-0.002206069,-0.010743477,-0.000508723,-0.000156006,0.00194419,-0.002866986,-0.005494168,-0.004197201,-0.015711765,-0.003928746,-0.001314947,0.002539505,-0.002614424,-0.001357336,-0.002206856,-0.013760783,0.00189749,-0.003037811
11/18/2011,-0.001593459,-0.001354153,-0.001835555,-6.3006E-05,-0.007371629,-0.000394773,-0.007375683,-0.003432606,-0.001902571,-0.008571425,0.00084453,0.000399717,-0.012426485,-0.006710917,-0.005971241,-0.001518978,-0.011162651,0.004967619,0.001340713,-0.01925325,-0.001455417,-0.001087197,-0.001924441,-0.009147011,-0.000823346,-0.021077699
11/21/2011,0.001506451,-0.00415801,-0.001615329,0.000440959,-0.010949837,-0.018824535,0.00305591,0.001151802,-0.002451493,-0.034061843,-0.000422176,-0.000224212,-0.003186,0.005788505,0.00235163,-0.002218556,-0.02651697,-0.000168849,-0.000481075,-0.003357317,-0.004044689,-0.001982077,-0.004547252,-0.029187317,0.002818765,0.001223884
11/22/2011,0.002303177,-0.003912308,0.000292327,-5.39845E-05,0.006841605,-0.004149488,-8.69338E-05,-0.001851083,-0.005533362,-0.012314182,6.71762E-05,2.92479E-05,-0.004024488,0.004144171,0.000642731,-0.008738591,-0.003026057,0.002967586,0.000678592,-0.007232433,-0.001254254,-0.000408813,-0.003000465,0.000822368,0.002792436,-8.12391E-05
11/23/2011,0.002159294,-0.002897506,-0.00012036,-0.000359971,-0.013599925,-0.022342971,-0.009179144,-0.006981758,-0.009829217,-0.014482989,-0.000268732,-0.000155999,0,0.002672873,-0.001251565,-0.015695013,-0.012959028,0.001825071,0.000446417,-0.020039771,-0.003176109,-0.002413699,-0.00486403,-0.029193066,0.00607397,-0.009806209
11/24/2011,-0.000805938,-0.000127649,-0.00046438,0.000126005,0,0,-0.003445309,-0.00352835,-0.004895416,-0.005449274,-0.000873878,-0.000741326,-0.018151072,0.000916148,-0.0013562,-0.007921899,-0.002378414,0.00201464,0.000437639,-0.001680008,-0.000663311,-0.000401426,-0.000581853,0,-0.004354469,0.001896026
11/25/2011,-0.002699854,-0.000851412,-0.003930057,-0.000612171,-0.004181783,-0.002689124,-0.002627103,-0.00325328,-0.003149784,0.011859881,-0.002058069,-0.000859065,-0.000633377,-0.011618267,-0.011446171,-0.003019057,0.007205474,0.001282218,6.86318E-05,-0.014922118,-0.002413459,-0.002274944,-0.001679003,-0.005091229,0.006930707,-0.007343476
11/28/2011,0.000321587,-0.000144812,-0.000898496,-0.000162108,0.008183805,0.028821076,-0.000194221,-0.00144824,0.001060327,0.044936463,-0.002303516,-0.001798614,0.015501754,0.006100667,0.003677049,0.003009577,0.028274138,-0.001693211,-0.001777366,0.018377887,0.002673798,0.000385223,0.000531418,0.035927005,-0.006783721,0.00130189
11/29/2011,-0.001373985,0.000221469,-0.002353736,0.001476015,0.008052953,0.002211297,-0.003032971,-0.001911817,-0.001162699,0.009455049,-0.000405351,-0.000694896,0.022706192,0.003628129,0.001461856,-0.000777635,0.004552223,-0.003689715,-0.002013008,0.010759512,0.000596005,-0.001421781,-0.000154254,0.002868267,0.001587907,0.013604513
11/30/2011,-0.003190046,0.003664144,-0.002802277,0.001132533,0.010796715,0.042403421,0.000849806,0.004586064,0.004003293,0.048615187,0.000337804,5.87423E-05,-0.005109862,-0.006848014,-0.00629511,0.001118844,0.031069364,0.003832324,0.001574621,0.004305581,0.004061829,-2.57134E-05,0.003704072,0.042065084,0.000586795,-0.033939901
12/1/2011,-0.00062875,0.002398642,-0.000669196,-0.002041285,-0.001626457,-0.001910466,0.00817777,0.003936035,0.003165263,-0.008735927,0.000974165,0.000685072,0.019114027,-0.003791374,-0.000609066,0.00429307,-0.002925032,-0.006361623,-0.002263759,0.026066351,0.002762652,0.000462741,0.0021835,0.010536683,0.012234769,0.024326913
12/2/2011,0.002974337,0.002899496,0.005617749,-0.000243074,0.000765721,-0.000241074,0.003679277,0.002580573,0.005547379,0.007394872,0.000809475,0.00038148,0.005379011,-0.004598122,-0.0022655,0.005514166,0.011402426,0.000548558,0.000301556,0.013949455,0.002439137,0.002814674,0.003045515,-0.002331909,0.003885886,-0.010232491
12/5/2011,-0.000296165,0.004413382,0.003383134,0.001673309,-0.001755646,0.010234522,-0.004943866,0.001055068,0.006211086,0.004170102,0.00062593,0.000772295,0.006024333,-0.002905088,-0.000907639,0.003578257,0.002818284,0.001660717,0.000766406,0.007735859,0.003444601,0.002201723,0.003578094,0.009295187,-0.000351819,-0.014147962
12/6/2011,-0.001656654,0.002048458,-0.001232828,0.000718843,0.001659963,0.001105126,0.002308426,0.000617316,0.001906874,-0.01273533,0.000692881,0.000127029,-0.013991198,0.011902138,0.009774739,0.001887005,0.000136486,0.00345589,0.002218402,-0.013817749,0.000497034,-0.000409256,0.000423098,-0.009295187,-0.003226261,-0.002002491
12/7/2011,0.001952819,0.001851752,0.002558791,0.000691398,-0.011065075,0.00201629,0.004653287,0.004064757,0.003630329,-0.005670553,-0.00061587,-0.000566871,0.016998408,-0.000396895,0.001701878,0.003419285,-0.003924209,-0.003051666,-0.001676245,0.00713078,9.10962E-05,0.000520067,0.001969278,0.001943635,-0.000543252,0.0047128
12/8/2011,0.003043666,0.000694569,0.003075657,0.000924111,-0.006860646,-0.021368471,0.004093048,0.002049791,0.000444923,-0.020270014,0.000750541,0.000703654,-0.006624609,0.004252333,0.005011031,0.000111605,-0.011448195,0.002816607,0.001289668,-0.002752766,-0.00028988,0.000707199,0.000219507,-0.025965267,-0.006624196,-0.001277203
12/9/2011,-0.004211412,0.000175658,-0.005263577,0.000753012,-0.004948088,0.01674244,-0.006513204,-0.002825461,-0.002317582,0.018931276,0.001038282,0.000361408,-0.014897049,-0.002382636,-0.002700426,-0.003092344,0.008252128,0.00540913,0.001914238,-0.018317992,-0.00012426,-0.001687879,-0.000768487,0.009520104,0.005001738,-0.008567284
12/12/2011,0.002186231,-9.20075E-05,0.000853342,0.001334307,-0.011718692,-0.01502641,0.007147433,0.002060823,-0.000409543,-0.034199324,-0.000297915,-0.000146501,0.01365444,0.005330851,0.003953559,-0.001979644,-0.018499999,-0.004502778,-0.002292368,0.011789615,0.000115977,-0.000162118,-0.000473209,-0.026806966,7.25683E-05,-0.010346693
12/13/2011,0.002007815,0.000317808,0.00300245,0.000152123,0.009562533,-0.008723961,0.002168972,4.72168E-05,-0.001521328,-0.001932578,0.000835859,0.00029298,-0.011740958,-0.004215555,-0.003497243,-0.002526932,0.011410628,0.003282838,0.001691881,-0.014077025,0.00086112,0.000545977,-0.001480222,-0.008961363,0.002183654,-0.022763565
12/14/2011,0.003060453,-0.000493482,0.003558555,0.00096589,-0.034875261,-0.011413223,0.005488132,0.002188412,-0.002409706,-0.017314877,0.000336068,0.000322179,-0.003945661,0.003724789,0.002810789,-0.003586084,-0.02272375,-0.001673571,0.000265975,-0.000691803,-0.001341682,-0.000358264,-0.001685891,-0.013594442,0.002278235,-0.010145731
12/15/2011,-0.000536852,0.000225861,-0.001053384,0.000393243,-0.002848715,0.003237809,-0.000258605,-2.82679E-05,-0.000676491,0.009728495,0.000316761,0.00017569,-0.0167802,-0.000515161,-0.000403511,-0.001204502,0.006324521,0.006095034,0.003314452,-0.012160754,-0.000804215,0.000298562,-0.001230206,0,-0.000180623,-0.023930561
12/16/2011,0.00269866,0.000242535,0.002644202,-2.68071E-05,0.001866147,0.003210961,0.00298712,0.002606705,0.001516896,-0.005045321,-0.000508786,-0.000117123,0.002902424,0.005171747,0.004805786,0.000611842,-0.002504592,-0.003410312,-0.001163517,0.004669208,0.000721336,0.000818456,0.000899471,0.004964843,0.003219221,0.020859715
12/19/2011,0.002174383,0.000677113,0.003361462,0.000196569,0.002775805,-0.01180215,-0.000524467,6.57855E-05,0.000511205,-0.005464076,0.000585562,0.00025375,-0.012648511,0.001128763,0.000785915,0.000649085,-0.004157244,0.003518518,0.001573847,-0.02405271,0.000480602,0.000928477,-0.000229034,-0.019167253,-0.003119874,-0.002396464
12/20/2011,-0.005228217,0.001544776,-0.005508809,-0.000455742,0.019582543,0.029389236,-0.00393798,-0.001165984,0.001559387,0.03061951,5.75777E-05,9.75833E-06,0.004853129,-0.000680308,-0.000247667,0.001249947,0.0101275,-0.000707711,-0.000880707,-0.001793314,0.000712192,-0.001047794,0.000474975,0.0058725,0.000956834,-0.003080977
12/21/2011,-0.002785118,0.000508836,-0.003019207,-0.000482777,0.007364995,0.001947671,-0.000881057,0.000648981,0.002611764,-0.009537335,8.63603E-05,4.87902E-05,0.014705745,0.000472263,0.001408325,0.001726679,-0.005524866,-0.003579523,-0.002578171,0.021097341,0.001083876,-0.000247201,0.001262675,0.005838215,-0.002068272,-0.016100239
12/22/2011,0.000616692,0.001091872,0.001416388,1.78848E-05,0.005807389,0.008231554,0.000604731,0.000413623,0.001280637,0.010417736,0.000143917,0.000185381,-0.00769146,0.00060801,0.001133753,0.000121881,0.012396544,0.001720438,3.4305E-05,-0.011832942,0.000256318,0.00027277,-1.69381E-05,0.009106023,0.002663574,0.000951619
12/23/2011,-0.003627432,0.000258207,-0.003764282,-0.000733538,0.001340417,0.008994516,-0.000907233,-0.000187989,-0.000644655,0.004560531,9.59375E-06,-0.000146351,0,0.000647604,0.000613225,-0.000159386,0.010160831,0.000308697,-0.000454637,0.012049611,-0.00023151,-0.000912366,-3.38771E-05,0.006570866,0.002485614,0.00758392
12/26/2011,0.000374661,0.000149896,0.00073162,0.000366836,0,0,0.000250651,-0.000122212,0.000154392,0,-3.83756E-05,-6.83043E-05,0.009977267,7.19301E-05,0.000306472,0.000524939,0,0.000316941,0.000428908,0,0.000297646,0.000136482,0.000135501,0,0.00035073,-0.009992711
12/27/2011,0.000922983,0.0010736,0.001375717,9.83966E-05,0.007129517,7.90276E-05,0.002951229,0.002169392,0.000535645,0.001840477,-0.000479819,-0.000400162,-0.004583959,-7.99226E-05,9.36254E-05,9.37102E-05,0,0.000216797,0.000214385,0,0.000652858,0.000477539,0.000677232,-0.004924097,0.005943674,-0.013216628
12/28/2011,0.0040389,0.001163844,0.005560925,0.001180004,-0.009058977,-0.012556476,0.001153959,0.000618963,0.002384224,-0.02032309,-0.000307205,9.76153E-05,-0.002008993,0.001804694,0.00147132,0.001610442,-0.000961879,-0.002663184,-0.001999855,-0.012554037,0.001048638,0.002069539,0.000465331,-0.017009329,-0.023504534,0.001254292
12/29/2011,0.000944398,0.000930101,0.00189512,0.001241077,-0.003081768,0.010650169,0.002106413,0.001461482,0.000932198,0.013340932,0.000134414,4.88041E-05,-0.00294011,0.004155958,0.004062512,0.001000538,0.010722351,0.00250476,0.000446666,-0.004334899,0.000156788,0.000739906,0.000566565,0.010405921,8.23539E-05,0.001486376
12/30/2011,0.001471136,0.000705303,0.002317064,0.001693949,0.002459622,-0.004300536,0.001544746,0.000842192,-0.000778281,0.008439558,0.000738953,0.00038059,0.006699823,-0.002155439,-0.00121109,5.60753E-05,0.000989312,0.001433238,0.00163893,-0.003571276,0.000173264,0.000841297,0.000515549,-0.001657688,0.002631749,0.014765241
1/2/2012,-7.78294E-05,-0.000340143,0.000297762,-0.001435213,0,0,-0.004434673,-0.001600772,0.000425414,0.029594931,0.000728821,0.000526732,0,0.000302519,0.000542207,0.000392439,0,0.001489389,0.0009598,0,0.000280459,0.000118914,-0.000194356,0,0.00042883,0
1/3/2012,-0.003230937,0.005758507,-0.001779383,-0.000231967,0.026089701,0.015355418,3.44531E-05,0.00290944,0.009681141,0.014875185,-0.000201332,-9.75177E-06,0,-0.002630196,-0.000915146,0.006815034,0.022646079,-0.007720564,-0.003629799,0.010933559,0.002430095,0.002875113,0.003913635,0.026602756,-0.000657006,0
1/4/2012,-0.00186709,0.002488383,-0.001492353,-0.000187397,0.001371239,0.000187914,-0.000758242,0.001036371,0.002917437,-0.008962344,-0.001064856,-0.000731654,0.012313663,-0.00176531,0.000254291,0.007119047,-0.005534673,0.001481959,0.001546206,0.020916198,-0.002768305,-0.000169394,0.002849663,-0.002831144,-0.002778795,-0.020234968
1/5/2012,-8.69263E-05,0.001135018,0.00025599,8.92447E-06,-0.016904346,0.002939385,0.003218564,0.000606386,0.000419911,-0.002549246,0.000508586,0.000614625,-0.008375995,0.000263796,0.000660855,0.000699919,-0.007826328,0.000610564,0.000892275,-0.01084144,-0.001494442,-0.000686339,0.000193046,-0.003245439,0.004365822,-0.009778144
1/6/2012,0.001832544,0.00166729,0.002998733,8.92403E-05,0.003041975,-0.002540185,0.001339447,0.000372978,0.001446003,-0.006264671,9.59348E-06,0.000146284,-0.011654809,0.00304062,0.003424357,0.000570624,0.004509523,8.36099E-05,0.000694394,-0.008281021,-0.000305769,0.000889608,0.000553752,-0.008979652,0.000154919,0.00622557
1/9/2012,0.000338349,0.001189222,0.00075678,0.001471316,0.006570072,0.002259128,-0.000480621,0.000577841,0.001479541,-0.006739486,9.59297E-05,0.000165762,0,-1.59371E-05,0.000514753,0.001893609,-0.006645416,0.00315534,0.001729601,-0.000747994,-0.000901322,0.000592633,0.001366286,0.006945891,-0.001878877,0.033472169
1/10/2012,-0.000563979,0.001777094,0.000441899,0.000579016,0.012504948,0.008846519,-0.001520625,-0.000549873,0.003201141,0.023933406,0.000230194,0.000292455,0.003795965,-0.003712298,-0.002897879,0.002531461,0.014933569,-0.001317688,-0.000496312,0.011332594,-0.00070343,0.00034695,0.00257661,0.019754724,0.000310349,0.032719
1/11/2012,0.003041715,0.000826051,0.003426578,0.000765567,-0.005818314,0.00030953,0.002987511,0.001965104,0.002137274,-0.00172793,0.000258905,0.000155941,0.003037322,0.003042708,0.003867595,0.002461106,-0.004553332,2.50356E-05,0.000376535,0.008461207,-0.001391766,0.000135363,0.001694597,-0.000399281,-0.001525289,-0.004808981
1/12/2012,-0.000579898,0.000277923,3.38679E-05,0.000738306,-0.012029593,0.002333868,-0.000806092,0.000837022,0.002176915,0.004357934,0.000517608,0.000418971,-0.007400766,-0.000111642,0.000345497,0.005085962,-0.001482365,0.001092609,0.000162551,-0.001558938,0.000812099,0.000659631,0.002515725,0.005178263,0.00488731,-0.000159726
1/13/2012,0.002283027,-0.000163475,0.002604388,0.000711105,-0.0069953,-0.004960178,0.004493813,0.002432685,0.002524942,-0.005864187,-0.000115001,-6.81926E-05,0.01355376,0.00572548,0.004916699,0.00367529,-0.004563219,-0.005240362,-0.001395375,0.00355574,-0.002006584,0.000143708,0.001388433,-0.004778982,-0.00286019,-0.016931578
1/16/2012,0.000880685,0.000163475,0.001738118,0.000364245,0,0,0.000512295,0.00019473,0.001092752,0.012445269,0.000957937,0.00057462,-0.014416325,0.001069888,0.000427492,0.00137589,0.00368335,0.008477809,0.002788806,-0.011662422,-0.000456604,0.000211298,3.32323E-05,0,0.000847979,-0.02054299
1/17/2012,0.000336527,0.000212477,0.00046355,0.000674836,0.010120857,0.003546597,-0.001896804,0.000333735,0.004692287,0.01799149,-0.001072951,-0.00057462,0.010453198,0.001250713,0.001172569,0.008287589,0.006432715,-0.004438548,-0.002129398,0.016355994,0.002181514,0.00102205,0.003234853,0.017804625,-0.000510525,0.047843506
1/18/2012,-0.002297541,0.000718819,-0.001906144,-0.001136828,-0.001030032,0.011046693,-0.002011806,0.000657873,0.003159699,0.003411235,-0.000316357,-0.000311797,0.009893728,0.000442915,0.000527208,0.000430516,0.00147767,0.001201101,0.000770185,0.000533823,0.000720595,-8.44274E-05,0.002332546,0.018648559,0.000838582,-0.015733952
1/19/2012,-0.003326089,0.002218544,-0.002434346,-0.000640034,0.004658867,0.004926532,-0.002514019,-4.6315E-05,0.004760046,0.009661154,7.67018E-05,9.74512E-06,0.010366428,-0.007317377,-0.005276216,0.004482487,0.006777661,0.000866566,0.001453178,-0.00073666,0.003628208,0.000472701,0.002730923,0.009576783,0.001356648,0.018878234
1/20/2012,-0.002536639,0.001026042,-0.002253665,-0.000266802,-0.006593042,0.000669232,-0.004296157,0.000287118,0.002649169,-0.001851701,-0.000824853,-0.000458123,0.014556124,-0.00650505,-0.003175769,0.003955779,-0.002197094,-0.00371318,-0.000854555,0.0058805,0.001640351,0.000320635,0.001983695,0.0019044,0.001263941,0.014373886
1/23/2012,-0.001340413,0.002195123,-0.000101789,-0.000880951,0.011772578,0.000471236,-0.002565821,0.001036644,0.00337727,0.005019865,-0.000345489,0.000116988,-5.24747E-05,-0.005466823,-0.003287461,0.002060776,0.009384047,-0.000685733,0.000931429,-0.003433543,0.00159655,0.000320532,0.003464074,0.003418807,0.000445181,0
1/24/2012,0.000565978,0.001476961,0.00188142,0.000516207,0.003533516,-0.001026362,-0.001384994,0.00122962,0.002719493,-0.002706943,-0.000268797,-0.000311997,0.002214091,0.001683428,0.001573245,0.004206058,-0.005316256,-0.001339372,-0.000367341,-0.000207117,-0.000559326,0.000632327,-0.000360623,-0.000758725,0.000172568,0
