,CURRENCY_SHORT,CURRENCY_LONG,DAYS,RETURNS,RETURNS_ANNUALIZED
0,AUD,SEK,60.0,3.11243333586,18.9339694598
0,NZD,AUD,60.0,3.10830691787,18.9088670837
0,USD,CHF,10.0,0.515671965653,18.8220267463
0,EUR,CHF,30.0,1.50945443124,18.3650289134
0,USD,NZD,15.0,0.752593941922,18.3131192534
0,USD,AUD,15.0,0.743185304337,18.0841757389
0,NZD,CHF,15.0,0.741237782742,18.0367860467
0,EUR,CHF,15.0,0.73794476402,17.9566559245
0,NZD,SEK,30.0,1.4687879085,17.8702528867
0,SEK,CAD,30.0,1.4686972385,17.8691497351
0,AUD,JPY,30.0,1.44760241377,17.6124960342
0,EUR,JPY,60.0,2.84487744843,17.3063378113
0,NZD,AUD,90.0,4.24155077814,17.2018448224
0,JPY,USD,2.0,0.0923962493015,16.8623154975
0,USD,SEK,30.0,1.36968188018,16.6644628755
0,AUD,CHF,15.0,0.68391711131,16.6419830419
0,NZD,AUD,45.0,2.02762934863,16.4463269389
0,NZD,NZD,2.0,0.0894762259298,16.3294112322
0,EUR,CHF,45.0,2.00570663566,16.2685093781
0,USD,JPY,15.0,0.666797334689,16.2254018108
0,SEK,JPY,60.0,2.61906393045,15.9326389103
0,EUR,JPY,90.0,3.89968182598,15.8153762943
0,AUD,SEK,45.0,1.92220899289,15.5912507201
0,EUR,CHF,10.0,0.422508270892,15.4215518876
0,SEK,CHF,30.0,1.21847591095,14.8247902499
0,SEK,CHF,15.0,0.597394763353,14.5366059083
0,USD,EUR,15.0,0.569137426632,13.8490107147
0,CAD,JPY,90.0,3.40841120866,13.8230010129
0,SEK,CHF,45.0,1.6911171965,13.7168394827
0,NZD,AUD,30.0,1.1248469917,13.685638399
0,EUR,CAD,45.0,1.67847576301,13.6143034111
0,SEK,JPY,90.0,3.35004436438,13.5862910333
0,EUR,CHF,60.0,2.2003353158,13.3853731711
0,SEK,CHF,10.0,0.364687417345,13.3110907331
0,AUD,EUR,30.0,1.06018398752,12.8989051815
0,USD,AUD,30.0,1.02574096339,12.4798483879
0,EUR,JPY,45.0,1.53480039215,12.4489365141
0,SEK,CHF,60.0,1.97452179783,12.0116742701
0,EUR,CHF,90.0,2.89667979666,11.747645842
0,USD,AUD,60.0,1.86143564238,11.3237334911
0,USD,AUD,45.0,1.39074041611,11.2804500418
0,SEK,JPY,2.0,0.0608628187888,11.107464429
0,SEK,CAD,45.0,1.36388632385,11.0626335157
0,NZD,USD,90.0,2.55938237479,10.3797174089
0,SEK,JPY,45.0,1.22021095299,9.89726661871
0,AUD,NZD,10.0,0.270439654357,9.87104738402
0,CAD,CHF,90.0,2.40540917934,9.75527056064
0,USD,CAD,10.0,0.264922568653,9.66967375585
0,JPY,CAD,2.0,0.0524597076439,9.57389664502
0,SEK,CHF,90.0,2.34704233506,9.51856058107
0,CAD,NZD,10.0,0.257839348406,9.41113621682
0,CAD,JPY,60.0,1.50466354426,9.15336989425
0,USD,SEK,15.0,0.372207337341,9.05704520862
0,JPY,CAD,30.0,0.724747316061,8.81775901208
0,AUD,SEK,30.0,0.711792520869,8.66014233724
0,SEK,CHF,2.0,0.0448281108763,8.18113023493
0,NZD,USD,60.0,1.24687127549,7.58513359256
0,NZD,CAD,15.0,0.30194680061,7.34737214817
0,NZD,NZD,30.0,0.603385955004,7.34119578589
0,EUR,CAD,15.0,0.298653781888,7.26724202593
0,NZD,NZD,45.0,0.85124423291,6.90453655583
0,NZD,NZD,10.0,0.187670582794,6.84997627197
0,USD,AUD,90.0,1.68216840335,6.82212741358
0,NZD,NZD,60.0,1.0869296072,6.6121551105
0,NZD,NZD,90.0,1.61028167728,6.53058680229
0,EUR,JPY,2.0,0.0356179175522,6.50026995327
0,NZD,NZD,15.0,0.263658877126,6.41569934339
0,EUR,NZD,15.0,0.260365858404,6.33556922115
0,EUR,CAD,60.0,1.03601190408,6.30240574983
0,EUR,CAD,10.0,0.171758873893,6.26919889709
0,SEK,EUR,2.0,0.0341718785622,6.23636783759
0,NZD,AUD,15.0,0.25425023954,6.18675582881
0,USD,NZD,30.0,0.504279926687,6.1354057747
0,EUR,AUD,15.0,0.250957220818,6.10662570657
0,EUR,JPY,30.0,0.50037902394,6.08794479127
0,AUD,CAD,15.0,0.244626129178,5.95256914333
0,AUD,AUD,10.0,0.158582588601,5.78826448394
0,JPY,CHF,30.0,0.474525988512,5.7733995269
0,USD,EUR,10.0,0.158055953012,5.76904228493
0,CAD,AUD,10.0,0.14598228265,5.32835331674
0,CAD,CHF,60.0,0.860121411633,5.2324052541
0,NZD,USD,45.0,0.636888932519,5.1658768971
0,AUD,NZD,15.0,0.206338205694,5.02089633855
0,SEK,CAD,60.0,0.810198386106,4.92870684881
0,USD,JPY,10.0,0.132759511863,4.84572218301
0,AUD,AUD,15.0,0.196929568108,4.79195282396
0,AUD,AUD,30.0,0.367851604072,4.47552784954
0,NZD,JPY,15.0,0.177862269893,4.32798190072
0,EUR,JPY,15.0,0.174569251171,4.24785177849
0,AUD,AUD,45.0,0.512922524533,4.16037158788
0,SEK,CAD,10.0,0.113938020346,4.15873774262
0,AUD,AUD,60.0,0.661948635426,4.02685419884
0,SEK,CAD,15.0,0.158103781221,3.84719200971
0,AUD,AUD,90.0,0.900065554762,3.65026586098
0,EUR,CHF,2.0,0.0195832096397,3.57393575924
0,CAD,CHF,15.0,0.140488755172,3.41855970918
0,AUD,JPY,15.0,0.120541598461,2.93317889588
0,SEK,NZD,15.0,0.119815857737,2.91551920494
0,NZD,AUD,10.0,0.075813517038,2.76719337189
0,SEK,AUD,15.0,0.110407220151,2.68657569035
0,NZD,AUD,2.0,0.0143814280595,2.62461062087
0,SEK,JPY,30.0,0.209400503654,2.54770612779
0,CHF,NZD,10.0,0.0690337706613,2.51973262914
0,EUR,EUR,10.0,0.0648922582513,2.36856742617
0,NZD,EUR,15.0,0.0802023618353,1.95159080466
0,EUR,EUR,15.0,0.0769093431131,1.87146068242
0,USD,NZD,45.0,0.214355300391,1.73865965873
0,EUR,EUR,2.0,0.00892697732553,1.62917336191
0,EUR,JPY,10.0,0.0395958171028,1.44524732425
0,EUR,EUR,30.0,0.112960597696,1.37435393863
0,NZD,USD,30.0,0.0991060283169,1.20579001119
0,EUR,EUR,45.0,0.144106919684,1.16886723744
0,EUR,EUR,60.0,0.172800775371,1.05120471684
0,EUR,EUR,90.0,0.217415092926,0.881738987979
0,SEK,JPY,15.0,0.0340192505042,0.827801762268
0,EUR,CAD,90.0,0.187036930751,0.758538663602
0,AUD,EUR,15.0,0.0228816904034,0.556787799817
0,SEK,EUR,10.0,0.0070714047042,0.258106271703
0,CAD,CHF,45.0,0.023037379962,0.18685874858
0,USD,USD,15.0,0.0,0.0
0,USD,USD,90.0,0.0,0.0
0,USD,USD,45.0,0.0,0.0
0,USD,USD,10.0,0.0,0.0
0,USD,USD,30.0,0.0,0.0
0,USD,USD,60.0,0.0,0.0
0,JPY,NZD,10.0,-0.00855774405399,-0.312357657971
0,SEK,EUR,60.0,-0.0530127426053,-0.322494184182
0,JPY,CHF,45.0,-0.0760210552321,-0.616615225771
0,SEK,JPY,10.0,-0.0182250364444,-0.66521383022
0,USD,SEK,10.0,-0.0211012815677,-0.77019677722
0,CHF,JPY,2.0,-0.00487387754305,-0.889482651608
0,USD,NZD,60.0,-0.159941668285,-0.972978482069
0,CAD,EUR,90.0,-0.273855524394,-1.11063629338
0,CAD,CAD,90.0,-0.304233686569,-1.23383661775
0,AUD,CHF,10.0,-0.0338690073184,-1.23621876712
0,SEK,EUR,90.0,-0.332222368673,-1.34734627295
0,SEK,EUR,45.0,-0.170482519476,-1.38280265797
0,SEK,CAD,90.0,-0.362600530848,-1.47054659733
0,SEK,EUR,15.0,-0.0636406575533,-1.5485893338
0,CHF,AUD,10.0,-0.0428232950945,-1.56305027095
0,EUR,SEK,90.0,-0.409571489505,-1.66103992966
0,CAD,CHF,10.0,-0.0464693132691,-1.69612993432
0,CAD,CAD,60.0,-0.304202000086,-1.85056216719
0,AUD,NZD,30.0,-0.153609432625,-1.86891476361
0,CHF,JPY,90.0,-0.505695989248,-2.05087817862
0,SEK,EUR,30.0,-0.17801792259,-2.16588472485
0,JPY,CHF,15.0,-0.0921241738121,-2.24168822943
0,CAD,CAD,45.0,-0.304193492688,-2.46734721847
0,EUR,SEK,45.0,-0.336659969374,-2.73068641826
0,NZD,SEK,15.0,-0.116727727456,-2.84037470143
0,EUR,SEK,30.0,-0.235430868957,-2.86440890565
0,EUR,SEK,60.0,-0.479699221562,-2.9181702645
0,EUR,SEK,15.0,-0.120020746178,-2.92050482367
0,JPY,JPY,90.0,-0.755211876022,-3.06280371942
0,AUD,USD,90.0,-0.782102848586,-3.1718615526
0,JPY,CAD,45.0,-0.403251927882,-3.27082119282
0,CHF,CAD,30.0,-0.275964312478,-3.35756580181
0,EUR,USD,10.0,-0.0931636947605,-3.40047485876
0,CAD,USD,2.0,-0.0193820523372,-3.53722455155
0,CAD,JPY,45.0,-0.447868863547,-3.63271411544
0,CAD,SEK,90.0,-0.900842106826,-3.65341521102
0,CAD,CAD,30.0,-0.303552725849,-3.69322483116
0,JPY,JPY,60.0,-0.626183429995,-3.80928253247
0,CHF,CHF,2.0,-0.0209085854555,-3.81581684564
0,USD,NZD,90.0,-0.949100697511,-3.84913060657
0,SEK,SEK,90.0,-0.959208951105,-3.89012519059
0,EUR,SEK,10.0,-0.114264976328,-4.17067163598
0,AUD,SEK,15.0,-0.174048398888,-4.23517770627
0,NZD,CHF,10.0,-0.116638078881,-4.25728987917
0,SEK,SEK,60.0,-0.705512739539,-4.29186916553
0,JPY,AUD,10.0,-0.12041480981,-4.39514055806
0,JPY,JPY,45.0,-0.546927298741,-4.43618808979
0,SEK,SEK,45.0,-0.651249408534,-5.28235631367
0,AUD,NZD,45.0,-0.663462591187,-5.38141879518
0,SEK,USD,10.0,-0.150984548308,-5.51093601323
0,CHF,JPY,60.0,-0.945637555293,-5.75262846136
0,CHF,EUR,2.0,-0.0315648177697,-5.76057924297
0,CHF,CHF,90.0,-1.50869801858,-6.11860863089
0,SEK,SEK,10.0,-0.172085829875,-6.28113279045
0,SEK,SEK,15.0,-0.260570746845,-6.34055483989
0,CHF,CHF,30.0,-0.526185640027,-6.40192528699
0,SEK,SEK,30.0,-0.526409389244,-6.40464756913
0,JPY,JPY,30.0,-0.534549418785,-6.50368459522
0,CAD,CHF,30.0,-0.553774053398,-6.73758431634
0,CHF,CHF,15.0,-0.280061954161,-6.81484088458
0,AUD,NZD,90.0,-1.7312035461,-7.02099215917
0,EUR,AUD,30.0,-0.579371785755,-7.04902339335
0,CAD,EUR,60.0,-1.1674131288,-7.10176320018
0,AUD,USD,45.0,-0.877817891578,-7.12007845391
0,JPY,CHF,90.0,-1.75821390535,-7.13053417169
0,CAD,CAD,15.0,-0.298802226961,-7.27085418937
0,AUD,USD,60.0,-1.19948700695,-7.2968792923
0,JPY,CHF,60.0,-1.27072556262,-7.73024717262
0,CHF,CHF,45.0,-0.968084189294,-7.85223842427
0,AUD,USD,30.0,-0.657889359313,-8.00432053831
0,CAD,NZD,15.0,-0.337090150444,-8.20252699415
0,AUD,NZD,60.0,-1.35942867524,-8.26985777437
0,CAD,AUD,15.0,-0.34649878803,-8.43147050873
0,CHF,CHF,10.0,-0.235274891014,-8.58753352201
0,CHF,CHF,60.0,-1.59017968792,-9.67359310152
0,USD,USD,2.0,-0.0547945205479,-10.0
0,CAD,JPY,15.0,-0.422886757677,-10.2902444368
0,JPY,JPY,2.0,-0.0566572567365,-10.3399493544
0,AUD,CAD,10.0,-0.284618404318,-10.3885717576
0,CHF,CAD,45.0,-1.29531506194,-10.5064443913
0,SEK,AUD,30.0,-0.870350306041,-10.5892620568
0,CAD,CAD,2.0,-0.0593185939948,-10.8256434041
0,CAD,CAD,10.0,-0.297218710269,-10.8484829248
0,SEK,SEK,2.0,-0.0598193499997,-10.9170313749
0,CAD,SEK,60.0,-1.81991312573,-11.0711381815
0,JPY,EUR,30.0,-0.92196784503,-11.2172754479
0,JPY,CHF,10.0,-0.312866405729,-11.4196238091
0,CHF,JPY,45.0,-1.4389904328,-11.6718112883
0,NZD,USD,15.0,-0.488935064797,-11.8974199101
0,EUR,USD,15.0,-0.492228083519,-11.9775500323
0,CAD,EUR,15.0,-0.520546665735,-12.6666355329
0,JPY,CAD,15.0,-0.531415155944,-12.931102128
0,JPY,CHF,2.0,-0.072691964649,-13.2662835484
0,AUD,USD,15.0,-0.546255736228,-13.2922229149
0,EUR,NZD,30.0,-1.10083282245,-13.3934660065
0,NZD,CAD,10.0,-0.367387475881,-13.4096428697
0,JPY,NZD,15.0,-0.569703079428,-13.8627749328
0,JPY,AUD,15.0,-0.579111717014,-14.0917184473
0,EUR,AUD,45.0,-1.74594643773,-14.1615655505
0,AUD,EUR,10.0,-0.391485019959,-14.2892032285
0,CAD,EUR,10.0,-0.40408532591,-14.7491143957
0,JPY,CAD,60.0,-2.43504897434,-14.8132145939
0,CAD,EUR,45.0,-1.83856233601,-14.9127833921
0,JPY,EUR,2.0,-0.0833481969632,-15.2110459458
0,AUD,JPY,10.0,-0.416781461108,-15.2125233304
0,SEK,USD,15.0,-0.632778084185,-15.3976000485
0,JPY,SEK,30.0,-1.27035931168,-15.4560382921
0,EUR,SEK,2.0,-0.0850642512363,-15.5242258506
0,CAD,JPY,10.0,-0.429381767059,-15.6724344976
0,JPY,EUR,45.0,-1.93762077121,-15.7162573665
0,JPY,JPY,15.0,-0.655499686661,-15.9504923754
0,SEK,AUD,45.0,-2.06053587689,-16.7132354459
0,CHF,CAD,60.0,-2.75450309964,-16.7565605228
0,SEK,NZD,30.0,-1.39181134274,-16.93370467
0,CHF,EUR,90.0,-4.18796272231,-16.9845154849
0,CHF,CAD,90.0,-4.21834088448,-17.1077158093
0,USD,CAD,2.0,-0.0947310622055,-17.2884188525
0,NZD,EUR,10.0,-0.474254091522,-17.3102743406
0,CAD,SEK,15.0,-0.717476755026,-17.458601039
0,CHF,CAD,15.0,-0.719352936293,-17.5042547831
0,CHF,CAD,10.0,-0.486024288013,-17.7398865125
0,EUR,AUD,60.0,-2.930183922,-17.8252855255
0,JPY,EUR,90.0,-4.43747860908,-17.9964410257
0,JPY,CAD,90.0,-4.46785677125,-18.1196413501
0,NZD,JPY,10.0,-0.499550532671,-18.2335944425
0,JPY,EUR,15.0,-0.753159594719,-18.3268834715
0,CHF,NZD,15.0,-0.757640859777,-18.4359275879
0,CHF,AUD,15.0,-0.767049497363,-18.6648711025
0,CHF,JPY,30.0,-1.53526104732,-18.6790094091
0,CAD,SEK,45.0,-2.31932922507,-18.8123370478
0,EUR,AUD,90.0,-4.66532532887,-18.920486056
0,CAD,JPY,30.0,-1.5628494607,-19.0146684385
0,SEK,AUD,60.0,-3.15599743997,-19.1989844265
0,CHF,SEK,90.0,-4.81494930474,-19.5272944025
0,EUR,USD,30.0,-1.60511274914,-19.5288717812
0,JPY,SEK,45.0,-2.41838766027,-19.6158110222
0,JPY,AUD,30.0,-1.61430022848,-19.6406527798
0,AUD,USD,10.0,-0.549540972971,-20.0582455135
0,JPY,EUR,60.0,-3.29826010305,-20.0644156269
0,CAD,USD,10.0,-0.562141278922,-20.5181566806
0,CHF,JPY,15.0,-0.84343746701,-20.5236450306
0,JPY,SEK,90.0,-5.06446519151,-20.5392199434
0,JPY,CAD,10.0,-0.563615802729,-20.5719767996
0,AUD,SEK,10.0,-0.570642254539,-20.8284422907
0,CAD,AUD,90.0,-5.15659594619,-20.9128613373
0,SEK,AUD,90.0,-5.21496279047,-21.1495713169
0,CAD,SEK,10.0,-0.58324256049,-21.2883534579
0,CHF,EUR,10.0,-0.592890903655,-21.6405179834
0,CHF,EUR,60.0,-3.61771422835,-22.0077615558
0,CHF,JPY,10.0,-0.618187344803,-22.5638380853
0,CHF,EUR,15.0,-0.941097375067,-22.9000361266
0,CHF,SEK,2.0,-0.125556046332,-22.9139784555
0,CHF,EUR,45.0,-2.82968390527,-22.951880565
0,SEK,USD,30.0,-1.89609126943,-23.0691104447
0,NZD,USD,10.0,-0.632310044534,-23.0793166255
0,JPY,SEK,15.0,-0.95008968401,-23.1188489776
0,CHF,EUR,30.0,-1.92267947357,-23.3926002617
0,EUR,NZD,45.0,-2.92233155345,-23.7033559336
0,CAD,EUR,30.0,-1.95026788694,-23.7282592911
0,NZD,SEK,10.0,-0.653411326102,-23.8495134027
0,JPY,SEK,60.0,-3.95076009999,-24.0337906083
0,JPY,EUR,10.0,-0.67048241837,-24.4726082705
0,JPY,JPY,10.0,-0.695778859519,-25.3959283724
0,EUR,USD,45.0,-3.13668685384,-25.4420155923
0,EUR,USD,90.0,-6.34749373222,-25.7426134695
0,CHF,SEK,60.0,-4.27021422528,-25.9771365371
0,CAD,AUD,60.0,-4.27039782616,-25.9782534425
0,JPY,NZD,30.0,-2.13576126518,-25.985095393
0,SEK,NZD,45.0,-3.23692099261,-26.255025829
0,CAD,USD,15.0,-1.08968409237,-26.5156462476
0,CHF,SEK,45.0,-3.31045079433,-26.8514342207
0,CHF,USD,10.0,-0.750946856667,-27.4095602683
0,CHF,SEK,30.0,-2.27107094022,-27.631363106
0,CHF,SEK,15.0,-1.13802746436,-27.6920016327
0,CAD,USD,90.0,-6.83876434954,-27.7349887509
0,CAD,SEK,30.0,-2.29865935359,-27.9670221354
0,SEK,USD,90.0,-6.89713119382,-27.9716987305
0,SEK,USD,45.0,-3.451276293,-27.9936854877
0,CHF,SEK,10.0,-0.772048138234,-28.1797570456
0,EUR,USD,60.0,-4.79161956438,-29.1490190166
0,EUR,NZD,90.0,-7.29659442973,-29.5917440761
0,EUR,NZD,60.0,-4.95156123266,-30.1219974987
0,JPY,USD,10.0,-0.828538371382,-30.2416505554
0,CAD,AUD,45.0,-3.72861569343,-30.2432161801
0,SEK,USD,60.0,-5.01743308235,-30.5227179176
0,CAD,JPY,2.0,-0.168435558375,-30.7394894035
0,JPY,SEK,10.0,-0.84963965295,-31.0118473327
0,JPY,AUD,45.0,-3.82767412863,-31.0466901544
0,SEK,NZD,60.0,-5.17737475064,-31.4956963997
0,CAD,NZD,90.0,-7.78786504705,-31.5841193575
0,CHF,AUD,30.0,-2.61501185702,-31.8159775937
0,SEK,NZD,90.0,-7.84623189133,-31.820829337
0,JPY,USD,30.0,-2.64004119186,-32.1205011677
0,CAD,AUD,30.0,-2.64260027039,-32.1516366231
0,JPY,USD,15.0,-1.32229702135,-32.1758941862
0,JPY,SEK,2.0,-0.177339425525,-32.3644451583
0,CAD,CHF,2.0,-0.184470266288,-33.6658235975
0,CAD,EUR,2.0,-0.195126498602,-35.6105859949
0,CHF,USD,15.0,-1.5102348017,-36.7490468413
0,CHF,AUD,90.0,-9.0707031441,-36.7867405289
0,USD,JPY,2.0,-0.203848026586,-37.2022648519
0,CAD,USD,60.0,-6.13183346854,-37.3019869336
0,JPY,AUD,90.0,-9.32021903087,-37.7986660697
0,CHF,NZD,30.0,-3.13647289372,-38.1604202069
0,CAD,NZD,60.0,-6.29177513683,-38.2749654157
0,CHF,AUD,45.0,-4.71973726269,-38.2823133529
0,CAD,NZD,30.0,-3.16406130709,-38.4960792362
0,JPY,AUD,60.0,-6.40124480042,-38.9409058692
0,CAD,NZD,45.0,-4.90500080915,-39.7850065631
0,USD,CHF,2.0,-0.219882734498,-40.128599046
0,JPY,NZD,45.0,-5.00405924435,-40.5884805375
0,CHF,AUD,60.0,-6.72069892572,-40.8842517981
0,CAD,USD,45.0,-5.11935610954,-41.5236662219
0,USD,EUR,2.0,-0.230538966813,-42.0733614433
0,JPY,USD,45.0,-5.21841454474,-42.3271401962
0,CHF,USD,90.0,-10.7528715474,-43.6088679424
0,AUD,USD,2.0,-0.240057662724,-43.8105234472
0,CHF,USD,30.0,-3.6407528204,-44.2958259816
0,JPY,USD,90.0,-11.0023874342,-44.6207934832
0,CAD,USD,30.0,-3.66834123377,-44.6314850109
0,CHF,NZD,90.0,-11.701972245,-47.457998549
0,CHF,NZD,45.0,-5.89612237841,-47.824103736
0,JPY,NZD,90.0,-11.9514881317,-48.4699240898
0,CHF,USD,45.0,-6.1104776788,-49.5627633947
0,JPY,USD,60.0,-8.2626804428,-50.2646393604
0,AUD,CAD,2.0,-0.279994204382,-51.0989422997
0,JPY,NZD,60.0,-8.42262211109,-51.2376178424
0,CHF,USD,60.0,-8.5821345681,-52.2079852893
0,CAD,SEK,2.0,-0.289117727164,-52.7639852074
0,CHF,NZD,60.0,-8.74207623638,-53.1809637713
0,USD,SEK,2.0,-0.324530195374,-59.2267606558
0,NZD,USD,2.0,-0.368826707112,-67.310874048
0,AUD,JPY,2.0,-0.389111168762,-71.0127882991
0,AUD,CHF,2.0,-0.405145876675,-73.9391224932
0,NZD,CAD,2.0,-0.40876324877,-74.5992929005
0,AUD,EUR,2.0,-0.415802108989,-75.8838848905
0,AUD,SEK,2.0,-0.509793337551,-93.037284103
0,NZD,JPY,2.0,-0.51788021315,-94.5131388999
0,NZD,CHF,2.0,-0.533914921063,-97.439473094
0,NZD,EUR,2.0,-0.544571153377,-99.3842354913
0,NZD,SEK,2.0,-0.638562381939,-116.537634704
