Run Fondo;Nombre Fondo;FFM_6020100;FFM_6020200;FFM_6020300;FFM_6020400;FFM_6020500;FFM_6020600;FFM_6020700;FFM_6020800;FFM_6020900;FFM_6021000;FFM_tir_6021111;FFM_par_6021111;FFM_rel_6021111;FFM_6021112;FFM_6021113;FFM_6021114;FFM_6021200;FFM_6021300;FFM_6021400;FFM_6021511;FFM_6021512;FFM_6021513
8684;SELECCION LATAM;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;1;NA;NA;500;CA;;;31412.99;3;0;NA;15706;PROM;US;0;0;.649
8684;SELECCION LATAM;SHOW3 BZ Equity;T4F ENTRETENIMENTO SA;BR;ACE;;1;NA;NA;11270;CA;;;1505.52;3;0;NA;16967;PROM;US;0;0;.702
8684;SELECCION LATAM;RASSICPO MM EQUITY;RASSINI SAB DE CV;MX;ACE;;1;NA;NA;21249;CA;;;2201.82;3;0;NA;46786;PROM;US;0;0;1.935
8684;SELECCION LATAM;PINFRA* MM EQUITY;PROMOTORA Y OPERADORA DE INFRA;MX;ACE;;1;NA;NA;12507;CA;;;5682.02;3;0;NA;71065;PROM;US;0;0;2.939
8684;SELECCION LATAM;PARBRIC LX EQUITY;PARVEST EQUITY BRAZIL I;BR;CFME;;1;NA;NA;1543.4;CU;;;64606.22;3;0;NA;99713;PROM;US;0;0;4.123
8684;SELECCION LATAM;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;300;CA;;;30112.53;3;0;NA;9034;PROM;US;0;0;.374
8684;SELECCION LATAM;OMAB MM EQUITY;GRUPO AEROPORTUARIO DEL CENT;MX;ACE;;1;NA;NA;33890;CA;;;3022.59;3;0;NA;102436;PROM;US;0;0;4.236
8684;SELECCION LATAM;MULT3 BZ Equity;MULTIPLAN EMPREENDIMENTOS;BR;ACE;;1;NA;NA;1540;CA;;;9946.91;3;0;NA;15318;PROM;US;0;0;.633
8684;SELECCION LATAM;MELI US EQUITY;MERCADOLIBRE INC;US;ADR;;1;NA;NA;250;CA;;;183598.07;3;0;NA;45900;PROM;US;0;0;1.898
8684;SELECCION LATAM;MELBECU ID EQUITY;BNY MELLON GLOBAL FUNDS PLC -B;IE;CFME;;1;NA;NA;260472.45;CU;;;660.52;3;0;NA;172047;PROM;US;0;0;7.115
8684;SELECCION LATAM;LQD US EQUITY;iShare Investment Grade Corpor;US;ETFB;;1;NA;NA;1000;CA;;;72907.68;3;0;NA;72908;PROM;US;0;0;3.015
8684;SELECCION LATAM;LINX3 BZ EQUITY;LINX SA;BR;ACE;;1;NA;NA;4970;CA;;;3221.26;3;0;NA;16010;PROM;US;0;0;.662
8684;SELECCION LATAM;LIGT3 BZ EQUITY;LIGHT SA;BR;ACE;;1;NA;NA;6860;CA;;;2093.82;3;0;NA;14364;PROM;US;0;0;.594
8684;SELECCION LATAM;JSLG3 BZ Equity;JSLG3 BZ EQUITY;BR;ACE;;1;NA;NA;13790;CA;;;901.95;3;0;NA;12438;PROM;US;0;0;.514
8684;SELECCION LATAM;ILF US EQUITY;ISHARES S&P LATIN AMERICA 40;BR;ETFA;;1;NA;NA;800;CA;;;19816.19;3;0;NA;15853;PROM;US;0;0;.656
8684;SELECCION LATAM;BSEV3 BZ Equity;BIOSEV SA;BR;ACE;;1;NA;NA;30076;CA;;;632.38;3;0;NA;19019;PROM;US;0;0;.787
8684;SELECCION LATAM;BRF US EQUITY;MARKET VECTORS BRAZIL SM-CAP;US;ETFA;;1;NA;NA;2000;CA;;;12310.16;3;0;NA;24620;PROM;US;0;0;1.018
8684;SELECCION LATAM;BMA US EQUITY;BANCO MACRO SA;AR;ADR;;1;NA;NA;200;CA;;;49625.71;3;0;NA;9925;PROM;US;0;0;.41
8684;SELECCION LATAM;BEEF3 BZ Equity;MINERVA SA;BR;ACE;;1;NA;NA;12320;CA;;;1200.34;3;0;NA;14788;PROM;US;0;0;.612
8684;SELECCION LATAM;ALAMEI2 LX EQUITY;ABERDEEN GLOBAL - LATIN AMERIC;LU;CFME;;1;NA;NA;55.12;CU;;;2678805.25;3;0;NA;147656;PROM;US;0;0;6.106
8707;SELECCION GLOBAL;TS US EQUITY;TENARIS SA ADR;US;ADR;;1;NA;NA;2100;CA;;;22663.31;3;0;NA;47593;PROM;US;0;0;.117
8707;SELECCION GLOBAL;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;1;NA;NA;17000;CA;;;31412.99;3;0;NA;534021;PROM;US;0;0;1.307
8707;SELECCION GLOBAL;YPF US EQUITY;YPF SOCIEDAD ANONIMA;AR;ADR;;1;NA;NA;1500;CA;;;11464.23;3;0;NA;17196;PROM;US;0;0;.042
8707;SELECCION GLOBAL;XLY US EQUITY;Consumer Discretionary Select;US;ETFA;;1;NA;NA;21700;CA;;;66765.23;3;0;NA;1448805;PROM;US;0;0;3.547
8707;SELECCION GLOBAL;XLV US EQUITY;HEALTH CARE SELECT SECTOR;US;ETFA;;1;NA;NA;19000;CA;;;52024.61;3;0;NA;988468;PROM;US;0;0;2.42
8707;SELECCION GLOBAL;XLRE US EQUITY;STATE STREET SPDR;US;ETFA;;1;NA;NA;6400;CA;;;19936.14;3;0;NA;127591;PROM;US;0;0;.312
8707;SELECCION GLOBAL;XLK US EQUITY;Technology Select Sector SPDR;US;ETFA;;1;NA;NA;59100;CA;;;44127.17;3;0;NA;2607916;PROM;US;0;0;6.385
8707;SELECCION GLOBAL;XLI US EQUITY;INDUSTRIAL SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;18900;CA;;;46993.23;3;0;NA;888172;PROM;US;0;0;2.174
8707;SELECCION GLOBAL;XLF US EQUITY;Financial Select Sector SPDR;US;ETFA;;1;NA;NA;23300;CA;;;17158.46;3;0;NA;399792;PROM;US;0;0;.979
8707;SELECCION GLOBAL;XLB US EQUITY;MATERIALS SELECT SECTOR SPDR F;US;ETFA;;1;NA;NA;3000;CA;;;36728.45;3;0;NA;110185;PROM;US;0;0;.27
8707;SELECCION GLOBAL;VGK US EQUITY;VANGUARD FTSE EUROPE ETF;US;ETFA;;1;NA;NA;12100;CA;;;36589.57;3;0;NA;442734;PROM;US;0;0;1.084
8707;SELECCION GLOBAL;SGESOCA LN EQUITY;MAN GLG CONTINENTAL EUROPEAN G;IG;CFME;;1;NA;NA;120636.36;CU;;;4897.08;3;0;NA;590766;PROM;US;0;0;1.446
8707;SELECCION GLOBAL;SCJ US EQUITY;ISHARES MSCI JAPAN SMALL-CAP E;US;ETFA;;1;NA;NA;10999;CA;;;50869.35;3;0;NA;559512;PROM;US;0;0;1.37
8707;SELECCION GLOBAL;RSX US EQUITY;VANECK VECTORS RUSSIA ETF;US;ETFA;;1;NA;NA;3500;CA;;;13326.53;3;0;NA;46643;PROM;US;0;0;.114
8707;SELECCION GLOBAL;PIMSISA ID EQUITY;PIMCO STOCK PLUS I ACC;IE;CFME;;1;NA;NA;190822.14;CU;;;20447.48;3;0;NA;3901832;PROM;US;0;0;9.553
8707;SELECCION GLOBAL;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;500;CA;;;30112.53;3;0;NA;15056;PROM;US;0;0;.037
8707;SELECCION GLOBAL;MORAMFZ LX EQUITY;MORGAN STANLEY INVESTMENT FUND;LU;CFME;;1;NA;NA;41061.1;CU;;;56961.3;3;0;NA;2338894;PROM;US;0;0;5.726
8707;SELECCION GLOBAL;MELI US EQUITY;MERCADOLIBRE INC;US;ADR;;1;NA;NA;500;CA;;;183598.07;3;0;NA;91799;PROM;US;0;0;.225
8707;SELECCION GLOBAL;MCHI US EQUITY;ISHARES MSCI CHINA ETF;US;ETFA;;1;NA;NA;34700;CA;;;43451.69;3;0;NA;1507774;PROM;US;0;0;3.691
8707;SELECCION GLOBAL;LQD US EQUITY;iShare Investment Grade Corpor;US;ETFB;;1;NA;NA;13500;CA;;;72907.68;3;0;NA;984254;PROM;US;0;0;2.41
8707;SELECCION GLOBAL;IVV US EQUITY;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;42900;CA;;;172171.72;3;0;NA;7386167;PROM;US;0;0;18.083
8707;SELECCION GLOBAL;IGSEUIU LX EQUITY;INVESTEC EUROPEAN EQUITY I;LU;CFME;;1;NA;NA;26571.96;CU;;;22032.02;3;0;NA;585434;PROM;US;0;0;1.433
8707;SELECCION GLOBAL;HHJPNIA LX EQUITY;Henderson Horizon Japanese Sma;LU;CFME;;1;NA;NA;7496.44;CU;;;41147.48;3;0;NA;308460;PROM;US;0;0;.755
8707;SELECCION GLOBAL;HEZU US EQUITY;ISHARES CURRENCY HEDGED MSCI E;US;ETFA;;1;NA;NA;40500;CA;;;19241.72;3;0;NA;779290;PROM;US;0;0;1.908
8707;SELECCION GLOBAL;HEWJ US EQUITY;iShares Currency Hedged MSCI J;US;ETFA;;1;NA;NA;26500;CA;;;20415.92;3;0;NA;541022;PROM;US;0;0;1.325
8707;SELECCION GLOBAL;HEWG US EQUITY;Ishares Currency Hedged MSCI G;US;ETFA;;1;NA;NA;39100;CA;;;18010.7;3;0;NA;704218;PROM;US;0;0;1.724
8707;SELECCION GLOBAL;GXG US EQUITY;GLOBAL X/ INTERBO FTSE COL 20;CO;ETFA;;1;NA;NA;15200;CA;;;6710.61;3;0;NA;102001;PROM;US;0;0;.25
8707;SELECCION GLOBAL;GGAL US EQUITY;Grupo financiero Galicia S.A.;US;ADR;;1;NA;NA;1100;CA;;;26697.25;3;0;NA;29367;PROM;US;0;0;.072
8707;SELECCION GLOBAL;FLESCCE LX EQUITY;JP MORGAN EUROPE SMALL CAP;LU;CFME;;1;NA;NA;46738.93;CU;;;27964.69;3;0;NA;1307040;PROM;US;0;0;3.2
8707;SELECCION GLOBAL;FLEEUEC LX EQUITY;JP MORGAN EUROLAND DYNAMIC B;LU;CFME;;1;NA;NA;31383.27;CU;;;18419.37;3;0;NA;578060;PROM;US;0;0;1.415
8707;SELECCION GLOBAL;EZU US EQUITY;ishare Europa;US;ETFA;;1;NA;NA;5600;CA;;;26981.33;3;0;NA;151095;PROM;US;0;0;.37
8707;SELECCION GLOBAL;EZA US EQUITY;ISHARES MSCI SOUTH AFRICA INDE;US;ETFA;;1;NA;NA;4700;CA;;;39285.18;3;0;NA;184640;PROM;US;0;0;.452
8707;SELECCION GLOBAL;EWZ US EQUITY;ISHARES MSCI BRASIL INDEX FUND;BR;ETFA;;1;NA;NA;2600;CA;;;22486.55;3;0;NA;58465;PROM;US;0;0;.143
8707;SELECCION GLOBAL;EWY US EQUITY;ISHARES MSCI SOUTH KOREA INDEX;US;ETFA;;1;NA;NA;18300;CA;;;45541.26;3;0;NA;833405;PROM;US;0;0;2.04
8707;SELECCION GLOBAL;EWU US EQUITY;ISHARES MSCI UNITED KINGDOM;US;ETFA;;1;NA;NA;71450;CA;;;22745.38;3;0;NA;1625157;PROM;US;0;0;3.979
8707;SELECCION GLOBAL;EWT US EQUITY;ISHARE MSCI TAIWAN INDEX FOUD;US;ETFA;;1;NA;NA;27900;CA;;;23124.15;3;0;NA;645164;PROM;US;0;0;1.58
8707;SELECCION GLOBAL;EWS US EQUITY;ishare Singapur;US;ETFA;;1;NA;NA;10800;CA;;;16684.99;3;0;NA;180198;PROM;US;0;0;.441
8707;SELECCION GLOBAL;EWQ US EQUITY;ISHARES MSCI FRANCE INDEX FD;US;ETFA;;1;NA;NA;41000;CA;;;20087.65;3;0;NA;823594;PROM;US;0;0;2.016
8707;SELECCION GLOBAL;EWN US EQUITY;ISHARES MSCI NETHERLANDS INV;US;ETFA;;1;NA;NA;51000;CA;;;19790.94;3;0;NA;1009338;PROM;US;0;0;2.471
8707;SELECCION GLOBAL;EWL US EQUITY;ISHARES MSCI SWITZERLAND INDEX;US;ETFA;;1;NA;NA;31800;CA;;;21003.02;3;0;NA;667896;PROM;US;0;0;1.635
8707;SELECCION GLOBAL;EWJ US EQUITY;iShare MSCI Japan Index;US;ETFA;;1;NA;NA;60700;CA;;;37713.26;3;0;NA;2289195;PROM;US;0;0;5.605
8707;SELECCION GLOBAL;EWH US EQUITY;ishare Hong Kong;US;ETFA;;1;NA;NA;34500;CA;;;16407.23;3;0;NA;566049;PROM;US;0;0;1.386
8707;SELECCION GLOBAL;EWG US EQUITY;Ishare MSCI  Germany Index;US;ETFA;;1;NA;NA;8700;CA;;;19974.02;3;0;NA;173774;PROM;US;0;0;.425
8707;SELECCION GLOBAL;EWC US EQUITY;Ishares MSCI CANADA ETF;US;ETFA;;1;NA;NA;14500;CA;;;18143.27;3;0;NA;263077;PROM;US;0;0;.644
8707;SELECCION GLOBAL;EWA US EQUITY;ishare MSCI  Australia Index;US;ETFA;;1;NA;NA;27300;CA;;;14248.22;3;0;NA;388976;PROM;US;0;0;.952
8707;SELECCION GLOBAL;EPOL US EQUITY;ISHARES MSCI POLAND INVESTAB;US;ETFA;;1;NA;NA;7100;CA;;;14317.66;3;0;NA;101655;PROM;US;0;0;.249
8707;SELECCION GLOBAL;EIDO US EQUITY;ISHRE MSCI INDONESIA ETF;US;ETFA;;1;NA;NA;800;CA;;;16110.52;3;0;NA;12888;PROM;US;0;0;.032
8707;SELECCION GLOBAL;ECH US EQUITY;ISHARE MSCI CHILE INVESTABLE;US;ETFA;;1;NA;NA;4500;CA;;;31507.68;3;0;NA;141785;PROM;US;0;0;.347
8707;SELECCION GLOBAL;BMA US EQUITY;BANCO MACRO SA;AR;ADR;;1;NA;NA;300;CA;;;49625.71;3;0;NA;14888;PROM;US;0;0;.036
8773;ESTRATEGIA CONSERVAD;YPF US EQUITY;YPF SOCIEDAD ANONIMA;AR;ADR;;1;NA;NA;200;CA;;;11464.23;3;0;NA;2293;PROM;US;0;0;.009
8773;ESTRATEGIA CONSERVAD;XLY US EQUITY;Consumer Discretionary Select;US;ETFA;;1;NA;NA;2900;CA;;;66765.23;3;0;NA;193619;PROM;US;0;0;.75
8773;ESTRATEGIA CONSERVAD;XLI US EQUITY;INDUSTRIAL SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;200;CA;;;46993.23;3;0;NA;9399;PROM;US;0;0;.036
8773;ESTRATEGIA CONSERVAD;VGT US EQUITY;VANGUARD INFO TECH;US;ETFA;;1;NA;NA;2000;CA;;;115532.38;3;0;NA;231065;PROM;US;0;0;.895
8773;ESTRATEGIA CONSERVAD;TS US EQUITY;TENARIS SA ADR;US;ADR;;1;NA;NA;400;CA;;;22663.31;3;0;NA;9065;PROM;US;0;0;.035
8773;ESTRATEGIA CONSERVAD;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;1;NA;NA;16400;CA;;;29449.68;3;0;NA;482975;PROM;US;0;0;1.872
8773;ESTRATEGIA CONSERVAD;SCJ US EQUITY;ISHARES MSCI JAPAN SMALL-CAP E;US;ETFA;;1;NA;NA;2206;CA;;;50869.35;3;0;NA;112218;PROM;US;0;0;.435
8773;ESTRATEGIA CONSERVAD;RGHYBID LX EQUITY;ROBECO HIGH YIELD BONDS;LU;CFME;;1;NA;NA;2137.55;CU;;;170997.52;3;0;NA;365516;PROM;US;0;0;1.417
8773;ESTRATEGIA CONSERVAD;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;100;CA;;;30112.53;3;0;NA;3011;PROM;US;0;0;.012
8773;ESTRATEGIA CONSERVAD;MCHI US EQUITY;ISHARES MSCI CHINA ETF;US;ETFA;;1;NA;NA;8500;CA;;;43451.69;3;0;NA;369339;PROM;US;0;0;1.431
8773;ESTRATEGIA CONSERVAD;LQD US EQUITY;iShare Investment Grade Corpor;US;ETFB;;1;NA;NA;3000;CA;;;72907.68;3;0;NA;218723;PROM;US;0;0;.848
8773;ESTRATEGIA CONSERVAD;JNK US EQUITY;SPDR BARCLAYS CAPITAL HIGH YIE;US;ETFB;;1;NA;NA;15600;CA;;;22486.55;3;0;NA;350790;PROM;US;0;0;1.359
8773;ESTRATEGIA CONSERVAD;JBLEMBC LX EQUITY;JULIUS BAER LOCAL EMERGING BON;LU;CFME;;1;NA;NA;3862.82;CU;;;207410.33;3;0;NA;801188;PROM;US;0;0;3.105
8773;ESTRATEGIA CONSERVAD;IVV US EQUITY;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;400;CA;;;172171.72;3;0;NA;68869;PROM;US;0;0;.267
8773;ESTRATEGIA CONSERVAD;IEI US EQUITY;ISHARES BARCLAYS 3-7 YEAR TREA;US;ETFB;;1;NA;NA;900;CA;;;75887.37;3;0;NA;68299;PROM;US;0;0;.265
8773;ESTRATEGIA CONSERVAD;HEWJ US EQUITY;iShares Currency Hedged MSCI J;US;ETFA;;1;NA;NA;5000;CA;;;20415.92;3;0;NA;102080;PROM;US;0;0;.396
8773;ESTRATEGIA CONSERVAD;HEWG US EQUITY;Ishares Currency Hedged MSCI G;US;ETFA;;1;NA;NA;29300;CA;;;18010.7;3;0;NA;527714;PROM;US;0;0;2.045
8773;ESTRATEGIA CONSERVAD;GXG US EQUITY;GLOBAL X/ INTERBO FTSE COL 20;CO;ETFA;;1;NA;NA;11645;CA;;;6710.61;3;0;NA;78145;PROM;US;0;0;.303
8773;ESTRATEGIA CONSERVAD;GSGEMIA.LX EQUITY;GOLDMAN SACH EMMKT DEBT;LU;CFME;;1;NA;NA;64639.64;CU;;;9639.8;3;0;NA;623113;PROM;US;0;0;2.415
8773;ESTRATEGIA CONSERVAD;GGAL US EQUITY;Grupo financiero Galicia S.A.;US;ADR;;1;NA;NA;200;CA;;;26697.25;3;0;NA;5339;PROM;US;0;0;.021
8773;ESTRATEGIA CONSERVAD;FFEMDEY LX EQUITY;FIDELITY EMERGING MARKET DEBT;LU;CFME;;1;NA;NA;22694.02;CU;;;13913.63;3;0;NA;315756;PROM;US;0;0;1.224
8773;ESTRATEGIA CONSERVAD;EWZ US EQUITY;ISHARES MSCI BRASIL INDEX FUND;BR;ETFA;;1;NA;NA;10100;CA;;;22486.55;3;0;NA;227114;PROM;US;0;0;.88
8773;ESTRATEGIA CONSERVAD;EWY US EQUITY;ISHARES MSCI SOUTH KOREA INDEX;US;ETFA;;1;NA;NA;2900;CA;;;45541.26;3;0;NA;132070;PROM;US;0;0;.512
8773;ESTRATEGIA CONSERVAD;EWT US EQUITY;ISHARE MSCI TAIWAN INDEX FOUD;US;ETFA;;1;NA;NA;3100;CA;;;23124.15;3;0;NA;71685;PROM;US;0;0;.278
8773;ESTRATEGIA CONSERVAD;EWQ US EQUITY;ISHARES MSCI FRANCE INDEX FD;US;ETFA;;1;NA;NA;12500;CA;;;20087.65;3;0;NA;251096;PROM;US;0;0;.973
8773;ESTRATEGIA CONSERVAD;EWN US EQUITY;ISHARES MSCI NETHERLANDS INV;US;ETFA;;1;NA;NA;5400;CA;;;19790.94;3;0;NA;106871;PROM;US;0;0;.414
8773;ESTRATEGIA CONSERVAD;EWJ US EQUITY;iShare MSCI Japan Index;US;ETFA;;1;NA;NA;13500;CA;;;37713.26;3;0;NA;509129;PROM;US;0;0;1.973
8773;ESTRATEGIA CONSERVAD;EWH US EQUITY;ishare Hong Kong;US;ETFA;;1;NA;NA;15900;CA;;;16407.23;3;0;NA;260875;PROM;US;0;0;1.011
8773;ESTRATEGIA CONSERVAD;EPOL US EQUITY;ISHARES MSCI POLAND INVESTAB;US;ETFA;;1;NA;NA;5600;CA;;;14317.66;3;0;NA;80179;PROM;US;0;0;.311
8773;ESTRATEGIA CONSERVAD;EMLC US EQUITY;VANECK VECTORS J P MORGAN EM;US;ETFB;;1;NA;NA;25100;CA;;;11186.46;3;0;NA;280780;PROM;US;0;0;1.088
8773;ESTRATEGIA CONSERVAD;EMB US EQUITY;iShare Emerging Market Bond;US;ETFB;;1;NA;NA;970;CA;;;68709.6;3;0;NA;66648;PROM;US;0;0;.258
8773;ESTRATEGIA CONSERVAD;ECH US EQUITY;ISHARE MSCI CHILE INVESTABLE;US;ETFA;;1;NA;NA;9750;CA;;;31507.68;3;0;NA;307200;PROM;US;0;0;1.191
8774;ESTRATEGIA EQUILIBRA;ECH US EQUITY;ISHARE MSCI CHILE INVESTABLE;US;ETFA;;1;NA;NA;15499;CA;;;31507.68;3;0;NA;488338;PROM;US;0;0;1.016
8774;ESTRATEGIA EQUILIBRA;BMA US EQUITY;BANCO MACRO SA;AR;ADR;;1;NA;NA;300;CA;;;49625.71;3;0;NA;14888;PROM;US;0;0;.031
8774;ESTRATEGIA EQUILIBRA;YPF US EQUITY;YPF SOCIEDAD ANONIMA;AR;ADR;;1;NA;NA;1300.13;CA;;;11464.23;3;0;NA;14905;PROM;US;0;0;.031
8774;ESTRATEGIA EQUILIBRA;XLY US EQUITY;Consumer Discretionary Select;US;ETFA;;1;NA;NA;5200;CA;;;66765.23;3;0;NA;347179;PROM;US;0;0;.723
8774;ESTRATEGIA EQUILIBRA;XLV US EQUITY;HEALTH CARE SELECT SECTOR;US;ETFA;;1;NA;NA;1800;CA;;;52024.61;3;0;NA;93644;PROM;US;0;0;.195
8774;ESTRATEGIA EQUILIBRA;XLK US EQUITY;Technology Select Sector SPDR;US;ETFA;;1;NA;NA;9520;CA;;;44127.17;3;0;NA;420091;PROM;US;0;0;.874
8774;ESTRATEGIA EQUILIBRA;XLI US EQUITY;INDUSTRIAL SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;2500;CA;;;46993.23;3;0;NA;117483;PROM;US;0;0;.244
8774;ESTRATEGIA EQUILIBRA;XLF US EQUITY;Financial Select Sector SPDR;US;ETFA;;1;NA;NA;1500;CA;;;17158.46;3;0;NA;25738;PROM;US;0;0;.054
8774;ESTRATEGIA EQUILIBRA;VGK US EQUITY;VANGUARD FTSE EUROPE ETF;US;ETFA;;1;NA;NA;300;CA;;;36589.57;3;0;NA;10977;PROM;US;0;0;.023
8774;ESTRATEGIA EQUILIBRA;TS US EQUITY;TENARIS SA ADR;US;ADR;;1;NA;NA;2300;CA;;;22663.31;3;0;NA;52126;PROM;US;0;0;.108
8774;ESTRATEGIA EQUILIBRA;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;1;NA;NA;2000;CA;;;31412.99;3;0;NA;62826;PROM;US;0;0;.131
8774;ESTRATEGIA EQUILIBRA;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;1;NA;NA;43400;CA;;;29449.68;3;0;NA;1278116;PROM;US;0;0;2.66
8774;ESTRATEGIA EQUILIBRA;SCJ US EQUITY;ISHARES MSCI JAPAN SMALL-CAP E;US;ETFA;;1;NA;NA;7496;CA;;;50869.35;3;0;NA;381317;PROM;US;0;0;.794
8774;ESTRATEGIA EQUILIBRA;RGHYBID LX EQUITY;ROBECO HIGH YIELD BONDS;LU;CFME;;1;NA;NA;1545.55;CU;;;170997.52;3;0;NA;264285;PROM;US;0;0;.55
8774;ESTRATEGIA EQUILIBRA;PIOUSUI LX EQUITY;Pioneer U.S. High Yield;LU;CFME;;1;NA;NA;29796.06;CU;;;10075.39;3;0;NA;300207;PROM;US;0;0;.625
8774;ESTRATEGIA EQUILIBRA;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;400;CA;;;30112.53;3;0;NA;12045;PROM;US;0;0;.025
8774;ESTRATEGIA EQUILIBRA;NUSHYIU ID EQUITY;NOMURA ASSET MANAGEMENT UK LTD;IE;CFME;;1;NA;NA;1638.18;CU;;;184986.09;3;0;NA;303041;PROM;US;0;0;.631
8774;ESTRATEGIA EQUILIBRA;MELI US EQUITY;MERCADOLIBRE INC;US;ADR;;1;NA;NA;400;CA;;;183598.07;3;0;NA;73439;PROM;US;0;0;.153
