Run Fondo;Nombre Fondo;FFM_6020100;FFM_6020200;FFM_6020300;FFM_6020400;FFM_6020500;FFM_6020600;FFM_6020700;FFM_6020800;FFM_6020900;FFM_6021000;FFM_tir_6021111;FFM_par_6021111;FFM_rel_6021111;FFM_6021112;FFM_6021113;FFM_6021114;FFM_6021200;FFM_6021300;FFM_6021400;FFM_6021511;FFM_6021512;FFM_6021513
8707;SELECCION GLOBAL;TS US EQUITY;TENARIS SA ADR;US;ADR;;1;NA;NA;2100;CA;;;20473.61;3;0;NA;42995;PROM;US;0;0;.111
8707;SELECCION GLOBAL;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;1;NA;NA;17000;CA;;;29555.78;3;0;NA;502448;PROM;US;0;0;1.296
8707;SELECCION GLOBAL;INDA US EQUITY;ISHARES MSCI  INDIA ETF;US;ETFA;;1;NA;NA;11600;CA;;;20372.7;3;0;NA;236323;PROM;US;0;0;.61
8707;SELECCION GLOBAL;IGSEUIU LX EQUITY;INVESTEC EUROPEAN EQUITY I;LU;CFME;;1;NA;NA;26571.96;CU;;;21690.51;3;0;NA;576359;PROM;US;0;0;1.487
8707;SELECCION GLOBAL;SGESOCA LN EQUITY;MAN GLG CONTINENTAL EUROPEAN G;IG;CFME;;1;NA;NA;219991.36;CU;;;4569.91;3;0;NA;1005341;PROM;US;0;0;2.593
8707;SELECCION GLOBAL;SCJ US EQUITY;ISHARES MSCI JAPAN SMALL-CAP E;US;ETFA;;1;NA;NA;10999;CA;;;48183.32;3;0;NA;529968;PROM;US;0;0;1.367
8707;SELECCION GLOBAL;PIMSISA ID EQUITY;PIMCO STOCK PLUS I ACC;IE;CFME;;1;NA;NA;190822.14;CU;;;19339.81;3;0;NA;3690464;PROM;US;0;0;9.519
8707;SELECCION GLOBAL;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;1100;CA;;;37593.32;3;0;NA;41353;PROM;US;0;0;.107
8707;SELECCION GLOBAL;MORAMFZ LX EQUITY;MORGAN STANLEY INVESTMENT FUND;LU;CFME;;1;NA;NA;41061.1;CU;;;52243.62;3;0;NA;2145181;PROM;US;0;0;5.533
8707;SELECCION GLOBAL;MELI US EQUITY;MERCADOLIBRE INC;US;ADR;;1;NA;NA;500;CA;;;230302.87;3;0;NA;115151;PROM;US;0;0;.297
8707;SELECCION GLOBAL;MCHI US EQUITY;ISHARES MSCI CHINA ETF;US;ETFA;;1;NA;NA;6300;CA;;;41077.81;3;0;NA;258790;PROM;US;0;0;.668
8707;SELECCION GLOBAL;LQD US EQUITY;iShare Investment Grade Corpor;US;ETFB;;1;NA;NA;10500;CA;;;69493.92;3;0;NA;729686;PROM;US;0;0;1.882
8707;SELECCION GLOBAL;IVV US EQUITY;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;26200;CA;;;162257.36;3;0;NA;4251143;PROM;US;0;0;10.966
8707;SELECCION GLOBAL;HHJPNIA LX EQUITY;Henderson Horizon Japanese Sma;LU;CFME;;1;NA;NA;7496.44;CU;;;40632.6;3;0;NA;304600;PROM;US;0;0;.786
8707;SELECCION GLOBAL;HEWJ US EQUITY;iShares Currency Hedged MSCI J;US;ETFA;;1;NA;NA;64000;CA;;;19167.67;3;0;NA;1226731;PROM;US;0;0;3.164
8707;SELECCION GLOBAL;GGAL US EQUITY;Grupo financiero Galicia S.A.;US;ADR;;1;NA;NA;1100;CA;;;37361.81;3;0;NA;41098;PROM;US;0;0;.106
8707;SELECCION GLOBAL;FLESCCE LX EQUITY;JP MORGAN EUROPE SMALL CAP;LU;CFME;;1;NA;NA;46738.93;CU;;;26824.85;3;0;NA;1253765;PROM;US;0;0;3.234
8707;SELECCION GLOBAL;FLEEUEC LX EQUITY;JP MORGAN EUROLAND DYNAMIC B;LU;CFME;;1;NA;NA;55261.27;CU;;;17764.85;3;0;NA;981708;PROM;US;0;0;2.532
8707;SELECCION GLOBAL;EZU US EQUITY;ishare Europa;US;ETFA;;1;NA;NA;25200;CA;;;25905.14;3;0;NA;652810;PROM;US;0;0;1.684
8707;SELECCION GLOBAL;EZA US EQUITY;ISHARES MSCI SOUTH AFRICA INDE;US;ETFA;;1;NA;NA;3700;CA;;;42360.01;3;0;NA;156732;PROM;US;0;0;.404
8707;SELECCION GLOBAL;EWZ US EQUITY;ISHARES MSCI BRASIL INDEX FUND;BR;ETFA;;1;NA;NA;28700;CA;;;26997.38;3;0;NA;774825;PROM;US;0;0;1.999
8707;SELECCION GLOBAL;EWY US EQUITY;ISHARES MSCI SOUTH KOREA INDEX;US;ETFA;;1;NA;NA;5900;CA;;;42793.34;3;0;NA;252481;PROM;US;0;0;.651
8707;SELECCION GLOBAL;EWU US EQUITY;ISHARES MSCI UNITED KINGDOM;US;ETFA;;1;NA;NA;42800;CA;;;20580.46;3;0;NA;880844;PROM;US;0;0;2.272
8707;SELECCION GLOBAL;EWT US EQUITY;ISHARE MSCI TAIWAN INDEX FOUD;US;ETFA;;1;NA;NA;20900;CA;;;21755.81;3;0;NA;454696;PROM;US;0;0;1.173
8707;SELECCION GLOBAL;EWS US EQUITY;ishare Singapur;US;ETFA;;1;NA;NA;8500;CA;;;15843.45;3;0;NA;134669;PROM;US;0;0;.347
8707;SELECCION GLOBAL;EWQ US EQUITY;ISHARES MSCI FRANCE INDEX FD;US;ETFA;;1;NA;NA;39700;CA;;;18775.88;3;0;NA;745402;PROM;US;0;0;1.923
8707;SELECCION GLOBAL;EWN US EQUITY;ISHARES MSCI NETHERLANDS INV;US;ETFA;;1;NA;NA;54100;CA;;;18882.73;3;0;NA;1021556;PROM;US;0;0;2.635
8707;SELECCION GLOBAL;EWL US EQUITY;ISHARES MSCI SWITZERLAND INDEX;US;ETFA;;1;NA;NA;34600;CA;;;20728.86;3;0;NA;717219;PROM;US;0;0;1.85
8707;SELECCION GLOBAL;EWJ US EQUITY;iShare MSCI Japan Index;US;ETFA;;1;NA;NA;30700;CA;;;36251.76;3;0;NA;1112929;PROM;US;0;0;2.871
8707;SELECCION GLOBAL;EWH US EQUITY;ishare Hong Kong;US;ETFA;;1;NA;NA;36200;CA;;;15184.54;3;0;NA;549680;PROM;US;0;0;1.418
8707;SELECCION GLOBAL;EWG US EQUITY;Ishare MSCI  Germany Index;US;ETFA;;1;NA;NA;58000;CA;;;19250.77;3;0;NA;1116545;PROM;US;0;0;2.88
8707;SELECCION GLOBAL;EWC US EQUITY;Ishares MSCI CANADA ETF;US;ETFA;;1;NA;NA;14500;CA;;;16496.42;3;0;NA;239198;PROM;US;0;0;.617
8707;SELECCION GLOBAL;BMA US EQUITY;BANCO MACRO SA;AR;ADR;;1;NA;NA;700;CA;;;67143.23;3;0;NA;47000;PROM;US;0;0;.121
8707;SELECCION GLOBAL;EWA US EQUITY;ishare MSCI  Australia Index;US;ETFA;;1;NA;NA;31200;CA;;;13546.18;3;0;NA;422641;PROM;US;0;0;1.09
8707;SELECCION GLOBAL;EIDO US EQUITY;ISHRE MSCI INDONESIA ETF;US;ETFA;;1;NA;NA;800;CA;;;16983.18;3;0;NA;13587;PROM;US;0;0;.035
8707;SELECCION GLOBAL;AAXJ US EQUITY;ISHARES MSCI ALL COUNTRY ASIA;US;ETFA;;1;NA;NA;50900;CA;;;45553.63;3;0;NA;2318680;PROM;US;0;0;5.981
8773;ESTRATEGIA CONSERVAD;YPF US EQUITY;YPF SOCIEDAD ANONIMA;AR;ADR;;1;NA;NA;1400;CA;;;13718.33;3;0;NA;19206;PROM;US;0;0;.067
8773;ESTRATEGIA CONSERVAD;XLY US EQUITY;Consumer Discretionary Select;US;ETFA;;1;NA;NA;700;CA;;;61776.99;3;0;NA;43244;PROM;US;0;0;.152
8773;ESTRATEGIA CONSERVAD;XLI US EQUITY;INDUSTRIAL SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;200;CA;;;45500.21;3;0;NA;9100;PROM;US;0;0;.032
8773;ESTRATEGIA CONSERVAD;XLB US EQUITY;MATERIALS SELECT SECTOR SPDR F;US;ETFA;;1;NA;NA;800;CA;;;35396.96;3;0;NA;28318;PROM;US;0;0;.099
8773;ESTRATEGIA CONSERVAD;VGT US EQUITY;VANGUARD INFO TECH;US;ETFA;;1;NA;NA;300;CA;;;105270.8;3;0;NA;31581;PROM;US;0;0;.111
8773;ESTRATEGIA CONSERVAD;TS US EQUITY;TENARIS SA ADR;US;ADR;;1;NA;NA;1000;CA;;;20473.61;3;0;NA;20474;PROM;US;0;0;.072
8773;ESTRATEGIA CONSERVAD;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;1;NA;NA;5000;CA;;;29555.78;3;0;NA;147779;PROM;US;0;0;.518
8773;ESTRATEGIA CONSERVAD;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;1;NA;NA;22000;CA;;;27822.5;3;0;NA;612095;PROM;US;0;0;2.144
8773;ESTRATEGIA CONSERVAD;SCJ US EQUITY;ISHARES MSCI JAPAN SMALL-CAP E;US;ETFA;;1;NA;NA;2206;CA;;;48183.32;3;0;NA;106292;PROM;US;0;0;.372
8773;ESTRATEGIA CONSERVAD;RGHYBID LX EQUITY;ROBECO HIGH YIELD BONDS;LU;CFME;;1;NA;NA;2137.55;CU;;;161598.45;3;0;NA;345425;PROM;US;0;0;1.21
8773;ESTRATEGIA CONSERVAD;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;500;CA;;;37593.32;3;0;NA;18797;PROM;US;0;0;.066
8773;ESTRATEGIA CONSERVAD;MELI US EQUITY;MERCADOLIBRE INC;US;ADR;;1;NA;NA;100;CA;;;230302.87;3;0;NA;23030;PROM;US;0;0;.081
8773;ESTRATEGIA CONSERVAD;MCHI US EQUITY;ISHARES MSCI CHINA ETF;US;ETFA;;1;NA;NA;6200;CA;;;41077.81;3;0;NA;254682;PROM;US;0;0;.892
8773;ESTRATEGIA CONSERVAD;JNK US EQUITY;SPDR BARCLAYS CAPITAL HIGH YIE;US;ETFB;;1;NA;NA;2200;CA;;;21494.62;3;0;NA;47288;PROM;US;0;0;.166
8773;ESTRATEGIA CONSERVAD;JBLEMBC LX EQUITY;JULIUS BAER LOCAL EMERGING BON;LU;CFME;;1;NA;NA;3862.82;CU;;;209259.4;3;0;NA;808331;PROM;US;0;0;2.832
8773;ESTRATEGIA CONSERVAD;INDA US EQUITY;ISHARES MSCI  INDIA ETF;US;ETFA;;1;NA;NA;17200;CA;;;20372.7;3;0;NA;350410;PROM;US;0;0;1.228
8773;ESTRATEGIA CONSERVAD;HEWJ US EQUITY;iShares Currency Hedged MSCI J;US;ETFA;;1;NA;NA;28000;CA;;;19167.67;3;0;NA;536695;PROM;US;0;0;1.88
8773;ESTRATEGIA CONSERVAD;HEWG US EQUITY;Ishares Currency Hedged MSCI G;US;ETFA;;1;NA;NA;24400;CA;;;16549.85;3;0;NA;403816;PROM;US;0;0;1.415
8773;ESTRATEGIA CONSERVAD;GXG US EQUITY;GLOBAL X/ INTERBO FTSE COL 20;CO;ETFA;;1;NA;NA;45;CA;;;6060.76;3;0;NA;273;PROM;US;0;0;.001
8773;ESTRATEGIA CONSERVAD;GSGEMIA.LX EQUITY;GOLDMAN SACH EMMKT DEBT;LU;CFME;;1;NA;NA;64639.64;CU;;;9313.74;3;0;NA;602037;PROM;US;0;0;2.109
8773;ESTRATEGIA CONSERVAD;GGAL US EQUITY;Grupo financiero Galicia S.A.;US;ADR;;1;NA;NA;500;CA;;;37361.81;3;0;NA;18681;PROM;US;0;0;.065
8773;ESTRATEGIA CONSERVAD;FFEMDEY LX EQUITY;FIDELITY EMERGING MARKET DEBT;LU;CFME;;1;NA;NA;22694.02;CU;;;13267.18;3;0;NA;301086;PROM;US;0;0;1.055
8773;ESTRATEGIA CONSERVAD;EWZ US EQUITY;ISHARES MSCI BRASIL INDEX FUND;BR;ETFA;;1;NA;NA;32600;CA;;;26997.38;3;0;NA;880115;PROM;US;0;0;3.083
8773;ESTRATEGIA CONSERVAD;EWY US EQUITY;ISHARES MSCI SOUTH KOREA INDEX;US;ETFA;;1;NA;NA;600;CA;;;42793.34;3;0;NA;25676;PROM;US;0;0;.09
8773;ESTRATEGIA CONSERVAD;EWT US EQUITY;ISHARE MSCI TAIWAN INDEX FOUD;US;ETFA;;1;NA;NA;13100;CA;;;21755.81;3;0;NA;285001;PROM;US;0;0;.998
8773;ESTRATEGIA CONSERVAD;EWQ US EQUITY;ISHARES MSCI FRANCE INDEX FD;US;ETFA;;1;NA;NA;10300;CA;;;18775.88;3;0;NA;193392;PROM;US;0;0;.678
8773;ESTRATEGIA CONSERVAD;EWN US EQUITY;ISHARES MSCI NETHERLANDS INV;US;ETFA;;1;NA;NA;13400;CA;;;18882.73;3;0;NA;253029;PROM;US;0;0;.886
8773;ESTRATEGIA CONSERVAD;EWJ US EQUITY;iShare MSCI Japan Index;US;ETFA;;1;NA;NA;2200;CA;;;36251.76;3;0;NA;79754;PROM;US;0;0;.279
8773;ESTRATEGIA CONSERVAD;EWH US EQUITY;ishare Hong Kong;US;ETFA;;1;NA;NA;17900;CA;;;15184.54;3;0;NA;271803;PROM;US;0;0;.952
8773;ESTRATEGIA CONSERVAD;EWG US EQUITY;Ishare MSCI  Germany Index;US;ETFA;;1;NA;NA;25700;CA;;;19250.77;3;0;NA;494745;PROM;US;0;0;1.733
8773;ESTRATEGIA CONSERVAD;EMLC US EQUITY;VANECK VECTORS J P MORGAN EM;US;ETFB;;1;NA;NA;74800;CA;;;11551.65;3;0;NA;864063;PROM;US;0;0;3.027
8773;ESTRATEGIA CONSERVAD;EMB US EQUITY;iShare Emerging Market Bond;US;ETFB;;1;NA;NA;2400;CA;;;66804.87;3;0;NA;160332;PROM;US;0;0;.562
8773;ESTRATEGIA CONSERVAD;BMA US EQUITY;BANCO MACRO SA;AR;ADR;;1;NA;NA;300;CA;;;67143.23;3;0;NA;20143;PROM;US;0;0;.071
8773;ESTRATEGIA CONSERVAD;AAXJ US EQUITY;ISHARES MSCI ALL COUNTRY ASIA;US;ETFA;;1;NA;NA;2100;CA;;;45553.63;3;0;NA;95663;PROM;US;0;0;.335
8773;ESTRATEGIA CONSERVAD;ECH US EQUITY;ISHARE MSCI CHILE INVESTABLE;US;ETFA;;1;NA;NA;3700;CA;;;31882.79;3;0;NA;117966;PROM;US;0;0;.413
8774;ESTRATEGIA EQUILIBRA;YPF US EQUITY;YPF SOCIEDAD ANONIMA;AR;ADR;;1;NA;NA;5199.83;CA;;;13718.33;3;0;NA;71333;PROM;US;0;0;.151
8774;ESTRATEGIA EQUILIBRA;XLY US EQUITY;Consumer Discretionary Select;US;ETFA;;1;NA;NA;1700;CA;;;61776.99;3;0;NA;105021;PROM;US;0;0;.223
8774;ESTRATEGIA EQUILIBRA;XLV US EQUITY;HEALTH CARE SELECT SECTOR;US;ETFA;;1;NA;NA;700;CA;;;49946.35;3;0;NA;34962;PROM;US;0;0;.074
8774;ESTRATEGIA EQUILIBRA;XLK US EQUITY;Technology Select Sector SPDR;US;ETFA;;1;NA;NA;5100;CA;;;40466.39;3;0;NA;206379;PROM;US;0;0;.438
8774;ESTRATEGIA EQUILIBRA;XLF US EQUITY;Financial Select Sector SPDR;US;ETFA;;1;NA;NA;1500;CA;;;17137.52;3;0;NA;25706;PROM;US;0;0;.055
8774;ESTRATEGIA EQUILIBRA;XLB US EQUITY;MATERIALS SELECT SECTOR SPDR F;US;ETFA;;1;NA;NA;2400;CA;;;35396.96;3;0;NA;84953;PROM;US;0;0;.18
8774;ESTRATEGIA EQUILIBRA;VGK US EQUITY;VANGUARD FTSE EUROPE ETF;US;ETFA;;1;NA;NA;300;CA;;;34809.29;3;0;NA;10443;PROM;US;0;0;.022
8774;ESTRATEGIA EQUILIBRA;TS US EQUITY;TENARIS SA ADR;US;ADR;;1;NA;NA;3700;CA;;;20473.61;3;0;NA;75752;PROM;US;0;0;.161
8774;ESTRATEGIA EQUILIBRA;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;1;NA;NA;15500;CA;;;29555.78;3;0;NA;458115;PROM;US;0;0;.972
8774;ESTRATEGIA EQUILIBRA;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;1;NA;NA;47100;CA;;;27822.5;3;0;NA;1310440;PROM;US;0;0;2.78
8774;ESTRATEGIA EQUILIBRA;SCJ US EQUITY;ISHARES MSCI JAPAN SMALL-CAP E;US;ETFA;;1;NA;NA;7496;CA;;;48183.32;3;0;NA;361182;PROM;US;0;0;.766
8774;ESTRATEGIA EQUILIBRA;RGHYBID LX EQUITY;ROBECO HIGH YIELD BONDS;LU;CFME;;1;NA;NA;1545.55;CU;;;161598.45;3;0;NA;249758;PROM;US;0;0;.53
8774;ESTRATEGIA EQUILIBRA;PIOUSUI LX EQUITY;Pioneer U.S. High Yield;LU;CFME;;1;NA;NA;29796.06;CU;;;9485.89;3;0;NA;282642;PROM;US;0;0;.6
8774;ESTRATEGIA EQUILIBRA;PBIINEY ID EQUITY;PineBridge India Equity Fund;IE;CFME;;1;NA;NA;1162.59;CU;;;296480.83;3;0;NA;344686;PROM;US;0;0;.731
8774;ESTRATEGIA EQUILIBRA;PAM US EQUITY;PAMPA SPON ADR;US;ADR;;1;NA;NA;1900;CA;;;37593.32;3;0;NA;71427;PROM;US;0;0;.152
8774;ESTRATEGIA EQUILIBRA;NUSHYIU ID EQUITY;NOMURA ASSET MANAGEMENT UK LTD;IE;CFME;;1;NA;NA;1638.18;CU;;;173244.9;3;0;NA;283806;PROM;US;0;0;.602
8774;ESTRATEGIA EQUILIBRA;MELI US EQUITY;MERCADOLIBRE INC;US;ADR;;1;NA;NA;900;CA;;;230302.87;3;0;NA;207273;PROM;US;0;0;.44
8774;ESTRATEGIA EQUILIBRA;MCHI US EQUITY;ISHARES MSCI CHINA ETF;US;ETFA;;1;NA;NA;29400;CA;;;41077.81;3;0;NA;1207688;PROM;US;0;0;2.562
8774;ESTRATEGIA EQUILIBRA;LQD US EQUITY;iShare Investment Grade Corpor;US;ETFB;;1;NA;NA;600;CA;;;69493.92;3;0;NA;41696;PROM;US;0;0;.088
8774;ESTRATEGIA EQUILIBRA;JBLEMBC LX EQUITY;JULIUS BAER LOCAL EMERGING BON;LU;CFME;;1;NA;NA;6058.57;CU;;;209259.4;3;0;NA;1267813;PROM;US;0;0;2.689
8774;ESTRATEGIA EQUILIBRA;INDY US EQUITY;iShares India 50 ETF;US;ETFA;;1;NA;NA;5300;CA;;;21233.43;3;0;NA;112537;PROM;US;0;0;.239
8774;ESTRATEGIA EQUILIBRA;INDA US EQUITY;ISHARES MSCI  INDIA ETF;US;ETFA;;1;NA;NA;46600;CA;;;20372.7;3;0;NA;949368;PROM;US;0;0;2.014
8774;ESTRATEGIA EQUILIBRA;HEWJ US EQUITY;iShares Currency Hedged MSCI J;US;ETFA;;1;NA;NA;28600;CA;;;19167.67;3;0;NA;548195;PROM;US;0;0;1.163
8774;ESTRATEGIA EQUILIBRA;HEWG US EQUITY;Ishares Currency Hedged MSCI G;US;ETFA;;1;NA;NA;42500;CA;;;16549.85;3;0;NA;703369;PROM;US;0;0;1.492
8774;ESTRATEGIA EQUILIBRA;GSGEMIA.LX EQUITY;GOLDMAN SACH EMMKT DEBT;LU;CFME;;1;NA;NA;101401.64;CU;;;9313.74;3;0;NA;944429;PROM;US;0;0;2.003
8774;ESTRATEGIA EQUILIBRA;GGAL US EQUITY;Grupo financiero Galicia S.A.;US;ADR;;1;NA;NA;1800;CA;;;37361.81;3;0;NA;67251;PROM;US;0;0;.143
8774;ESTRATEGIA EQUILIBRA;FFEMDEY LX EQUITY;FIDELITY EMERGING MARKET DEBT;LU;CFME;;1;NA;NA;48631.53;CU;;;13267.18;3;0;NA;645203;PROM;US;0;0;1.369
8774;ESTRATEGIA EQUILIBRA;BMA US EQUITY;BANCO MACRO SA;AR;ADR;;1;NA;NA;1100;CA;;;67143.23;3;0;NA;73858;PROM;US;0;0;.157
