Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;21/12/2017;$$;CL;V;5200000;659.21;3427892;3355528
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;24/04/2018;$$;CL;V;3000000;632.8;1898400;1938852
8048;CHECK;UF;FORWARD;$$;01/02/2018;$$;CL;V;30000;26763.03;802891;802094
8048;CHECK;UF;FORWARD;$$;01/12/2017;$$;CL;V;50000;26780;1339000;1336823
8048;CHECK;UF;FORWARD;$$;09/03/2018;$$;CL;V;160000;26672.96;4267674;4277831
8048;CHECK;UF;FORWARD;$$;29/03/2018;$$;CL;V;75000;26657.23;1999292;2005233
8048;CHECK;UF;FORWARD;$$;29/03/2018;$$;CL;V;75000;26657.39;1999304;2005234
8048;CHECK;UF;FORWARD;$$;12/02/2018;$$;CL;V;50000;26672.6;1333630;1336823
8048;CHECK;UF;FORWARD;$$;10/04/2018;$$;CL;V;70000;26679.74;1867582;1871552
8048;CHECK;UF;FORWARD;$$;29/03/2018;$$;CL;V;58500;26708.5;1562447;1564082
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27301;5460200;5413359
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27143;1357150;1350145
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27140;1357000;1350143
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;V;400000;27160;10864000;10744779
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27203;1360150;1353262
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27202;1360100;1353261
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;60000;27121;1627260;1620157
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;100000;27125;2712500;2700266
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27130;5426000;5400546
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27193;5438600;5413015
8055;FIRST;UF;FORWARD;$$;19/07/2018;$$;CL;V;80000;27254;2180320;2171246
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;30000;27076;812280;810060
8055;FIRST;UF;FORWARD;$$;09/08/2018;$$;CL;V;250000;27200;6800000;6795352
8055;FIRST;UF;FORWARD;$$;09/08/2018;$$;CL;V;300000;27187;8156100;8154338
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;C;400000;26873;10749200;10743761
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;C;300000;26847;8054100;8099681
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;C;150000;26997;4049550;4050142
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26765.77;802973;813936
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;70000;26765.76;1873603;1900126
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;85000;26765.75;2275089;2309015
8055;FIRST;UF;SWAP;$$;09/04/2019;$$;CL;V;40000;26765.75;1070630;1081988
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26765.77;802973;815149
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;35000;26658.29;933040;951960
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;20000;26658.3;533166;544856
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;86000;26658.29;2292613;2345202
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;140000;26658.29;3732160;3823444
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;12/01/2018;PROM;CL;V;2250000;657.47;1479308;1452290
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;05/01/2018;PROM;CL;V;5700000;630.18;3592026;3678411
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;05/01/2018;PROM;CL;V;6400000;620.12;3968768;4129965
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;19/01/2018;PROM;CL;V;13400000;626.06;8389204;8648195
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;19/01/2018;PROM;CL;V;3000000;625.69;1877070;1936159
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;19/01/2018;PROM;CL;V;1500000;638.58;957870;968157
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;19/01/2018;PROM;CL;V;2500000;630.29;1575725;1613512
8077;LARGO PLAZO UF ;UF;FORWARD;$$;09/05/2018;$$;CL;V;1690000;26971;45580990;45631690
8082;LARGO PLAZO PESOS;UF;FORWARD;$$;09/05/2018;$$;CL;V;640000;26971;17261440;17280640
8105;FUTURO;$$;FORWARD;UF;07/12/2017;UF;CL;V;30000;26801;804030;803054
8106;BBVA FAMILIA;$$;FORWARD;UF;07/12/2017;UF;CL;V;130000;26801;3484130;3479900
8106;BBVA FAMILIA;$$;FORWARD;UF;09/04/2018;UF;CL;V;150000;26792;4018800;4034700
8106;BBVA FAMILIA;$$;FORWARD;UF;07/12/2017;UF;CL;C;100000;26684;2668400;2676846
8107;COMPETITIVO;UF;FORWARD UF;UF;25/04/2018;$$;CL;V;400000;26842;10736800;10762829
8107;COMPETITIVO;UF;FORWARD UF;UF;01/12/2017;$$;CL;V;150000;27022;4053300;4010468
8107;COMPETITIVO;UF;FORWARD UF;UF;01/12/2017;$$;CL;V;75000;27020;2026500;2005234
8107;COMPETITIVO;UF;FORWARD UF;UF;22/01/2018;$$;CL;V;200000;26855;5371000;5365419
8118;GOLD;UF;FORWARD;$$;09/07/2018;$$;CL;V;200000;27331;5466200;5424395
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;150000;27143;4071450;4050436
8118;GOLD;UF;FORWARD;$$;24/05/2018;$$;CL;V;200000;27295;5459000;5407170
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;150000;27140;4071000;4050430
8118;GOLD;UF;FORWARD;$$;08/06/2018;$$;CL;V;150000;27203;4080450;4059785
8118;GOLD;UF;FORWARD;$$;08/06/2018;$$;CL;V;150000;27202;4080300;4059783
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27124;5424800;5400530
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27130;5426000;5400546
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27130;5426000;5400546
8118;GOLD;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27193;5438600;5413015
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;150000;27080;4062000;4050309
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;V;150000;27080;4062000;4050309
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;C;600000;26866;16119600;16199513
8118;GOLD;UF;FORWARD;$$;09/05/2018;$$;CL;C;500000;26999;13499500;13500487
8118;GOLD;TASA;FORWARD;$$;07/12/2017;$$;CL;C;100000;28627.15;2862715;2858131
8118;GOLD;TASA;FORWARD;$$;07/12/2017;$$;CL;C;300000;28627.15;8588145;8574391
8118;GOLD;UF;SWAP;$$;09/10/2019;$$;CL;V;100000;26765.75;2676575;2728597
8118;GOLD;UF;SWAP;$$;09/04/2019;$$;CL;V;70000;26765.76;1873603;1892488
8118;GOLD;UF;SWAP;$$;09/04/2020;$$;CL;V;130000;26765.75;3479548;3527053
8118;GOLD;UF;SWAP;$$;09/04/2020;$$;CL;V;75000;26765.75;2007431;2037366
8118;GOLD;UF;SWAP;$$;09/04/2019;$$;CL;V;10000;26765.8;267658;270498
8118;GOLD;CLP;SWAP;ICP;27/04/2020;$$;CL;V;2000000000;1;2000000;2052679
8118;GOLD;UF;SWAP;$$;28/10/2019;$$;CL;C;70000;26694.04;1868583;1903537
8118;GOLD;UF;SWAP;$$;04/11/2019;$$;CL;C;90000;26679.74;2401177;2446792
8118;GOLD;UF;SWAP;$$;10/02/2020;$$;CL;C;100000;26775.67;2677567;2712232
8118;GOLD;UF;SWAP;$$;11/05/2020;$$;CL;C;30000;26658.3;799749;815966
8118;GOLD;UF;SWAP;$$;11/05/2020;$$;CL;C;60000;26658.28;1599497;1634566
8118;GOLD;UF;SWAP;$$;11/05/2020;$$;CL;C;160000;26658.29;4265326;4369651
8177;CASH;UF;FORWARD;$$;26/12/2017;$$;CL;V;60000;27114;1626840;1607714
8177;CASH;UF;FORWARD;$$;07/12/2017;$$;CL;V;120000;27014;3241680;3209903
8177;CASH;UF;FORWARD;$$;01/06/2018;$$;CL;V;150000;27327;4099050;4062210
8177;CASH;UF;FORWARD;$$;01/12/2017;$$;CL;V;85000;26979;2293215;2272598
8177;CASH;UF;FORWARD;$$;07/12/2017;$$;CL;V;61000;26995;1646695;1631619
8177;CASH;UF;FORWARD;$$;18/01/2018;$$;CL;V;60000;27011;1620660;1608916
8177;CASH;UF;FORWARD;$$;16/01/2018;$$;CL;V;180000;27008;4861440;4826158
8177;CASH;UF;FORWARD;$$;03/07/2018;$$;CL;V;100000;27332;2733200;2711853
8177;CASH;UF;FORWARD;$$;01/06/2018;$$;CL;V;50000;27257;1362850;1352925
8177;CASH;UF;FORWARD;$$;16/04/2018;$$;CL;V;50000;27120;1356000;1347538
8177;CASH;UF;FORWARD;$$;01/06/2018;$$;CL;V;70000;27168;1901760;1892418
8177;CASH;UF;FORWARD;$$;19/07/2018;$$;CL;V;50000;27256;1362800;1356113
8177;CASH;UF;FORWARD;$$;19/07/2018;$$;CL;C;50000;27230;1361500;1366241
8177;CASH;UF;FORWARD;$$;01/06/2018;$$;CL;C;20000;27163;543260;545290
8177;CASH;UF;FORWARD;$$;19/07/2018;$$;CL;V;50000;27220;1361000;1357449
8177;CASH;UF;FORWARD;$$;06/07/2018;$$;CL;V;5000;27204;136020;135652
8177;CASH;UF;FORWARD;$$;20/07/2018;$$;CL;V;30000;27225;816750;814586
8177;CASH;UF;FORWARD;$$;01/06/2018;$$;CL;V;10000;27129;271290;270662
8177;CASH;UF;FORWARD;$$;05/06/2018;$$;CL;V;50000;27131;1356550;1353998
8177;CASH;UF;FORWARD;$$;05/06/2018;$$;CL;V;50000;27128;1356400;1353905
8177;CASH;UF;FORWARD;$$;30/07/2018;$$;CL;V;10000;27273;272730;272125
8177;CASH;UF;FORWARD;$$;19/07/2018;$$;CL;V;62000;27259;1690058;1686146
8177;CASH;UF;FORWARD;$$;09/08/2018;$$;CL;V;40000;27284;1091360;1089049
8177;CASH;UF;FORWARD;$$;15/06/2018;$$;CL;V;15500;27208;421724;420706
8177;CASH;UF;FORWARD;$$;22/12/2017;$$;CL;V;70000;26832;1878240;1874464
8177;CASH;UF;FORWARD;$$;26/07/2018;$$;CL;V;20000;27232;544640;543770
