Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8032;TARGET;PROM;FORWARD;$$;25/09/2017;$$;CL;V;680000;676.88;460278;452862
8032;TARGET;PROM;FORWARD;$$;03/10/2017;$$;CL;V;690000;673.11;464446;459637
8032;TARGET;PROM;FORWARD;$$;12/12/2017;$$;CL;V;360000;666.21;239836;240349
8032;TARGET;PROM;FORWARD;$$;25/08/2017;$$;CL;V;680000;676.08;459734;452425
8032;TARGET;PROM;FORWARD;$$;19/07/2017;$$;CL;V;5200000;662.25;3443700;3455800
8032;TARGET;PROM;FORWARD;$$;05/12/2017;$$;CL;V;680000;669.05;454954;453890
8048;CHECK;UF;FORWARD;$$;01/09/2017;$$;CL;V;50000;26588.08;1329404;1333300
8048;CHECK;UF;FORWARD;$$;13/07/2017;$$;CL;V;100000;26637.7;2663770;2666598
8048;CHECK;UF;FORWARD;$$;24/07/2017;$$;CL;V;150000;26699.96;4004994;3999897
8048;CHECK;UF;FORWARD;$$;14/08/2017;$$;CL;V;100000;26701.46;2670146;2666598
8048;CHECK;UF;FORWARD;$$;01/08/2017;$$;CL;V;21000;26690.38;560498;559986
8048;CHECK;UF;FORWARD;$$;17/07/2017;$$;CL;V;40000;26696.25;1067850;1066639
8048;CHECK;UF;FORWARD;$$;13/09/2017;$$;CL;V;40000;26676.65;1067066;1066639
8048;CHECK;UF;FORWARD;$$;01/08/2017;$$;CL;V;50000;26686.8;1334340;1333299
8048;CHECK;UF;FORWARD;$$;21/08/2017;$$;CL;V;100000;26678.25;2667825;2666598
8048;CHECK;UF;FORWARD;$$;17/11/2017;$$;CL;V;20000;26687.95;533759;533320
8048;CHECK;UF;FORWARD;$$;13/09/2017;$$;CL;V;75000;26663.83;1999787;1999949
8048;CHECK;UF;FORWARD;$$;11/08/2017;$$;CL;V;28000;26658.07;746426;746647
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;V;400000;27160;10864000;10818979
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;V;300000;27026;8107800;8052882
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27301;5460200;5454765
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;C;300000;27003;8100900;8052810
8055;FIRST;TASA;FORWARD;$$;07/07/2017;$$;CL;V;250000000;1.04;260000;258477
8055;FIRST;TASA;FORWARD;$$;07/07/2017;$$;CL;C;100000;27277.07;2727707;2728779
8055;FIRST;TASA;FORWARD;$$;07/07/2017;$$;CL;C;100000;27277.07;2727707;2728779
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26648.67;799460;815694
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;70000;26648.66;1865406;1904416
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;85000;26648.66;2265136;2314564
8055;FIRST;UF;SWAP;$$;09/04/2019;$$;CL;V;40000;26648.65;1065946;1083228
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26648.67;799460;817147
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;35000;26691.31;934196;954833
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;20000;26691.3;533826;546671
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;86000;26691.31;2295453;2353471
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;140000;26691.31;3736783;3838031
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;20/07/2017;PROM;CL;V;2246000;680.9;1529301;1492737
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;27/07/2017;PROM;CL;V;3000000;668.13;2004390;1994250
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;14/07/2017;PROM;CL;V;4600000;645.93;2971278;3056516
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;530000;659.97;349784;352689
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;01/09/2017;PROM;CL;V;420000;659.77;277103;279489
