Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;06/07/2018;$$;CL;V;2000000;608.15;1216300;1262220
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;25/06/2018;$$;CL;V;2000000;617.3;1234600;1262240
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;07/06/2018;$$;CL;V;2900000;617;1789300;1830364
8295;BICE EST CONSERV;PROM;FORWARD;$$;25/07/2018;$$;CL;V;3100000;602.88;1868928;1956379
8295;BICE EST CONSERV;PROM;FORWARD;$$;12/11/2018;$$;CL;V;4300000;618.25;2658475;2714246
8295;BICE EST CONSERV;PROM;FORWARD;$$;13/06/2018;$$;CL;V;500000;649.49;324745;315575
8295;BICE EST CONSERV;PROM;FORWARD;$$;06/08/2018;$$;CL;V;4300000;620.5;2668150;2713644
8295;BICE EST CONSERV;PROM;FORWARD;$$;18/10/2018;$$;CL;V;5750000;624.5;3590875;3629170
8475;BICE EMERGENTE;PROM;FORWARD;$$;12/11/2018;$$;CL;V;500000;618.25;309125;315610
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;06/08/2018;$$;CL;V;890000;620.5;552245;561661
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;25/07/2018;$$;CL;V;900000;602.88;542592;567981
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;12/11/2018;$$;CL;V;890000;618.25;550243;561786
8749;BICE COMMODITIES;PROM;FORWARD;$$;25/07/2018;$$;CL;V;40000;602.88;24115;25244
8749;BICE COMMODITIES;PROM;FORWARD;$$;21/09/2018;$$;CL;V;105000;621.5;65258;66267
8749;BICE COMMODITIES;PROM;FORWARD;$$;21/09/2018;$$;CL;V;105000;621.5;65258;66267
8749;BICE COMMODITIES;PROM;FORWARD;$$;12/11/2018;$$;CL;V;30000;618.25;18548;18937
8749;BICE COMMODITIES;PROM;FORWARD;$$;07/06/2018;$$;CL;V;27000;603.9;16305;17041
8749;BICE COMMODITIES;PROM;FORWARD;$$;02/08/2018;$$;CL;V;45000;590.61;26577;28399
8749;BICE COMMODITIES;PROM;FORWARD;$$;02/08/2018;$$;CL;V;35000;590.61;20671;22088
8749;BICE COMMODITIES;PROM;FORWARD;$$;02/08/2018;$$;CL;V;35000;590.61;20671;22088
8749;BICE COMMODITIES;PROM;FORWARD;$$;18/07/2018;$$;CL;V;20000;590.51;11810;12622
8749;BICE COMMODITIES;PROM;FORWARD;$$;18/07/2018;$$;CL;V;20000;590.51;11810;12622
8749;BICE COMMODITIES;PROM;FORWARD;$$;07/06/2018;$$;CL;V;13000;642.04;8347;8205
8749;BICE COMMODITIES;PROM;FORWARD;$$;07/06/2018;$$;CL;V;13000;642.04;8347;8205
8749;BICE COMMODITIES;PROM;FORWARD;$$;28/11/2018;$$;CL;V;92500;626.3;57933;58393
8749;BICE COMMODITIES;PROM;FORWARD;$$;28/11/2018;$$;CL;V;92500;626.3;57933;58393
8749;BICE COMMODITIES;PROM;FORWARD;$$;19/11/2018;$$;CL;V;57500;624.1;35886;36297
8749;BICE COMMODITIES;PROM;FORWARD;$$;19/11/2018;$$;CL;V;73000;624.1;45559;46081
8749;BICE COMMODITIES;PROM;FORWARD;$$;19/11/2018;$$;CL;V;70000;624.1;43687;44188
8749;BICE COMMODITIES;PROM;FORWARD;$$;25/07/2018;$$;CL;V;15000;609.14;9137;9466
8749;BICE COMMODITIES;PROM;FORWARD;$$;02/10/2018;$$;CL;V;75000;597.65;44824;47335
8749;BICE COMMODITIES;PROM;FORWARD;$$;02/10/2018;$$;CL;V;65000;602.23;39145;41023
8749;BICE COMMODITIES;PROM;FORWARD;$$;02/10/2018;$$;CL;V;60000;602.23;36134;37868
8749;BICE COMMODITIES;PROM;FORWARD;$$;06/07/2018;$$;CL;V;95000;590.49;56097;59955
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;25/07/2018;$$;CL;V;1000000;602.88;602880;631090
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;12/11/2018;$$;CL;V;1175000;618.25;726444;741684
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;02/08/2018;$$;CL;V;60000;605.43;36326;37865
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;13/06/2018;$$;CL;V;35000;649.49;22732;22090
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;06/08/2018;$$;CL;V;1175000;620.5;729088;741519
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;25/06/2018;$$;CL;V;55000;655.64;36060;34712
8924;BICE MUNDO ACTIVO;PROM;FORWARD;$$;12/11/2018;$$;CL;V;790000;618.25;488418;498664
8933;BICE EST MAS CONSERV;PROM;FORWARD;$$;09/07/2018;$$;CL;V;6500000;630.85;4100525;4102150
8933;BICE EST MAS CONSERV;PROM;FORWARD;$$;25/07/2018;$$;CL;V;3000000;601.95;1805850;1893270
8933;BICE EST MAS CONSERV;PROM;FORWARD;$$;24/07/2018;$$;CL;V;3000000;601.95;1805850;1893270
8933;BICE EST MAS CONSERV;PROM;FORWARD;$$;23/07/2018;$$;CL;V;3000000;601.95;1805850;1893270
8944;BICE TENDENCIAS;PROM;FORWARD;$$;06/07/2018;$$;CL;V;800000;599.26;479408;504888
8944;BICE TENDENCIAS;PROM;FORWARD;$$;02/08/2018;$$;CL;V;350000;605.43;211901;220878
8944;BICE TENDENCIAS;PROM;FORWARD;$$;28/11/2018;$$;CL;V;330000;627.38;207035;208322
8944;BICE TENDENCIAS;PROM;FORWARD;$$;28/11/2018;$$;CL;V;450000;627.38;282321;284076
8944;BICE TENDENCIAS;PROM;FORWARD;$$;12/11/2018;$$;CL;V;1425000;634.8;904590;899489
8944;BICE TENDENCIAS;PROM;FORWARD;$$;12/11/2018;$$;CL;V;1425000;634.8;904590;899489
8944;BICE TENDENCIAS;PROM;FORWARD;$$;25/09/2018;$$;CL;V;800000;607.31;485848;504888
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;25/07/2018;$$;CL;V;280000;602.88;168806;176705
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;03/10/2018;$$;CL;V;195000;605.35;118043;123070
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;03/10/2018;$$;CL;V;170000;605.35;102910;107292
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;07/06/2018;$$;CL;V;210000;603.9;126819;132544
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;07/06/2018;$$;CL;V;163000;590.21;96204;102879
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;02/08/2018;$$;CL;V;320000;590.61;188995;201946
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;26/07/2018;$$;CL;V;390000;590.56;230318;246125
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;18/07/2018;$$;CL;V;70000;590.51;41336;44176
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;18/07/2018;$$;CL;V;213000;590.51;125779;134422
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;03/10/2018;$$;CL;V;40000;604;24160;25245
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;28/11/2018;$$;CL;V;105000;627.38;65875;66284
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;02/10/2018;$$;CL;V;400000;605.4;242160;252452
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;25/09/2018;$$;CL;V;330000;607.31;200412;208266
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;07/06/2018;$$;CL;V;184000;602.18;110801;116133
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;02/08/2018;$$;CL;V;350000;604.41;211544;220878
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;18/07/2018;$$;CL;V;345000;604.11;208418;217726
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;07/06/2018;$$;CL;V;650000;603.61;392347;410254
9086;TENDENCIAS DEUDA;PROM;FORWARD;$$;28/11/2018;$$;CL;V;15000;627.38;9411;9469
9086;TENDENCIAS DEUDA;PROM;FORWARD;$$;12/11/2018;$$;CL;V;135000;634.8;85698;85215
9086;TENDENCIAS DEUDA;PROM;FORWARD;$$;25/09/2018;$$;CL;V;28000;607.31;17005;17671
9086;TENDENCIAS DEUDA;PROM;FORWARD;$$;02/08/2018;$$;CL;V;22000;596.5;13123;13884
9086;TENDENCIAS DEUDA;PROM;FORWARD;$$;06/07/2018;$$;CL;V;41250;621.63;25642;26033
9086;TENDENCIAS DEUDA;PROM;FORWARD;$$;26/06/2018;$$;CL;V;45000;646.75;29104;28400
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;05/10/2018;PROM;CL;V;10800000;603.39;6516612;6813239
8107;COMPETITIVO;UF;FORWARD UF;UF;11/07/2018;$$;CL;V;150000;27129;4069350;4072562
8107;COMPETITIVO;UF;FORWARD UF;UF;14/11/2018;$$;CL;V;500000;27448;13724000;13725726
8107;COMPETITIVO;UF;FORWARD UF;UF;20/11/2018;$$;CL;V;500000;27366;13683000;13692763
8107;COMPETITIVO;UF;FORWARD UF;UF;09/11/2018;$$;CL;V;300000;27385;8215500;8209134
8257;DOLAR CASH;PROM;FORWARD PROM;PROM;28/06/2018;$$;CL;C;13850348;624.87;13709;13848
8257;DOLAR CASH;PROM;FORWARD PROM;PROM;29/06/2018;$$;CL;C;6561470;624.86;6495;6560
8257;DOLAR CASH;PROM;FORWARD PROM;PROM;06/06/2018;$$;CL;C;8393628;595.69;7920;8394
8460;GRAN AHORRO;PROM;FORWARD PROM;PROM;05/10/2018;PROM;CL;V;9200000;603.39;5551188;5803870
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;13/07/2018;PROM;CL;V;43200000;603.92;26089344;27259600
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;44000000;603.76;26565440;27768986
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;10/08/2018;PROM;CL;V;300000;642.15;192645;189342
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;13/07/2018;PROM;CL;V;14520000;603.92;8768918;9162254
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;14000000;603.76;8452640;8835587
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;10/08/2018;PROM;CL;V;300000;642.15;192645;189342
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;13/07/2018;PROM;CL;V;3740000;603.92;2258661;2359975
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;4000000;603.76;2415040;2524453
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;10/08/2018;PROM;CL;V;100000;642.15;64215;63114
8730;EFICIENTE;UF;FORWARD UF;UF;01/10/2018;$$;CL;V;500000;27292;13646000;13643199
8730;EFICIENTE;UF;FORWARD UF;UF;31/07/2018;$$;CL;V;65000;27173;1766245;1767927
8730;EFICIENTE;UF;FORWARD UF;UF;14/08/2018;$$;CL;V;80000;27199;2175920;2178063
8813;GESTION FLEXIBLE;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;C;150000;595.25;89288;94666
8813;GESTION FLEXIBLE;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;C;150000;604;90600;94667
8813;GESTION FLEXIBLE;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;1300000;606.2;788060;820451
8813;GESTION FLEXIBLE;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;5000000;641.2;3206000;3155770
8813;GESTION FLEXIBLE;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;1510000;646.66;976457;953051
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;13/07/2018;PROM;CL;V;500000;632.3;316150;315550
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;02/08/2018;PROM;CL;V;592000;619.13;366525;373567
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;12/10/2018;PROM;CL;V;1200000;594.8;713760;756915
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;28/09/2018;PROM;CL;V;1200000;603.41;724092;757032
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;20/07/2018;PROM;CL;V;530000;608.16;322325;334432
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;10/08/2018;PROM;CL;V;110000;606.35;66699;69404
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;13/07/2018;PROM;CL;V;1740000;603.92;1050821;1097956
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;15/06/2018;PROM;CL;V;1600000;603.76;966016;1009781
