Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8676;RENTA BONOS CHILE;UF;FORWARD;$$;02/01/2019;$$;CL;V;30000;27424;822720;827061
8707;SELECCION GLOBAL;USD;FORWARD;$$;04/07/2018;$$;CL;V;629000;649.47;408516;409657
8707;SELECCION GLOBAL;USD;FORWARD;$$;04/07/2018;$$;CL;V;629000;638.71;401749;409657
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;04/07/2018;$$;CL;C;1236000;649.47;802744;804986
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;04/07/2018;$$;CL;V;2561000;639.5;1637760;1667936
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;04/07/2018;$$;CL;V;1125000;638.71;718549;732693
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;04/07/2018;$$;CL;C;2161000;649.47;1403505;1407423
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;04/07/2018;$$;CL;V;3311000;639.5;2117385;2156398
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;04/07/2018;$$;CL;V;2099000;638.71;1340652;1367043
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;04/07/2018;$$;CL;V;1596000;649.47;1036554;1039448
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;04/07/2018;$$;CL;V;3173000;639.5;2029134;2066521
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;04/07/2018;$$;CL;V;1666000;638.71;1064091;1085037
8915;USA;USD;FORWARD;$$;04/07/2018;$$;CL;C;53000;649.47;34422;34518
8915;USA;USD;FORWARD;$$;04/07/2018;$$;CL;V;53000;639.5;33894;34518
9003;RENTA ACTIVA;UF;FORWARD;$$;02/01/2019;$$;CL;V;10000;27424;274240;275687
9084;RENTA LOCAL UF;UF;FORWARD;$$;02/01/2019;$$;CL;V;10000;27424;274240;275686
9084;RENTA LOCAL UF;UF;FORWARD;$$;03/07/2018;$$;CL;V;21000;27173;570633;570505
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;50000;27081;1354050;1358345
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;08/01/2019;$$;CL;V;60000;27447;1646820;1654395
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;56000;27138;1519728;1521347
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;50000;27157;1357850;1358345
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/10/2018;$$;CL;V;50000;27267;1363350;1367099
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;22000;27173;597806;597672
9474;MULTIACTIVO MODERADO;USD;FORWARD;PROM;04/07/2018;$$;CL;V;10899000;639.5;6969911;7098333
8363;RENTA A PLAZO;UF;FORWARD;$$;09/05/2019;UF;CL;C;250000;27700;6925000;6964288
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;08/02/2019;UF;CL;V;85000;27586;2344810;2352411
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;09/05/2019;UF;CL;C;50000;27689;1384450;1392845
8456;EUROAMERICA EUROPA;EUR;FORWARD;PROM;11/09/2018;EUR;CL;V;850000;767.54;652409;650042
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;03/08/2018;PROM;CL;C;1000000;651.44;1000;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;23/07/2018;PROM;CL;C;3000000;650.82;2998;3000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;17/08/2018;PROM;CL;C;1000000;650.41;999;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;05/07/2018;PROM;CL;C;2000000;639.98;1966;2000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;03/07/2018;PROM;CL;C;1000000;637.67;979;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;05/07/2018;PROM;CL;C;1000000;635.19;975;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;18/07/2018;PROM;CL;C;1000000;635.03;975;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;18/07/2018;PROM;CL;C;1100000;630.49;1065;1100
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;18/07/2018;PROM;CL;C;1000000;630.36;968;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;06/07/2018;PROM;CL;C;800000;628.34;772;800
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;12/07/2018;PROM;CL;C;1000000;634.13;974;1000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;18/07/2018;PROM;CL;C;2000000;632.13;1941;2000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;06/07/2018;PROM;CL;C;2000000;631.4;1939;2000
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;10/07/2018;PROM;CL;C;2200000;633.36;2140;2200
8694;PROYECCION A;PROM;FORWARD;$$;05/11/2018;PROM;CL;V;2000000;607.43;1214860;1301695
