Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8676;RENTA BONOS CHILE;UF;FORWARD;$$;02/01/2019;$$;CL;V;30000;27424;822720;822838
8676;RENTA BONOS CHILE;UF;FORWARD;$$;19/06/2018;$$;CL;V;66000;27311;1802526;1786136
8707;SELECCION GLOBAL;USD;FORWARD;$$;03/05/2018;$$;CL;V;1049000;599.45;628823;641022
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;03/05/2018;$$;CL;V;4416000;599.45;2647171;2698525
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;03/05/2018;$$;CL;V;6168000;599.45;3697408;3769135
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;03/05/2018;$$;CL;V;4921000;599.45;2949893;3007120
8916;EMERGENTES;USD;FORWARD;$$;03/05/2018;$$;CL;V;65000;599.45;38964;39720
9003;RENTA ACTIVA;UF;FORWARD;$$;02/01/2019;$$;CL;V;10000;27424;274240;274279
9084;RENTA LOCAL UF;UF;FORWARD;$$;02/01/2019;$$;CL;V;10000;27424;274240;274279
9084;RENTA LOCAL UF;UF;FORWARD;$$;03/07/2018;$$;CL;V;21000;27173;570633;568762
9084;RENTA LOCAL UF;UF;FORWARD;$$;19/06/2018;$$;CL;V;14000;27311;382354;378877
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;50000;27081;1354050;1354195
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/06/2018;$$;CL;V;15000;27037;405555;405602
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;30/05/2018;$$;CL;V;15000;27035;405525;405577
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;08/01/2019;$$;CL;V;60000;27447;1646820;1646091
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;56000;27138;1519728;1516698
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;50000;27157;1357850;1354195
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/10/2018;$$;CL;V;50000;27267;1363350;1360612
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/06/2018;$$;CL;V;50000;26922;1346100;1352006
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;22000;27173;597806;595846
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/06/2018;$$;CL;V;40000;27254;1090160;1081605
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;01/06/2018;$$;CL;V;50000;26922;1346100;1352006
9474;MULTIACTIVO MODERADO;USD;FORWARD;$$;03/05/2018;$$;CL;V;10106000;599.45;6058042;6174564
8363;RENTA A PLAZO;UF;FORWARD;$$;28/05/2018;UF;CL;V;100000;27042;2704200;2703586
8363;RENTA A PLAZO;UF;FORWARD;$$;14/05/2018;UF;CL;V;80000;26982;2158560;2161669
8363;RENTA A PLAZO;UF;FORWARD;$$;09/05/2019;UF;CL;C;250000;27700;6925000;6914707
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;09/05/2019;UF;CL;C;50000;27689;1384450;1382927
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;31/05/2018;PROM;CL;C;1000000;607.76;1003;1009
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;25/05/2018;PROM;CL;C;1000000;604.46;998;1009
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;29/05/2018;PROM;CL;C;1000000;593.71;980;1009
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;25/05/2018;PROM;CL;C;1000000;596.71;985;1009
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;16/05/2018;PROM;CL;C;2000000;594.9;1964;2017
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;11/05/2018;PROM;CL;C;1000000;597.39;986;1009
8694;PROYECCION A;PROM;FORWARD;$$;05/11/2018;PROM;CL;V;2000000;607.43;1214860;1222493
8694;PROYECCION A;PROM;FORWARD;$$;03/04/2019;PROM;CL;V;3100000;605.1;1875810;1895493
8694;PROYECCION A;PROM;FORWARD;$$;21/03/2019;PROM;CL;V;3000000;611.85;1835550;1834588
8694;PROYECCION A;PROM;FORWARD;$$;19/12/2018;PROM;CL;V;6000000;609.1;3654600;3667980
8695;PROYECCION C;PROM;FORWARD;$$;05/11/2018;PROM;CL;V;2000000;607.43;1214860;1222493
8695;PROYECCION C;PROM;FORWARD;$$;03/04/2019;PROM;CL;V;3100000;605.1;1875810;1895493
8695;PROYECCION C;PROM;FORWARD;$$;21/03/2019;PROM;CL;V;3000000;611.85;1835550;1834588
8695;PROYECCION C;PROM;FORWARD;$$;19/12/2018;PROM;CL;V;6300000;609.1;3837330;3851379
8696;PROYECCION E;PROM;FORWARD;$$;20/06/2018;PROM;CL;V;3000000;596.4;1789200;1832968
8696;PROYECCION E;UF;FORWARD;$$;09/05/2019;UF;CL;C;200000;27691;5538200;5531717
8696;PROYECCION E;UF;FORWARD;$$;09/05/2019;UF;CL;C;150000;27689;4153350;4148780
8805;GESTION CONSERVADORA;PROM;FORWARD;$$;19/12/2018;PROM;CL;V;1700000;605.41;1029197;1039158
9162;LATAM LOC CURR DEBT;PROM;FORWARD;MXN;31/08/2018;PROM;CL;V;500000;623.27;510;510
9162;LATAM LOC CURR DEBT;PROM;FORWARD;MXN;22/05/2018;PROM;CL;C;320265;609.43;319;321
8251;LIFETIME 2020;PROM;FORWARD;$$;04/05/2018;PROM;CL;V;1600000;602.23;963568;977723
8251;LIFETIME 2020;PROM;FORWARD;$$;22/05/2018;PROM;CL;V;200000;595.73;119146;122208
8251;LIFETIME 2020;PROM;FORWARD;$$;18/05/2018;PROM;CL;V;260000;594.25;154505;158872
8251;LIFETIME 2020;PROM;FORWARD;$$;11/05/2018;PROM;CL;V;1900000;596.7;1133730;1161018
8251;LIFETIME 2020;PROM;FORWARD;$$;10/05/2018;PROM;CL;V;2500000;605.37;1513425;1527660
8251;LIFETIME 2020;PROM;FORWARD;$$;04/05/2018;PROM;CL;V;400000;601.54;240616;244431
8252;LIFETIME 2030;PROM;FORWARD;$$;04/05/2018;PROM;CL;V;800000;601.54;481232;488862
8252;LIFETIME 2030;PROM;FORWARD;$$;10/05/2018;PROM;CL;V;2500000;605.37;1513425;1527660
8252;LIFETIME 2030;PROM;FORWARD;$$;11/05/2018;PROM;CL;V;3100000;596.7;1849770;1894292
8252;LIFETIME 2030;PROM;FORWARD;$$;18/05/2018;PROM;CL;V;650000;594.25;386263;397181
