Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8676;RENTA BONOS CHILE;$$;SWAP;$$;21/10/2019;$$;CL;V;2500000000;3.23;2502296;2503901
8676;RENTA BONOS CHILE;UF;FORWARD;$$;02/01/2019;$$;CL;V;30000;27424;822720;822963
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;07/11/2018;$$;CL;V;2057000;692.76;1425007;1436938
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;PROM;07/11/2018;$$;CL;V;2696000;692.76;1867681;1883318
8775;ESTRATEGIA ACTIVA;$$;SWAP;$$;21/10/2019;$$;CL;V;300000000;3.23;300276;300468
8775;ESTRATEGIA ACTIVA;USD;FORWARD;PROM;07/11/2018;$$;CL;V;1764000;692.76;1222029;1232260
9003;RENTA ACTIVA;UF;FORWARD;$$;02/01/2019;$$;CL;V;10000;27424;274240;274321
9084;RENTA LOCAL UF;$$;SWAP;$$;21/10/2019;$$;CL;V;300000000;3.23;300276;300468
9084;RENTA LOCAL UF;UF;FORWARD;$$;02/01/2019;$$;CL;V;10000;27424;274240;274321
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;08/01/2019;$$;CL;V;60000;27447;1646820;1645926
9106;RENTA CORTO PLAZO;$$;SWAP;$$;21/10/2019;$$;CL;V;400000000;3.23;400367;400624
9145;RENTA NOMINAL CHILE;$$;SWAP;$$;21/10/2019;$$;CL;V;300000000;3.23;300276;300468
9564;MULTIACT CONSERVADOR;$$;SWAP;$$;21/10/2019;$$;CL;V;1000000000;3.23;1000918;1001560
9564;MULTIACT CONSERVADOR;$$;SWAP;$$;17/10/2033;$$;CL;V;1500000000;4.65;15231499;15016909
9564;MULTIACT CONSERVADOR;$$;SWAP;$$;05/04/2019;$$;CL;V;500000000;2.87;500946;500961
9564;MULTIACT CONSERVADOR;$$;FORWARD;$$;09/11/2018;$$;CL;V;5000000000;4.61;1379402097;1379401875
8363;RENTA A PLAZO;UF;FORWARD;$$;07/02/2020;UF;CL;C;300000;28540;8562000;8536389
8363;RENTA A PLAZO;UF;FORWARD;$$;09/05/2019;UF;CL;C;250000;27854;6963500;6948560
8363;RENTA A PLAZO;UF;FORWARD;$$;09/05/2019;UF;CL;C;250000;27700;6925000;6947964
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;08/02/2019;UF;CL;V;85000;27586;2344810;2345565
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;08/02/2019;UF;CL;C;85000;27589;2345065;2345567
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;09/05/2019;UF;CL;C;50000;27689;1384450;1389584
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;07/12/2018;PROM;CL;C;1000000;693.57;1000;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;03/12/2018;PROM;CL;C;700000;686.16;693;705
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;30/11/2018;PROM;CL;C;300000;689.96;299;302
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;20/11/2018;PROM;CL;C;500000;685.69;495;504
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;28/11/2018;PROM;CL;C;1000000;687.38;991;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;14/11/2018;PROM;CL;C;600000;686.72;594;604
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;07/12/2018;PROM;CL;C;1000000;686.4;990;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;15/11/2018;PROM;CL;C;1000000;685.87;989;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;26/11/2018;PROM;CL;C;1000000;678.57;979;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;08/11/2018;PROM;CL;C;1000000;679.67;980;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;08/11/2018;PROM;CL;C;500000;675.1;487;504
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;23/11/2018;PROM;CL;C;1000000;668.72;965;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;05/11/2018;PROM;CL;C;1000000;669.31;965;1008
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;13/11/2018;PROM;CL;C;1000000;677.31;977;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;08/11/2018;PROM;CL;C;500000;681.38;491;504
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;09/11/2018;PROM;CL;C;1000000;683.76;986;1007
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;07/11/2018;PROM;CL;C;1000000;681.77;983;1007
