Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
9564;MULTIACT CONSERVADOR;$$;SWAP;$$;05/04/2019;$$;CL;V;500000000;2.87;505724;505810
8363;RENTA A PLAZO;UF;FORWARD;$$;07/02/2020;UF;CL;C;300000;28540;8562000;8475117
8363;RENTA A PLAZO;UF;FORWARD;$$;09/05/2019;UF;CL;C;250000;27854;6963500;6913805
8363;RENTA A PLAZO;UF;FORWARD;$$;09/05/2019;UF;CL;C;250000;27700;6925000;6913578
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;09/05/2019;UF;CL;C;50000;27689;1384450;1382712
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;12/03/2019;PROM;CL;C;800000;670.6;825;802
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;02/04/2019;PROM;CL;C;700000;662.07;713;702
8629;EUROAMERICA DOLAR;PROM;FORWARD;$$;11/03/2019;PROM;CL;C;1300000;659.92;1320;1304
8694;PROYECCION A;PROM;FORWARD;$$;20/06/2019;PROM;CL;V;3000000;688.4;2065200;1957624
8694;PROYECCION A;PROM;FORWARD;$$;03/04/2019;PROM;CL;V;3100000;605.1;1875810;2020540
8694;PROYECCION A;PROM;FORWARD;$$;21/03/2019;PROM;CL;V;3000000;611.85;1835550;1955406
8694;PROYECCION A;PROM;FORWARD;$$;24/04/2019;PROM;CL;C;3400000;672.85;2287690;2217073
8695;PROYECCION C;PROM;FORWARD;$$;20/06/2019;PROM;CL;V;3000000;688.4;2065200;1957624
8695;PROYECCION C;PROM;FORWARD;$$;03/04/2019;PROM;CL;V;3100000;605.1;1875810;2020540
8695;PROYECCION C;PROM;FORWARD;$$;21/03/2019;PROM;CL;V;3000000;611.85;1835550;1955406
8695;PROYECCION C;PROM;FORWARD;$$;24/04/2019;PROM;CL;C;4500000;672.85;3027825;2934361
8696;PROYECCION E;PROM;FORWARD;$$;01/04/2019;PROM;CL;V;2000000;667.07;1334140;1303912
8696;PROYECCION E;UF;FORWARD;$$;09/05/2019;UF;CL;C;200000;27691;5538200;5530852
8696;PROYECCION E;UF;FORWARD;$$;09/05/2019;UF;CL;C;150000;27689;4153350;4148137
8805;GESTION CONSERVADORA;PROM;FORWARD;$$;21/06/2019;PROM;CL;V;1875000;688.05;1290094;1223523
8853;RENDIMIENTO UF;UF;FORWARD;$$;09/05/2019;UF;CL;C;75000;27854;2089050;2074142
9025;EAI RENTA CHILENA;UF;FORWARD;$$;07/02/2020;UF;CL;C;100000;28540;2854000;2825039
9162;LATAM LOC CURR DEBT;PROM;FORWARD;COP;21/03/2019;PROM;CO;V;500000;686.46;527;501
9162;LATAM LOC CURR DEBT;PROM;FORWARD;MXN;21/03/2019;PROM;CL;C;180000;651.33;180;181
8251;LIFETIME 2020;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;600000;670.68;402408;391127
8251;LIFETIME 2020;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;300000;654.6;196380;195569
8251;LIFETIME 2020;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
8251;LIFETIME 2020;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;220000;655.1;144122;143413
8251;LIFETIME 2020;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;1550000;657.85;1019668;1010275
8251;LIFETIME 2020;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;1950000;661.14;1289223;1271168
8252;LIFETIME 2030;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;2150000;661.14;1421451;1401544
8252;LIFETIME 2030;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;3200000;657.85;2105120;2085728
8252;LIFETIME 2030;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;540000;655.1;353754;352014
8252;LIFETIME 2030;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;600000;655.18;393108;391132
8252;LIFETIME 2030;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;500000;654.6;327300;325948
8252;LIFETIME 2030;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;300000;670.68;201204;195563
8600;LIFETIME 2040;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;300000;670.68;201204;195563
8600;LIFETIME 2040;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;500000;654.6;327300;325948
8600;LIFETIME 2040;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;700000;655.18;458626;456321
8600;LIFETIME 2040;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;1750000;661.14;1156995;1140792
8600;LIFETIME 2040;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;770000;655.1;504427;501946
8600;LIFETIME 2040;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;3100000;657.85;2039335;2020549
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;1000000;670.68;670680;651878
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;400000;654.6;261840;260758
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;400000;655.18;262072;260755
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;800000;655.1;524080;521502
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;3500000;657.85;2302475;2281265
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;300000;661.14;198342;195564
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;260000;661.14;171896;169489
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;1260000;657.85;828891;821255
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;400000;655.1;262040;260751
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;250000;654.6;163650;162974
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;1250000;670.68;838350;814848
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;3200000;670.68;2146176;2086010
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;300000;654.6;196380;195569
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;360000;655.1;235836;234676
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;1000000;657.85;657850;651790
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;2560000;661.14;1692518;1668815
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;14/03/2019;PROM;CL;V;1750000;661.14;1156995;1140792
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;01/03/2019;PROM;CL;V;410000;657.85;269719;267234
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/03/2019;PROM;CL;V;540000;655.1;353754;352014
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;400000;654.6;261840;260758
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;05/03/2019;PROM;CL;V;800000;670.68;536544;521502
9593;FONDO CARTERA AUDAZ;PROM;FORWARD;$$;11/03/2019;PROM;CL;V;870000;656.15;570851;567136
9593;FONDO CARTERA AUDAZ;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;300000;654.6;196380;195569
9593;FONDO CARTERA AUDAZ;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
9594;CARTERA EQUILIBRADA;PROM;FORWARD;$$;11/03/2019;PROM;CL;V;590000;656.15;387129;384609
9594;CARTERA EQUILIBRADA;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;250000;654.6;163650;162974
9594;CARTERA EQUILIBRADA;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
9595;CARTERA PRUDENTE;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;250000;654.6;163650;162974
9595;CARTERA PRUDENTE;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;500000;655.18;327590;325944
9595;CARTERA PRUDENTE;PROM;FORWARD;$$;11/03/2019;PROM;CL;V;810000;656.15;531482;528023
9596;FONDO CARTERA DEFEN;PROM;FORWARD;$$;11/03/2019;PROM;CL;V;1000000;656.15;656150;651880
9596;FONDO CARTERA DEFEN;PROM;FORWARD;$$;25/03/2019;PROM;CL;V;300000;655.18;196554;195566
9596;FONDO CARTERA DEFEN;PROM;FORWARD;$$;04/04/2019;PROM;CL;V;120000;654.6;78552;78227
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;03/06/2019;$$;CL;V;500000;650.52;325260;325995
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;06/06/2019;$$;CL;V;775000;649.94;503704;505300
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;27/05/2019;$$;CL;V;2300000;648.11;1490653;1499554
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;27/03/2019;$$;CL;V;1800000;652.31;1174158;1173402
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;20/05/2019;$$;CL;V;900000;653.94;588546;586764
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;22/03/2019;$$;CL;V;200000;657.64;131528;130376
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;22/03/2019;$$;CL;V;1400000;657.64;920696;912632
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;16/04/2019;$$;CL;V;3750000;652.55;2447063;2444663
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;17/06/2019;$$;CL;V;700000;664.2;464940;456421
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;12/04/2019;$$;CL;V;6750000;668.76;4514130;4400325
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;13/03/2019;$$;CL;V;700000;659.2;461440;456316
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;17/06/2019;$$;CL;V;4200000;666.1;2797620;2738526
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;15/03/2019;$$;CL;V;2200000;660.54;1453188;1434136
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;13/03/2019;$$;CL;V;4850000;661;3205850;3161618
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;19/03/2019;$$;CL;V;2900000;652.05;1890945;1890452
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;03/04/2019;$$;CL;V;3600000;658.36;2370096;2346804
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;03/04/2019;$$;CL;V;3600000;658.36;2370096;2346804
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;03/04/2019;$$;CL;V;3600000;658.36;2370096;2346804
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;06/06/2019;$$;CL;V;1900000;649.94;1234886;1238800
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;06/06/2019;$$;CL;V;2405000;649.94;1563106;1568060
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;25/03/2019;$$;CL;V;3800000;649.18;2466884;2477182
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;25/03/2019;$$;CL;V;650000;650.73;422975;423729
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;05/06/2019;$$;CL;V;6800000;653.18;4441624;4433600
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;05/06/2019;$$;CL;V;5500000;653.18;3592490;3586000
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;05/06/2019;$$;CL;V;5500000;653.18;3592490;3586000
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;19/03/2019;$$;CL;V;1150000;653.29;751284;749662
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;22/03/2019;$$;CL;V;1700000;657.64;1117988;1108196
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;22/03/2019;$$;CL;V;2000000;657.64;1315280;1303760
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;27/03/2019;$$;CL;V;2700000;666.88;1800576;1760103
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;17/06/2019;$$;CL;V;4200000;666.1;2797620;2738526
8295;BICE EST CONSERV;PROM;FORWARD;$$;03/06/2019;$$;CL;V;2000000;650.52;1301040;1303980
8295;BICE EST CONSERV;PROM;FORWARD;$$;06/06/2019;$$;CL;V;1350000;649.94;877419;880200
8295;BICE EST CONSERV;PROM;FORWARD;$$;27/05/2019;$$;CL;V;2500000;648.11;1620275;1629950
8295;BICE EST CONSERV;PROM;FORWARD;$$;27/03/2019;$$;CL;V;1000000;652.31;652310;651890
8295;BICE EST CONSERV;PROM;FORWARD;$$;20/05/2019;$$;CL;V;250000;653.94;163485;162990
8295;BICE EST CONSERV;PROM;FORWARD;$$;20/05/2019;$$;CL;V;1300000;653.94;850122;847548
8295;BICE EST CONSERV;PROM;FORWARD;$$;19/03/2019;$$;CL;V;2000000;684.23;1368460;1303760
8295;BICE EST CONSERV;PROM;FORWARD;$$;16/04/2019;$$;CL;V;500000;652.55;326275;325955
8295;BICE EST CONSERV;PROM;FORWARD;$$;17/06/2019;$$;CL;V;3200000;664.2;2125440;2086496
8295;BICE EST CONSERV;PROM;FORWARD;$$;17/06/2019;$$;CL;V;1500000;666.1;999150;978045
8295;BICE EST CONSERV;PROM;FORWARD;$$;13/03/2019;$$;CL;V;300000;659.2;197760;195564
8295;BICE EST CONSERV;PROM;FORWARD;$$;12/04/2019;$$;CL;V;2750000;668.76;1839090;1792725
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;06/06/2019;$$;CL;V;150000;649.94;97491;97800
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;27/05/2019;$$;CL;V;400000;648.11;259244;260792
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;27/03/2019;$$;CL;V;180000;652.31;117416;117340
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;20/05/2019;$$;CL;V;550000;653.94;359667;358578
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;22/03/2019;$$;CL;V;1000000;657.64;657640;651880
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;19/03/2019;$$;CL;V;600000;684.23;410538;391128
8687;BICE EST AGRESIVA;PROM;FORWARD;$$;17/06/2019;$$;CL;V;110000;664.2;73062;71723
8749;BICE COMMODITIES;PROM;FORWARD;$$;25/03/2019;$$;CL;V;75000;650.73;48805;48892
8749;BICE COMMODITIES;PROM;FORWARD;$$;20/05/2019;$$;CL;V;45000;653.94;29427;29338
8749;BICE COMMODITIES;PROM;FORWARD;$$;07/03/2019;$$;CL;V;65000;652.95;42442;42372
8749;BICE COMMODITIES;PROM;FORWARD;$$;22/03/2019;$$;CL;V;30000;657.64;19729;19556
8749;BICE COMMODITIES;PROM;FORWARD;$$;22/03/2019;$$;CL;V;45000;657.64;29594;29335
8749;BICE COMMODITIES;PROM;FORWARD;$$;22/03/2019;$$;CL;V;45000;657.64;29594;29335
8749;BICE COMMODITIES;PROM;FORWARD;$$;22/03/2019;$$;CL;V;50000;657.64;32882;32594
8749;BICE COMMODITIES;PROM;FORWARD;$$;12/03/2019;$$;CL;V;105000;666.07;69937;68447
8749;BICE COMMODITIES;PROM;FORWARD;$$;12/03/2019;$$;CL;V;105000;666.07;69937;68447
8749;BICE COMMODITIES;PROM;FORWARD;$$;19/03/2019;$$;CL;V;27000;684.23;18474;17601
8749;BICE COMMODITIES;PROM;FORWARD;$$;19/03/2019;$$;CL;V;13000;684.23;8895;8474
8749;BICE COMMODITIES;PROM;FORWARD;$$;03/04/2019;$$;CL;V;140000;659.45;92323;91265
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;06/06/2019;$$;CL;V;275000;649.94;178734;179300
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;27/05/2019;$$;CL;V;500000;648.11;324055;325990
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;27/03/2019;$$;CL;V;150000;652.31;97847;97784
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;20/05/2019;$$;CL;V;500000;653.94;326970;325980
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;22/03/2019;$$;CL;V;100000;657.64;65764;65188
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;22/03/2019;$$;CL;V;1000000;657.64;657640;651880
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;17/06/2019;$$;CL;V;160000;664.2;106272;104325
8785;BICE EST MÁS AGRESIV;PROM;FORWARD;$$;19/03/2019;$$;CL;V;1000000;684.23;684230;651880
8944;BICE TENDENCIAS;PROM;FORWARD;$$;06/06/2019;$$;CL;V;210000;649.94;136487;136920
8944;BICE TENDENCIAS;PROM;FORWARD;$$;22/03/2019;$$;CL;V;1425000;657.64;937137;928929
8944;BICE TENDENCIAS;PROM;FORWARD;$$;22/03/2019;$$;CL;V;1425000;657.64;937137;928929
8944;BICE TENDENCIAS;PROM;FORWARD;$$;27/03/2019;$$;CL;V;800000;666.88;533504;521512
8944;BICE TENDENCIAS;PROM;FORWARD;$$;03/04/2019;$$;CL;V;135000;673.75;90956;88005
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;20/05/2019;$$;CL;V;320000;653.94;209261;208627
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;20/05/2019;$$;CL;V;350000;653.94;228879;228186
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;22/03/2019;$$;CL;V;95000;657.64;62476;61929
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;22/03/2019;$$;CL;V;390000;657.64;256480;254233
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;27/03/2019;$$;CL;V;330000;666.88;220070;215124
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;19/03/2019;$$;CL;V;650000;669;434850;423722
9007;BICE ACCIONES JAPÓN ;PROM;FORWARD;$$;03/04/2019;$$;CL;V;400000;659.45;263780;260756
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;V;6300000;668.53;4211739;4107176
8107;COMPETITIVO;UF;FORWARD UF;UF;17/07/2019;$$;CL;V;250000;27817;6954250;6952762
8107;COMPETITIVO;UF;FORWARD UF;UF;01/07/2019;$$;CL;V;481294;27781;13370829;13367775
8107;COMPETITIVO;UF;FORWARD UF;UF;17/05/2019;$$;CL;V;200000;27695;5539000;5528816
8107;COMPETITIVO;UF;FORWARD UF;UF;15/04/2019;$$;CL;V;150000;27736;4160400;4145308
8460;GRAN AHORRO;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;V;3400000;668.53;2273002;2216571
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;C;12000000;657.7;7892400;7822596
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;V;9000000;670.69;6036210;5867444
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;22/03/2019;$$;CL;V;18200000;687.22;12507404;11865550
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;15/03/2019;$$;CL;V;18200000;680.59;12386738;11864918
8638;GESTION GLOBAL D. 20;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;V;12000000;677.36;8128320;7822760
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;C;3800000;657.7;2499260;2477156
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;22/03/2019;$$;CL;V;6000000;687.22;4123320;3911720
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;15/03/2019;$$;CL;V;6000000;680.59;4083540;3911511
8639;GESTION GLOBAL D. 50;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;V;3800000;677.36;2573968;2477207
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;C;1100000;657.7;723470;717071
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;C;1000000;671.05;671050;651892
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;22/03/2019;$$;CL;V;1800000;687.22;1236996;1173516
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;15/03/2019;$$;CL;V;1800000;680.59;1225062;1173453
8640;GESTION GLOBAL D. 80;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;V;1100000;677.36;745096;717086
8730;EFICIENTE;UF;FORWARD UF;UF;17/07/2019;$$;CL;V;250000;27817;6954250;6952762
8730;EFICIENTE;UF;FORWARD UF;UF;01/08/2019;$$;CL;V;586670;27824;16323506;16317819
8730;EFICIENTE;UF;FORWARD UF;UF;01/07/2019;$$;CL;V;666719;27770;18514787;18508465
8730;EFICIENTE;UF;FORWARD UF;UF;22/04/2019;$$;CL;V;50000;27656;1382800;1381347
8730;EFICIENTE;UF;FORWARD UF;UF;25/03/2019;$$;CL;V;100000;27610;2761000;2758584
8730;EFICIENTE;UF;FORWARD UF;UF;25/04/2019;$$;CL;V;200000;27651;5530200;5523732
8730;EFICIENTE;UF;FORWARD UF;UF;16/05/2019;$$;CL;V;234400;27684;6489130;6480168
8730;EFICIENTE;UF;FORWARD UF;UF;17/05/2019;$$;CL;V;300000;27695;8308500;8293224
8730;EFICIENTE;UF;FORWARD UF;UF;15/04/2019;$$;CL;V;150000;27736;4160400;4145308
8813;GESTION FLEXIBLE;PROM;FORWARD PROM;PROM;14/06/2019;$$;CL;V;6150000;676.58;4160967;4011359
8970;FM BCI B. LATINO;UF;FORWARD UF;UF;09/05/2019;$$;CL;C;80435;27788;2235128;2226336
8970;FM BCI B. LATINO;PROM;FORWARD PROM;PROM;09/05/2019;$$;CL;V;3307000;675.9;2235201;2156470
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;C;500000;657.7;328850;325942
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;V;1420000;670.69;952380;925752
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;22/03/2019;$$;CL;V;400000;687.22;274888;260781
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;V;400000;677.36;270944;260759
9060;FM PREF ACTIVO;PROM;FORWARD PROM;PROM;15/03/2019;$$;CL;V;400000;680.59;272236;260767
9061;FM PREF AHORRO;PROM;FORWARD PROM;PROM;14/03/2019;$$;CL;V;360000;661.95;238302;234682
9061;FM PREF AHORRO;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;C;2000000;673;1346000;1303888
9061;FM PREF AHORRO;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;V;2000000;668.53;1337060;1303865
9062;FM PREF BALANCEADO;PROM;FORWARD PROM;PROM;08/03/2019;$$;CL;C;1300000;657.7;855010;847448
9062;FM PREF BALANCEADO;PROM;FORWARD PROM;PROM;29/03/2019;$$;CL;V;2500000;670.69;1676725;1629846
9062;FM PREF BALANCEADO;PROM;FORWARD PROM;PROM;22/03/2019;$$;CL;V;2500000;687.22;1718050;1629883
9062;FM PREF BALANCEADO;PROM;FORWARD PROM;PROM;15/03/2019;$$;CL;V;2500000;680.59;1701475;1629796
