Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8676;RENTA BONOS CHILE;UF;FORWARD;$$;19/06/2018;$$;CL;V;66000;27311;1802526;1789715
8707;SELECCION GLOBAL;USD;FORWARD;$$;04/04/2018;$$;CL;V;1287000;605.1;778764;776151
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;04/04/2018;$$;CL;V;4689000;605.1;2837314;2828878
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;04/04/2018;$$;CL;V;5876000;605.1;3555568;3544997
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;04/04/2018;$$;CL;V;4720000;605.1;2856072;2847581
8916;EMERGENTES;USD;FORWARD;$$;04/04/2018;$$;CL;V;117000;605.1;70797;70586
9003;RENTA ACTIVA;UF;FORWARD;$$;02/04/2018;$$;CL;V;80000;26900;2152000;2157351
9084;RENTA LOCAL UF;UF;FORWARD;UF;19/06/2018;$$;CL;V;14000;27311;382354;379637
9084;RENTA LOCAL UF;UF;FORWARD;UF;03/07/2018;$$;CL;V;21000;27173;570633;569853
9084;RENTA LOCAL UF;UF;FORWARD;UF;02/04/2018;$$;CL;V;54000;26951;1455354;1456212
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;56000;27138;1519728;1519608
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;02/04/2018;$$;CL;V;50000;26992;1349600;1348345
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;50000;27157;1357850;1356793
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/10/2018;$$;CL;V;50000;27267;1363350;1363837
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/06/2018;$$;CL;V;50000;26922;1346100;1345516
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;02/04/2018;$$;CL;V;10000;26900;269000;269669
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;03/07/2018;$$;CL;V;22000;27173;597806;596989
9106;RENTA CORTO PLAZO;UF;FORWARD;$$;01/06/2018;$$;CL;V;40000;27254;1090160;1083613
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;01/06/2018;$$;CL;V;50000;26922;1346100;1354516
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;02/04/2018;$$;CL;V;10000;26900;269000;269669
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;02/04/2018;$$;CL;V;14000;26951;377314;377536
9474;MULTIACTIVO MODERADO;USD;FORWARD;$$;04/04/2018;$$;CL;V;8520000;605.1;5155452;5140883
8363;RENTA A PLAZO;UF;FORWARD;$$;28/05/2018;UF;CL;V;100000;27042;2704200;2707693
8363;RENTA A PLAZO;UF;FORWARD;$$;14/05/2018;UF;CL;V;80000;26982;2158560;2163815
8411;RENDIMIENTO NOMINAL;UF;FORWARD;$$;09/05/2019;UF;CL;C;50000;27689;1384450;1384268
8694;PROYECCION A;PROM;FORWARD;$$;21/03/2019;PROM;CL;V;3000000;611.85;1835550;1817613
8694;PROYECCION A;PROM;FORWARD;$$;03/04/2018;PROM;CL;V;3060000;602.97;1845088;1846358
8694;PROYECCION A;PROM;FORWARD;$$;19/12/2018;PROM;CL;V;6000000;609.1;3654600;3628019
8695;PROYECCION C;PROM;FORWARD;$$;21/03/2019;PROM;CL;V;3000000;611.85;1835550;1817613
8695;PROYECCION C;PROM;FORWARD;$$;03/04/2018;PROM;CL;V;3040000;602.97;1833029;1834291
8695;PROYECCION C;PROM;FORWARD;$$;19/12/2018;PROM;CL;V;6300000;609.1;3837330;3809420
8696;PROYECCION E;PROM;FORWARD;$$;18/04/2018;PROM;CL;V;2000000;606.6;1213200;1206677
8696;PROYECCION E;UF;FORWARD;$$;09/05/2019;UF;CL;C;200000;27691;5538200;5537085
8696;PROYECCION E;UF;FORWARD;$$;09/05/2019;UF;CL;C;150000;27689;4153350;4152805
8805;GESTION CONSERVADORA;PROM;FORWARD;$$;19/12/2018;PROM;CL;V;1700000;605.41;1029197;1027822
9162;LATAM LOC CURR DEBT;COP;FORWARD;PROM;09/04/2018;PROM;CO;V;1500000000;112.32;603;602
9162;LATAM LOC CURR DEBT;COP;FORWARD;PROM;12/04/2018;PROM;CO;C;1500000000;98.5;529;534
9162;LATAM LOC CURR DEBT;COP;FORWARD;PROM;09/04/2018;PROM;CO;C;1500000000;111.99;602;605
9162;LATAM LOC CURR DEBT;PROM;FORWARD;COP;30/04/2018;PROM;CO;V;690000;616.57;705;691
9162;LATAM LOC CURR DEBT;PROM;FORWARD;MXN;30/04/2018;PROM;CL;V;428000;621.23;441;430
9162;LATAM LOC CURR DEBT;PROM;FORWARD;BRL;30/04/2018;PROM;CL;V;138000;599.67;137;138
9162;LATAM LOC CURR DEBT;PROM;FORWARD;MXN;31/08/2018;PROM;CL;V;500000;634.82;526;512
9162;LATAM LOC CURR DEBT;PROM;FORWARD;MXN;22/05/2018;PROM;CL;C;320265;620.72;329;323
8251;LIFETIME 2020;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;1400000;602.76;843864;844627
8251;LIFETIME 2020;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;500000;602.6;301300;301653
8251;LIFETIME 2020;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;2500000;604.81;1512025;1508258
8251;LIFETIME 2020;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;2000000;602.5;1205000;1206602
8251;LIFETIME 2020;PROM;FORWARD;$$;27/04/2018;PROM;CL;V;400000;605.3;242120;241326
8251;LIFETIME 2020;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;200000;608.02;121604;120662
8251;LIFETIME 2020;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;260000;609.35;158431;156860
8252;LIFETIME 2030;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;600000;609.35;365610;361985
8252;LIFETIME 2030;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;250000;608.02;152005;150828
8252;LIFETIME 2030;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;2200000;602.76;1326072;1327271
8252;LIFETIME 2030;PROM;FORWARD;$$;27/04/2018;PROM;CL;V;800000;605.3;484240;482652
8252;LIFETIME 2030;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;1800000;602.5;1084500;1085942
8252;LIFETIME 2030;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;2500000;604.81;1512025;1508258
8252;LIFETIME 2030;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;650000;602.6;391690;392148
8600;LIFETIME 2040;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;1600000;602.76;964416;965288
8600;LIFETIME 2040;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;650000;602.6;391690;392148
8600;LIFETIME 2040;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;2500000;604.81;1512025;1508258
8600;LIFETIME 2040;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;1800000;602.5;1084500;1085942
8600;LIFETIME 2040;PROM;FORWARD;$$;27/04/2018;PROM;CL;V;800000;605.3;484240;482652
8600;LIFETIME 2040;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;300000;608.02;182406;180993
8600;LIFETIME 2040;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;700000;609.35;426545;422316
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;1500000;608.02;912030;904967
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;1600000;609.35;974960;965294
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;4600000;602.76;2772696;2775203
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;1500000;602.6;903900;904958
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;500000;604.81;302405;301652
8824;GESTION ESTRATEGICA;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;450000;602.5;271125;271485
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;550000;608.02;334411;331821
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;350000;602.5;210875;211155
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;130000;604.81;78625;78429
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;1000000;602.6;602600;603305
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;2200000;602.76;1326072;1327271
8825;GESTION ESTRATEGICA;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;350000;609.35;213273;211158
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;650000;608.02;395213;392152
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;400000;609.35;243740;241324
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;5000000;602.76;3013800;3016525
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;1200000;602.6;723120;723966
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;200000;604.81;120962;120661
8826;GESTION ESTRATEGICA;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;700000;602.5;421750;422311
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;23/04/2018;PROM;CL;V;350000;608.02;212807;211159
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;06/04/2018;PROM;CL;V;2350000;602.5;1415875;1417757
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;10/04/2018;PROM;CL;V;500000;604.81;302405;301652
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;850000;602.6;512210;512809
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;13/04/2018;PROM;CL;V;3000000;602.76;1808280;1809915
8827;GESTION ESTRATEGICA;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;120000;609.35;73122;72397
9450;GLOBAL INCOME;PROM;FORWARD;$$;20/04/2018;PROM;CL;V;100000;609.35;60935;60331
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;13/06/2018;$$;CL;V;680000;649.49;441653;410298
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;24/09/2018;$$;CL;V;2000000;605.6;1211200;1207400
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;18/10/2018;$$;CL;V;1250000;624.5;780625;754763
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;26/06/2018;$$;CL;V;390000;646.75;252233;235330
8114;BICE ACCIONES EUROPA;ECU;FORWARD;$$;30/05/2018;$$;CL;V;330000;1.22;404;409
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;02/08/2018;$$;CL;V;2100000;605.95;1272495;1267371
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;02/08/2018;$$;CL;V;7200000;590.61;4252392;4345272
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;02/08/2018;$$;CL;V;2090000;590.61;1234375;1261336
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;02/08/2018;$$;CL;V;2090000;590.61;1234375;1261336
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;26/07/2018;$$;CL;V;5500000;590.56;3248080;3319195
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;18/07/2018;$$;CL;V;2115000;590.51;1248929;1276318
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;13/06/2018;$$;CL;V;1700000;590.29;1003493;1025746
8183;BICE NORTEAMERICA;PROM;FORWARD;$$;13/06/2018;$$;CL;V;1700000;590.29;1003493;1025746
