Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8032;TARGET;PROM;FORWARD;$$;25/08/2017;$$;CL;V;680000;676.08;459734;443756
8032;TARGET;PROM;FORWARD;$$;25/09/2017;$$;CL;V;680000;676.88;460278;444078
8032;TARGET;PROM;FORWARD;$$;03/10/2017;$$;CL;V;690000;673.11;464446;450694
8032;TARGET;PROM;FORWARD;$$;12/12/2017;$$;CL;V;360000;666.21;239836;235539
8032;TARGET;PROM;FORWARD;$$;21/12/2017;$$;CL;V;5200000;659.21;3427892;3402968
8032;TARGET;PROM;FORWARD;$$;05/12/2017;$$;CL;V;680000;669.05;454954;444830
8048;CHECK;UF;FORWARD;$$;01/09/2017;$$;CL;V;50000;26653.54;1332677;1329696
8048;CHECK;UF;FORWARD;$$;14/08/2017;$$;CL;V;100000;26762.43;2676243;2659387
8048;CHECK;UF;FORWARD;$$;01/08/2017;$$;CL;V;21000;26760;561960;558472
8048;CHECK;UF;FORWARD;$$;13/09/2017;$$;CL;V;40000;26742.98;1069719;1063756
8048;CHECK;UF;FORWARD;$$;01/08/2017;$$;CL;V;50000;26756;1337800;1329695
8048;CHECK;UF;FORWARD;$$;21/08/2017;$$;CL;V;100000;26745.57;2674557;2659388
8048;CHECK;UF;FORWARD;$$;17/11/2017;$$;CL;V;20000;26744.4;534888;531878
8048;CHECK;UF;FORWARD;$$;13/09/2017;$$;CL;V;75000;26699.51;2002463;1994541
8048;CHECK;UF;FORWARD;$$;11/08/2017;$$;CL;V;28000;26686;747208;744629
8048;CHECK;UF;FORWARD;$$;13/11/2017;$$;CL;V;40000;26687.35;1067494;1063756
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;V;400000;27160;10864000;10770310
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27301;5460200;5435649
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27143;1357150;1355587
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;V;300000;27026;8107800;8018203
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27140;1357000;1355583
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27203;1360150;1358786
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27202;1360100;1358785
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;60000;27121;1627260;1626674
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;100000;27125;2712500;2711132
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27130;5426000;5422287
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27193;5438600;5435093
8055;FIRST;UF;FORWARD;$$;19/07/2018;$$;CL;V;80000;27254;2180320;2178892
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;C;300000;27003;8100900;8018149
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26706.13;801184;818385
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;70000;26706.13;1869429;1910695
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;85000;26706.13;2270021;2322189
8055;FIRST;UF;SWAP;$$;09/04/2019;$$;CL;V;40000;26706.13;1068245;1083693
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26706.13;801184;819839
