Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8032;TARGET;PROM;FORWARD;$$;21/12/2017;$$;CL;V;5200000;659.21;3427892;3323190
8048;CHECK;UF;FORWARD;$$;17/11/2017;$$;CL;V;20000;26855.45;537109;533171
8048;CHECK;UF;FORWARD;$$;13/11/2017;$$;CL;V;40000;26736.4;1069456;1066342
8048;CHECK;UF;FORWARD;$$;31/10/2017;$$;CL;V;143000;26674.06;3814390;3812174
8048;CHECK;UF;FORWARD;$$;01/02/2018;$$;CL;V;30000;26657.77;799733;799757
8048;CHECK;UF;FORWARD;$$;01/12/2017;$$;CL;V;50000;26661.7;1333085;1332928
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;V;300000;27026;8107800;8021653
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;V;400000;27160;10864000;10752124
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27301;5460200;5416115
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27143;1357150;1351599
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27140;1357000;1351597
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27203;1360150;1353929
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27202;1360100;1353928
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;60000;27121;1627260;1621896
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;100000;27125;2712500;2703167
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27130;5426000;5406352
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27193;5438600;5415676
8055;FIRST;UF;FORWARD;$$;19/07/2018;$$;CL;V;80000;27254;2180320;2171873
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;30000;27076;812280;810924
8055;FIRST;UF;FORWARD;$$;09/08/2018;$$;CL;V;250000;27200;6800000;6794888
8055;FIRST;UF;FORWARD;$$;09/08/2018;$$;CL;V;300000;27187;8156100;8153763
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;C;300000;27003;8061900;7982631
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;C;400000;26873;10749200;10750635
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26817.6;804528;815440
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;70000;26817.6;1877232;1903822
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;85000;26817.6;2279496;2313841
8055;FIRST;UF;SWAP;$$;09/04/2019;$$;CL;V;40000;26817.6;1072704;1080336
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26817.6;804528;816892
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;35000;26860.51;940118;954370
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;20000;26860.55;537211;546406
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;86000;26860.52;2310005;2352325
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;140000;26860.53;3760474;3836160
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;06/10/2017;PROM;CL;V;2400000;662.25;1589400;1531200
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;26/10/2017;PROM;CL;V;3000000;670.58;2011740;1914990
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;10/11/2017;PROM;CL;V;4600000;663.21;3050766;2937376
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;12/01/2018;PROM;CL;V;2250000;657.47;1479308;1438965
